EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
170,2,[],"[40, 41]",5961.5
174,3,"[0, 23]",[51],8021.666666666667
175,4,"[31, 32, 33]",[57],8027.0
176,1,[13],[],7619.0
178,3,[22],"[50, 53]",6126.0
179,1,[],[36],8137.0
185,0,[],[],0
197,9,"[17, 37, 39, 40, 43, 44, 45, 63]",[55],7352.222222222223
198,1,[27],[],6942.0
202,2,[],"[54, 55]",8142.0
203,0,[],[],0
204,3,[],"[4, 46, 47]",7522.0
206,19,[16],"[31, 32, 33, 34, 35, 44, 45, 46, 47, 50, 53, 54, 55, 57, 59, 60, 61, 62]",7329.368421052632
210,4,[0],"[42, 43, 46]",6864.0
213,0,[],[],0
215,4,"[4, 11, 15]",[29],7489.0
218,1,[],[47],6201.0
220,1,[],[38],7319.0
221,3,[45],"[29, 32]",7109.0
222,4,[5],"[51, 56, 58]",7313.5
225,3,"[15, 40]",[1],6897.333333333333
227,11,[],"[0, 15, 16, 17, 19, 20, 25, 50, 52, 54, 63]",7546.454545454545
233,1,[],[55],7037.0
234,4,[1],"[19, 23, 25]",8154.0
238,1,[],[55],5927.0
240,1,[],[51],7548.0
243,2,[2],[41],7879.5
245,2,[],"[21, 26]",6818.5
248,2,[],"[18, 19]",8182.5
249,5,[3],"[28, 29, 30, 40]",6986.6
250,0,[],[],0
252,4,"[8, 21, 22]",[8],7014.5
255,3,[11],"[49, 56]",7927.0
257,6,[11],"[45, 50, 55, 56, 57]",7674.0
263,4,[],"[17, 38, 42, 47]",7122.0
265,4,[2],"[20, 37, 41]",7053.5
266,8,[2],"[31, 32, 33, 34, 35, 36, 48]",7177.0
268,4,[32],"[11, 34, 40]",7857.5
273,3,[2],"[50, 59]",6926.0
285,3,[49],"[30, 34]",7528.0
291,5,[0],"[35, 40, 41, 46]",8156.4
298,4,[1],"[34, 41, 43]",7482.25
299,1,[],[29],8148.0
301,3,"[5, 9]",[53],7300.333333333333
304,4,"[1, 11, 57]",[1],6883.5
305,5,[4],"[15, 20, 27, 28]",7024.2
307,1,[],[43],6402.0
308,3,[24],"[5, 21]",7557.666666666667
313,4,"[34, 39, 40]",[39],7595.0
315,2,[],"[19, 45]",7545.0
316,8,"[29, 30, 33, 34, 35, 36, 38]",[10],7105.75
317,4,[1],"[22, 23, 25]",8153.25
322,5,[10],"[32, 36, 37, 54]",8078.6
329,4,[30],"[23, 38, 56]",7711.5
346,5,"[39, 40, 45, 50]",[28],6977.2
347,5,[15],"[41, 42, 52, 56]",6949.4
348,4,"[16, 17, 18]",[58],7953.5
350,5,[1],"[41, 45, 46, 47]",7549.2
351,7,[2],"[30, 33, 34, 36, 37, 38]",7249.571428571428
355,3,"[11, 23]",[2],7322.333333333333
357,8,"[17, 18, 19, 20, 24, 43, 55]",[54],6636.625
359,3,[],"[41, 42, 43]",7895.333333333333
361,2,[63],[44],8064.5
362,6,"[4, 15, 40, 49, 50]",[55],7565.833333333333
363,5,[12],"[20, 30, 34, 35]",7207.8
364,3,"[5, 34]",[33],7393.333333333333
369,2,[57],[59],7706.0
370,3,"[1, 12]",[59],8160.0
372,6,[33],"[6, 25, 33, 36, 47]",7160.166666666667
376,4,"[27, 29, 42]",[39],6935.75
378,5,[0],"[52, 53, 54, 55]",8150.8
379,3,"[19, 43]",[21],7022.0
380,4,[63],"[6, 40, 51]",7473.0
384,3,[34],"[46, 61]",7519.0
385,3,"[0, 25]",[59],8170.666666666667
387,6,"[8, 13, 15, 23, 24]",[13],7298.333333333333
392,7,[],"[12, 14, 15, 20, 30, 31, 39]",7429.142857142857
394,2,[],"[25, 26]",7597.5
395,4,[2],"[33, 37, 42]",6386.5
401,1,[],[59],6571.0
402,2,[45],[40],8169.0
407,0,[],[],0
410,1,[],[29],6223.0
412,4,[3],"[33, 37, 46]",7534.25
413,3,[],"[16, 17, 18]",7690.0
416,2,[4],[46],6786.5
420,2,[],"[28, 30]",8177.0
425,2,[],"[27, 31]",7532.5
427,6,"[2, 12, 13, 14, 29]",[55],8011.0
430,7,"[17, 18, 20, 46, 47, 48]",[26],7146.428571428572
431,2,[11],[54],6439.0
432,4,"[18, 27, 39]",[4],7494.5
437,8,[0],"[3, 24, 29, 34, 38, 39, 50]",7001.5
439,1,[46],[],7162.0
445,4,[2],"[48, 52, 62]",7248.75
446,7,[16],"[11, 27, 28, 29, 30, 46]",7860.0
449,3,"[8, 36]",[14],6734.333333333333
454,1,[50],[],5879.0
455,6,[1],"[33, 49, 51, 52, 53]",8157.5
456,5,"[14, 15, 16, 57]",[31],7709.4
457,5,[0],"[52, 53, 59, 60]",8162.2
458,3,[],"[5, 6, 35]",6673.333333333333
460,3,"[20, 42]",[7],6155.333333333333
461,8,[3],"[28, 29, 30, 31, 32, 36, 37]",8023.75
463,3,[43],"[49, 52]",7163.666666666667
467,6,[1],"[36, 38, 43, 44, 52]",7319.0
469,3,[50],"[24, 33]",6676.333333333333
470,3,"[0, 1]",[57],6594.0
471,12,"[2, 12, 40, 42, 43, 44, 45, 51, 52, 53, 54]",[33],7305.416666666667
473,2,[],"[36, 37]",8066.5
477,6,"[1, 2, 5, 16, 34]",[19],7116.833333333333
479,1,[],[42],5592.0
483,3,[53],"[40, 61]",8128.333333333333
484,4,[1],"[48, 49, 55]",6950.5
495,5,[12],"[24, 28, 37, 38]",7691.0
496,4,[4],"[42, 47, 48]",8169.0
499,6,[9],"[11, 53, 57, 58, 62]",7805.333333333333
500,3,[1],"[25, 43]",7714.333333333333
501,3,[56],"[33, 36]",7578.666666666667
506,3,[],"[51, 52, 53]",7990.666666666667
510,1,[40],[],5720.0
519,3,[59],"[3, 29]",6991.333333333333
520,3,[29],"[12, 33]",7945.666666666667
523,2,[2],[49],7096.5
524,3,[58],"[29, 30]",8070.333333333333
525,4,"[51, 61, 62]",[43],7622.25
531,3,"[23, 24]",[39],6322.333333333333
532,4,[18],"[43, 44, 45]",7811.0
533,1,[50],[],6369.0
534,3,[59],"[50, 54]",7264.666666666667
538,2,[0],[43],8191.0
541,3,"[13, 51]",[57],6917.666666666667
542,15,[],"[15, 16, 21, 23, 31, 33, 35, 38, 50, 51, 52, 53, 54, 57, 58]",6800.066666666667
545,2,[1],[45],7942.5
546,4,"[2, 38, 43]",[28],7599.5
549,1,[5],[],7971.0
550,3,[30],"[15, 53]",7316.666666666667
551,2,[13],[44],8091.0
556,0,[],[],0
561,7,[],"[1, 25, 26, 34, 44, 49, 51]",7056.857142857143
567,4,[0],"[41, 44, 47]",6993.5
568,4,[4],"[42, 45, 46]",8146.25
569,8,[34],"[14, 35, 36, 47, 51, 53, 58]",7187.5
571,1,[],[40],5722.0
573,3,[],"[25, 32, 33]",8168.666666666667
575,4,[0],"[52, 54, 55]",7153.0
578,4,[42],"[40, 43, 44]",8036.5
584,9,"[4, 40, 41, 42, 43, 44, 45, 46]",[26],6812.888888888889
588,4,[53],"[22, 53, 59]",7614.75
593,4,[5],"[14, 27, 32]",6933.0
598,3,[36],"[31, 40]",6423.333333333333
599,3,"[28, 53]",[21],7616.666666666667
601,4,[],"[4, 28, 29, 37]",7730.75
606,10,"[7, 19, 20, 23, 24, 25, 32, 33, 38]",[46],7367.8
612,3,[53],"[34, 57]",6558.0
614,0,[],[],0
615,5,[],"[41, 43, 55, 56, 57]",6219.8
616,4,[9],"[39, 56, 57]",7560.25
620,7,"[44, 45, 50, 51, 52, 54]",[56],6490.142857142857
623,4,[],"[12, 13, 22, 32]",6784.25
627,3,"[16, 49]",[44],7253.0
629,4,"[1, 2, 9]",[32],8129.5
635,3,[4],"[52, 53]",7375.666666666667
636,1,[38],[],8185.0
640,2,[],"[52, 61]",5691.0
642,3,[60],"[2, 25]",8179.0
647,1,[],[28],6721.0
650,1,[],[43],8191.0
652,4,"[10, 11, 22]",[17],7317.0
655,8,"[19, 25, 31, 32, 36, 47, 53]",[29],7402.875
658,3,[],"[39, 44, 45]",7677.333333333333
659,8,"[21, 22, 33, 39, 40, 52, 54]",[39],7556.25
662,2,[42],[18],7760.0
666,2,[],"[14, 47]",7031.0
668,3,[],"[56, 57, 58]",8083.666666666667
671,2,[13],[41],8138.0
673,3,[1],"[54, 56]",8142.666666666667
677,4,"[35, 40, 46]",[20],7659.75
680,5,[1],"[33, 40, 41, 49]",7520.8
685,4,[48],"[8, 44, 46]",7237.25
689,4,"[3, 16, 17]",[35],6843.75
690,1,[],[42],5594.0
691,2,[19],[60],7119.0
694,3,"[4, 13]",[48],6743.0
695,2,[14],[35],7053.0
705,12,"[8, 9, 10, 11, 12, 20, 21, 36, 39, 56, 61]",[49],7708.416666666667
708,3,[50],"[35, 62]",8166.0
712,7,[41],"[23, 50, 52, 56, 57, 58]",7305.714285714285
721,4,"[1, 3, 48]",[31],7833.25
726,3,"[19, 20]",[53],6978.333333333333
727,3,"[1, 2]",[49],8151.666666666667
730,1,[48],[],7836.0
734,3,"[4, 10]",[40],7705.333333333333
735,5,[21],"[7, 18, 23, 39]",7926.4
739,3,"[3, 32]",[41],7723.333333333333
744,3,[10],"[6, 46]",7531.666666666667
750,2,[4],[36],7332.5
751,4,[25],"[43, 44, 45]",7037.25
756,5,[8],"[4, 43, 56, 59]",7690.4
759,3,[6],"[49, 52]",7229.333333333333
764,3,"[8, 50]",[25],8179.666666666667
765,1,[9],[],5607.0
770,2,[1],[39],7787.0
771,2,[48],[40],7764.0
773,4,"[23, 24, 47]",[44],6851.75
775,3,[],"[2, 6, 32]",7119.666666666667
778,2,[3],[61],7735.0
784,4,[],"[49, 50, 51, 60]",7471.5
786,5,[0],"[16, 46, 47, 61]",7649.0
787,2,[],"[16, 52]",7716.0
789,5,[],"[29, 30, 31, 32, 33]",7042.0
790,2,[],"[53, 59]",7352.5
791,3,"[29, 47]",[10],7324.0
792,3,[2],"[38, 41]",8008.0
802,2,[20],[18],7489.0
811,3,[10],"[3, 39]",6591.333333333333
813,3,[58],"[50, 52]",6890.666666666667
817,4,[1],"[22, 26, 30]",8168.75
822,3,[],"[39, 40, 43]",7333.333333333333
823,3,"[6, 24]",[43],7872.333333333333
824,3,"[10, 43]",[1],8129.666666666667
826,1,[],[44],8132.0
830,5,[3],"[45, 46, 47, 48]",7733.2
834,3,"[46, 47]",[40],7447.0
839,2,[26],[5],7806.0
842,5,[7],"[41, 42, 44, 45]",7407.0
846,3,[8],"[25, 54]",8160.0
855,4,[12],"[44, 49, 58]",6387.25
856,7,"[6, 16, 24, 48, 51, 52]",[25],7820.857142857143
861,4,[0],"[24, 30, 35]",6705.5
862,2,[],"[29, 30]",7321.5
863,4,[0],"[43, 45, 46]",7633.0
864,2,[],"[36, 37]",5935.0
866,3,[1],"[49, 53]",6837.0
869,4,"[11, 55, 56]",[56],7272.25
873,6,[4],"[15, 38, 39, 40, 46]",7062.333333333333
877,4,[11],"[54, 55, 57]",8005.75
878,4,"[3, 4, 5]",[37],7724.5
884,1,[],[41],6687.0
885,4,[3],"[37, 38, 39]",8138.0
890,6,[63],"[16, 17, 18, 46, 47]",7057.666666666667
892,6,[],"[5, 22, 29, 36, 39, 40]",7299.333333333333
899,0,[],[],0
904,2,[44],[50],7681.0
907,5,[9],"[34, 35, 36, 37]",7639.4
910,2,[],"[48, 49]",8191.0
911,6,[0],"[45, 48, 49, 50, 57]",7427.333333333333
914,4,[29],"[42, 43, 44]",7460.5
920,3,[15],"[41, 43]",8084.0
921,7,"[15, 16, 48, 50, 52, 55]",[53],7165.714285714285
926,4,[17],"[23, 32, 56]",7412.25
928,3,"[46, 47]",[14],7280.333333333333
932,1,[45],[],5760.0
933,4,[],"[32, 33, 34, 35]",8168.5
935,5,[2],"[18, 22, 23, 27]",7599.2
936,7,[5],"[0, 23, 24, 43, 51, 57]",7245.571428571428
937,2,[],"[42, 43]",8175.5
941,5,[43],"[54, 55, 56, 57]",7661.2
946,3,[],"[40, 49, 50]",7703.666666666667
947,3,"[0, 12]",[25],7967.333333333333
950,4,[4],"[37, 38, 39]",7095.5
951,2,[],"[30, 31]",7568.5
959,6,[13],"[48, 51, 52, 53, 54]",8152.666666666667
962,3,"[0, 48]",[30],7924.666666666667
964,3,[],"[39, 49, 50]",7301.333333333333
969,2,[],"[51, 52]",8176.0
971,2,[],"[42, 43]",8175.5
974,2,[],"[56, 57]",8143.0
976,3,"[2, 3]",[15],7146.333333333333
979,1,[39],[],8171.0
986,6,[8],"[33, 34, 36, 37, 38]",8013.166666666667
987,0,[],[],0
988,3,[22],"[30, 49]",6917.0
999,8,[3],"[52, 54, 55, 57, 59, 61, 62]",6966.125
1001,3,"[56, 61]",[54],7431.333333333333
1009,1,[],[43],6204.0
1011,4,[1],"[43, 46, 49]",7553.5
1017,4,[10],"[43, 45, 46]",6904.75
1018,3,[],"[47, 56, 57]",8021.666666666667
1019,5,[2],"[23, 28, 51, 52]",6927.6
1022,7,"[17, 18, 22, 23, 25, 44]",[21],7341.857142857143
1023,1,[54],[],8178.0
1031,4,[],"[6, 36, 38, 39]",7809.25
1035,7,[],"[15, 34, 45, 56, 60, 61, 62]",6685.0
1036,8,"[18, 27, 29, 34, 37, 58, 61]",[27],7343.625
1037,2,[1],[33],8051.0
1044,3,[3],"[1, 11]",7395.333333333333
1045,3,[],"[28, 33, 34]",7766.0
1053,6,[],"[32, 33, 44, 45, 46, 54]",6766.5
1054,4,[9],"[41, 45, 58]",6450.75
1055,5,[3],"[29, 33, 34, 43]",7469.4
1056,5,[1],"[30, 32, 33, 41]",7495.2
1059,2,[4],[45],7583.5
1065,1,[50],[],7261.0
1068,3,"[3, 5]",[35],8162.333333333333
1069,3,"[22, 44]",[36],7343.0
1073,4,[1],"[37, 39, 46]",7755.75
1075,4,"[4, 8, 14]",[25],6790.0
1076,1,[5],[],7694.0
1078,2,[39],[46],7668.0
1080,3,"[2, 9]",[42],7973.666666666667
1083,11,[29],"[4, 12, 13, 14, 17, 20, 21, 23, 24, 25]",7199.272727272727
1085,3,"[0, 29]",[57],7727.333333333333
1086,4,[45],"[46, 58, 60]",7799.75
1092,0,[],[],0
1093,4,[2],"[45, 47, 52]",7514.5
1095,4,[],"[50, 52, 57, 61]",7313.5
1097,3,"[18, 34]",[48],7360.666666666667
1099,2,[],"[28, 29]",8155.5
1100,2,[46],[26],7938.5
1102,4,[1],"[30, 31, 35]",7701.75
1105,5,"[28, 29, 41, 61]",[25],7724.2
1106,3,"[0, 29]",[52],8161.333333333333
1116,2,[45],[26],6589.0
1119,1,[],[50],5666.0
1120,3,"[26, 59]",[63],7088.666666666667
1123,2,[],"[13, 16]",8117.5
1126,4,[1],"[54, 55, 56]",7572.75
1140,8,"[12, 13, 15, 17, 19, 36, 40]",[48],7450.75
1145,2,[],"[4, 24]",6498.0
1148,2,[],"[46, 47]",8151.5
1149,4,[0],"[34, 36, 41]",7245.25
1150,2,[],"[35, 36]",8140.0
1154,5,[24],"[23, 26, 62, 63]",7269.0
1156,3,"[28, 36]",[41],7759.333333333333
1158,0,[],[],0
1160,4,"[4, 5, 20]",[43],8182.75
1164,3,[],"[39, 40, 42]",7539.333333333333
1165,2,[1],[10],6917.5
1167,4,[27],"[40, 49, 59]",6900.5
1169,0,[],[],0
1180,3,[],"[21, 22, 23]",8152.666666666667
1186,2,[33],[39],6988.0
1187,4,"[6, 12, 14]",[52],7211.25
1192,2,[5],[31],7296.5
1193,4,"[3, 4, 9]",[49],7446.0
1195,1,[],[42],6433.0
1199,2,[],"[50, 59]",7953.5
1200,3,[17],"[49, 50]",6532.666666666667
1203,2,[55],[17],7550.0
1205,3,[6],"[47, 52]",7514.666666666667
1206,3,"[1, 17]",[25],8152.0
1211,1,[],[49],5907.0
1212,3,[7],"[32, 48]",8078.333333333333
1214,2,[3],[43],8020.0
1217,7,"[24, 47, 48, 53, 54, 60]",[1],7944.0
1220,3,[13],"[9, 55]",6928.333333333333
1223,3,[5],"[28, 42]",8171.333333333333
1224,5,[],"[52, 53, 54, 55, 57]",8099.0
1225,3,"[5, 38]",[36],7683.666666666667
1227,4,"[22, 27, 51]",[30],6805.5
1229,3,[4],"[46, 50]",7231.666666666667
1230,3,[],"[48, 49, 51]",7237.0
1241,5,[52],"[41, 45, 53, 61]",7271.6
1242,8,"[28, 29, 37, 56, 58, 59, 61]",[25],7683.75
1243,8,[52],"[18, 19, 25, 33, 38, 44, 58]",7150.125
1245,4,"[1, 3, 12]",[44],8009.75
1246,6,"[0, 1, 10, 17, 18]",[23],7762.333333333333
1248,2,[8],[61],7854.0
1250,1,[42],[],7105.0
1254,5,[3],"[39, 42, 54, 56]",7655.2
1256,1,[52],[],8191.0
1257,3,[16],"[33, 56]",7449.333333333333
1258,5,[0],"[19, 20, 21, 22]",7243.0
1264,4,[30],"[14, 62, 63]",6765.25
1267,4,[58],"[25, 59, 60]",8166.0
1272,3,"[34, 43]",[48],7067.333333333333
1276,3,[7],"[7, 39]",7524.0
1282,2,[6],[8],7165.5
1283,5,[],"[34, 35, 36, 37, 38]",7854.6
1288,2,[],"[40, 41]",7471.5
1291,1,[5],[],8191.0
1294,6,"[26, 28, 29, 30, 50]",[63],7594.0
1296,3,"[4, 5]",[21],7467.666666666667
1301,3,"[4, 30]",[25],7822.333333333333
1303,4,[],"[40, 41, 42, 58]",7904.25
1304,2,[],"[56, 57]",6821.0
1308,1,[19],[],5519.0
1310,2,[11],[63],6032.5
1318,3,[4],"[54, 55]",7589.666666666667
1319,3,[4],"[13, 32]",7875.333333333333
1327,3,"[11, 47]",[38],7157.333333333333
1331,4,[44],"[53, 58, 59]",7472.0
1332,4,[3],"[53, 54, 59]",8007.75
1340,2,[],"[30, 31]",8169.0
1341,4,"[0, 52, 57]",[37],7178.75
1347,1,[],[47],8167.0
1350,2,[1],[27],8150.5
1354,2,[63],[53],7323.0
1359,4,"[11, 46, 51]",[0],7950.0
1360,2,[6],[54],6552.5
1368,1,[],[24],6521.0
1373,3,[57],"[46, 47]",7739.666666666667
1376,1,[],[21],7305.0
1377,4,[44],"[50, 52, 61]",6932.5
1381,2,[14],[33],8156.0
1383,7,"[3, 11, 33, 34, 39, 53]",[5],7398.857142857143
1387,3,[1],"[44, 45]",7837.666666666667
1390,2,[4],[25],7572.0
1397,1,[],[19],7288.0
1398,2,[],"[12, 61]",7169.0
1399,3,[0],"[32, 33]",8178.0
1402,1,[],[51],6008.0
1407,5,[0],"[5, 20, 51, 57]",6127.6
1408,1,[],[53],8118.0
1409,1,[0],[],8191.0
1417,1,[],[49],6241.0
1420,8,"[4, 5, 30, 40, 46, 47, 54]",[56],7487.875
1421,4,[52],"[26, 27, 28]",7652.5
1423,3,"[0, 5]",[48],7232.0
1431,4,[53],"[25, 62, 63]",7055.75
1434,3,[24],"[21, 46]",7941.0
1435,4,"[1, 21, 22]",[37],8155.75
1438,3,[1],"[31, 43]",7351.333333333333
1439,2,[],"[57, 58]",8153.5
1442,6,[0],"[5, 8, 30, 34, 35]",7625.0
1450,7,"[7, 25, 26, 39, 45, 59]",[7],7586.285714285715
1456,4,"[24, 25, 32]",[56],6970.75
1458,7,[5],"[36, 40, 41, 45, 46, 54]",8147.571428571428
1459,3,[],"[52, 53, 54]",7266.0
1460,3,[33],"[11, 12]",8156.333333333333
1462,3,"[18, 24]",[40],8062.333333333333
1486,5,[51],"[21, 33, 34, 52]",7588.0
1487,3,[0],"[43, 46]",7943.666666666667
1488,4,[15],"[6, 19, 25]",7039.0
1489,6,[59],"[14, 52, 53, 54, 61]",7129.5
1490,3,"[4, 5]",[41],8165.333333333333
1493,4,[46],"[48, 51, 52]",8000.75
1495,3,"[19, 20]",[53],7581.333333333333
1501,5,[33],"[29, 30, 31, 33]",8161.4
1511,1,[35],[],6253.0
1513,4,"[14, 42, 43]",[7],7402.25
1516,4,[9],"[19, 26, 37]",7149.5
1521,3,"[50, 55]",[16],6454.666666666667
1523,0,[],[],0
1524,3,[5],"[27, 28]",7822.666666666667
1525,1,[],[36],8137.0
1526,6,"[36, 46, 49, 50, 55]",[44],7219.5
1528,1,[0],[],8191.0
1532,2,[],"[16, 29]",7507.0
1535,4,[],"[15, 25, 29, 30]",6912.75
1539,3,"[2, 3]",[42],7947.666666666667
1547,5,[5],"[41, 49, 50, 51]",8137.6
1550,4,[0],"[58, 59, 63]",7986.25
1552,2,[13],[47],7061.5
1557,5,[],"[18, 19, 44, 45, 51]",7541.4
1558,4,[5],"[16, 22, 25]",8130.0
1562,4,[38],"[41, 50, 57]",7557.25
1563,3,[],"[23, 54, 55]",6852.333333333333
1566,1,[],[49],6516.0
1569,4,[42],"[7, 8, 28]",7473.75
1575,3,"[15, 16]",[17],7721.666666666667
1576,3,[3],"[22, 40]",7629.666666666667
1577,3,"[18, 39]",[28],7325.333333333333
1579,5,[],"[9, 11, 12, 13, 15]",7094.4
1584,2,[40],[0],6749.0
1590,5,"[7, 33, 34, 43]",[14],6325.4
1592,3,"[3, 4]",[48],8133.333333333333
1593,1,[],[48],6192.0
1599,2,[3],[57],7941.5
1602,7,"[23, 36, 37, 50, 52, 53]",[28],7229.714285714285
1604,3,[5],"[46, 48]",7492.0
1608,1,[],[47],5593.0
1611,3,[4],"[29, 32]",7975.666666666667
1618,5,[2],"[51, 52, 53, 54]",8040.8
1619,3,[],"[38, 39, 40]",7390.0
1626,9,[3],"[10, 21, 22, 23, 24, 27, 28, 29]",7562.333333333333
1640,4,[19],"[3, 44, 56]",7814.0
1643,4,[4],"[41, 43, 44]",7573.0
1644,2,[],"[25, 30]",7152.5
1646,3,"[32, 33]",[62],6426.333333333333
1649,2,[],"[34, 35]",6956.0
1650,7,[5],"[23, 25, 35, 42, 46, 48]",7269.285714285715
1652,3,[],"[51, 55, 56]",6647.333333333333
1654,5,"[2, 4, 7, 8]",[29],7109.2
1659,2,[],"[43, 44]",8161.5
1660,1,[],[58],8166.0
1662,7,[18],"[52, 54, 55, 56, 57, 58]",7121.571428571428
1667,3,[47],"[11, 30]",7371.0
1670,2,[],"[14, 24]",7920.0
1671,5,[5],"[40, 43, 49, 50]",7729.6
1672,0,[],[],0
1675,2,[5],[43],8191.0
1677,3,[22],"[40, 41]",7170.666666666667
1678,1,[],[21],8165.0
1684,6,[],"[2, 5, 6, 26, 62, 63]",7391.5
1698,6,"[30, 35, 36, 41, 55]",[43],7134.166666666667
1700,7,"[3, 21, 42, 53, 54, 58]",[11],7097.571428571428
1706,0,[],[],0
1707,3,[8],"[31, 53]",7438.666666666667
1714,0,[],[],0
1718,3,"[45, 46]",[41],7386.0
1719,4,[9],"[14, 52, 53]",7408.0
1722,0,[],[],0
1724,7,"[2, 7, 13, 14, 24, 27]",[29],7635.857142857143
1726,3,[],"[52, 54, 55]",6933.666666666667
1728,2,[19],[2],7175.5
1730,2,[59],[29],7200.0
1743,3,[10],"[36, 40]",8157.0
1745,3,"[2, 8]",[52],6532.0
1746,4,[1],"[48, 49, 51]",8172.25
1749,1,[0],[],8088.0
1751,2,[],"[39, 57]",8145.0
1756,3,[],"[52, 53, 55]",7496.0
1767,3,[25],"[16, 53]",7161.666666666667
1771,2,[3],[8],6512.0
1772,1,[20],[],8191.0
1776,2,[0],[52],5922.0
1777,3,[],"[34, 41, 53]",7360.333333333333
1778,5,"[10, 31, 32, 52]",[3],7083.0
1781,1,[],[15],6788.0
1782,4,"[12, 46, 52]",[50],6741.25
1784,2,[],"[54, 55]",7733.5
1786,3,"[0, 1]",[45],7814.666666666667
1788,3,"[44, 51]",[56],8069.0
1790,3,[50],"[48, 49]",7654.333333333333
1791,1,[27],[],7756.0
1802,2,[],"[45, 48]",7172.0
1804,5,[6],"[9, 16, 34, 36]",7785.0
1805,3,"[49, 50]",[28],7466.666666666667
1808,5,[],"[18, 40, 41, 43, 49]",7754.2
1810,3,[],"[52, 53, 54]",7286.0
1814,3,[],"[25, 26, 43]",7107.333333333333
1815,4,[3],"[35, 36, 39]",8120.0
1817,3,[],"[34, 35, 36]",8156.0
1819,3,[],"[17, 18, 19]",7808.333333333333
1822,2,[12],[54],7876.0
1829,3,[2],"[44, 46]",7709.333333333333
1834,1,[],[56],8145.0
1838,2,[53],[31],8169.0
1839,1,[2],[],6571.0
1840,3,[],"[32, 33, 39]",6725.0
1846,2,[6],[10],7646.0
1847,3,[16],"[28, 56]",7220.666666666667
1850,1,[33],[],8157.0
1852,3,"[9, 16]",[28],7388.666666666667
1853,3,[13],"[47, 50]",6807.0
1854,3,[4],"[44, 45]",8054.0
1857,7,"[49, 50, 51, 54, 56, 57]",[32],8022.0
1859,1,[37],[],6878.0
1862,2,[],"[58, 59]",8158.0
1864,4,"[1, 2, 3]",[38],7514.0
1866,6,"[5, 6, 11, 47, 58]",[6],6996.5
1867,4,[1],"[40, 52, 53]",7243.5
1870,3,"[1, 3]",[48],7568.0
1873,5,[4],"[42, 43, 44, 45]",6817.0
1877,3,[51],"[21, 41]",6390.333333333333
1878,1,[],[23],7194.0
1879,2,[52],[62],7650.0
1880,0,[],[],0
1881,3,"[1, 8]",[26],8004.333333333333
1884,0,[],[],0
1887,5,[],"[14, 36, 41, 42, 43]",7329.8
1890,3,[],"[9, 45, 54]",7013.333333333333
1893,3,[5],"[46, 47]",7297.333333333333
1900,3,[3],"[47, 63]",6629.666666666667
1903,6,[25],"[8, 11, 16, 26, 34]",8061.833333333333
1904,10,[54],"[8, 9, 10, 11, 15, 16, 37, 44, 55]",6466.5
1914,2,[6],[21],7720.0
1918,3,"[40, 46]",[36],7922.333333333333
1919,4,"[3, 7, 8]",[50],7140.75
1920,4,"[0, 2, 14]",[22],7806.5
1924,3,[1],"[4, 36]",7871.666666666667
1927,2,[5],[32],8154.0
