EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
1181,1,[11],[],5977.0
1182,2,[17],[28],7321.0
1187,3,"[37, 48]",[31],7338.666666666667
1189,3,[11],"[8, 10]",7972.666666666667
1190,4,"[3, 4, 26]",[39],7067.25
1191,3,[],"[46, 61, 62]",6606.666666666667
1192,5,[29],"[34, 38, 39, 54]",7327.8
1194,3,[],"[37, 46, 47]",7176.0
1199,0,[],[],0
1200,3,[],"[42, 43, 44]",7658.333333333333
1211,3,[21],"[11, 45]",7573.666666666667
1214,4,[7],"[55, 56, 57]",7165.25
1215,4,[3],"[48, 53, 58]",6954.75
1216,3,[0],"[43, 45]",8171.0
1221,4,[14],"[26, 27, 28]",7802.75
1222,3,"[13, 14]",[39],8142.0
1223,1,[],[22],7458.0
1225,4,[0],"[46, 49, 51]",8082.75
1226,8,"[54, 55, 56, 58, 59, 61, 62]",[27],7516.125
1228,1,[],[35],5978.0
1233,6,[2],"[29, 30, 42, 43, 44]",7699.5
1237,4,[],"[14, 28, 34, 35]",7342.25
1241,3,"[3, 21]",[35],6434.333333333333
1242,1,[24],[],6373.0
1246,3,[],"[38, 55, 59]",7589.333333333333
1248,4,"[6, 17, 28]",[28],8138.75
1256,4,"[34, 50, 57]",[31],7855.25
1258,5,"[20, 34, 40, 41]",[42],6563.0
1262,5,[2],"[34, 35, 37, 39]",7103.8
1263,5,[20],"[15, 48, 50, 51]",7360.8
1265,3,[1],"[36, 37]",7177.0
1270,12,"[11, 12, 13, 14, 16, 25, 26, 27, 41, 43, 51]",[40],7216.0
1274,1,[54],[],8178.0
1278,0,[],[],0
1279,3,"[17, 18]",[10],8005.0
1280,4,[1],"[19, 24, 26]",7281.25
1288,1,[],[38],6102.0
1291,4,[1],"[25, 56, 57]",7163.75
1296,2,[2],[35],7520.5
1301,4,"[5, 7, 19]",[56],7636.5
1305,3,[],"[32, 35, 36]",7570.666666666667
1307,3,"[2, 12]",[19],7764.0
1308,2,[14],[10],8169.5
1309,3,[4],"[23, 27]",7377.333333333333
1311,3,"[0, 1]",[59],8166.0
1313,3,[26],"[39, 48]",7300.0
1317,3,[53],"[44, 51]",7440.666666666667
1319,2,[],"[53, 54]",8122.0
1324,5,[1],"[43, 47, 48, 49]",7636.0
1330,2,[3],[60],7275.5
1337,4,[0],"[33, 34, 35]",8033.5
1342,3,[0],"[55, 57]",7087.333333333333
1345,1,[43],[],8085.0
1350,4,[0],"[14, 20, 30]",7911.25
1354,3,[18],"[51, 55]",7554.0
1355,3,[],"[3, 40, 41]",7540.0
1356,3,[4],"[41, 45]",7198.333333333333
1358,3,[13],"[43, 44]",8150.666666666667
1359,1,[8],[],8191.0
1368,3,[],"[18, 19, 32]",7565.666666666667
1371,0,[],[],0
1375,1,[57],[],6943.0
1380,2,[1],[47],7929.5
1385,4,"[13, 20, 55]",[31],7949.25
1387,5,[49],"[18, 19, 34, 56]",7041.8
1389,6,[42],"[6, 42, 43, 44, 45]",7012.5
1392,6,[],"[25, 26, 28, 32, 33, 40]",7080.833333333333
1394,7,[],"[42, 50, 51, 52, 54, 55, 58]",7182.571428571428
1395,1,[19],[],7197.0
1402,3,[2],"[43, 46]",7179.0
1406,1,[0],[],8191.0
1409,4,[0],"[21, 22, 23]",7615.0
1411,3,[47],"[32, 33]",8100.333333333333
1412,2,[19],[58],6131.0
1418,2,[49],[29],7154.5
1420,2,[17],[32],7845.0
1421,3,[],"[50, 52, 63]",7322.0
1422,4,[3],"[36, 47, 50]",6896.25
1424,5,[2],"[55, 56, 57, 58]",8148.6
1427,8,"[13, 14, 15, 17, 21, 37, 60]",[24],7147.5
1428,2,[53],[35],7775.0
1430,2,[],"[45, 46]",8133.5
1434,3,[],"[5, 17, 21]",7014.666666666667
1437,3,[4],"[50, 59]",8140.0
1439,3,[5],"[48, 54]",7564.333333333333
1441,2,[],"[33, 38]",6244.5
1443,5,[12],"[32, 36, 38, 40]",7685.4
1449,2,[],"[36, 38]",8144.5
1458,3,[1],"[51, 52]",8169.666666666667
1459,1,[52],[],7360.0
1463,5,[60],"[13, 14, 18, 19]",7604.4
1466,12,"[10, 15, 19, 21, 23, 24, 25, 26, 27, 49, 62]",[61],7238.666666666667
1467,0,[],[],0
1468,2,[],"[56, 57]",7113.0
1473,3,[3],"[31, 44]",6657.333333333333
1479,7,[58],"[10, 11, 12, 13, 21, 25]",6858.142857142857
1485,3,"[2, 55]",[38],7383.0
1486,3,"[13, 15]",[29],7811.666666666667
1489,4,"[2, 18, 47]",[11],7087.5
1495,7,"[8, 32, 33, 42, 43, 44]",[49],7498.571428571428
1507,3,[29],"[15, 19]",7915.333333333333
1515,3,[1],"[29, 45]",7049.333333333333
1516,3,[3],"[16, 21]",7354.0
1517,3,[1],"[40, 41]",8156.333333333333
1526,4,[4],"[20, 51, 52]",8166.0
1527,5,[5],"[42, 43, 44, 52]",7654.0
1529,4,[11],"[9, 10, 36]",7379.75
1540,4,[5],"[42, 50, 51]",7910.0
1542,3,"[12, 29]",[53],8141.0
1543,1,[],[50],7411.0
1545,3,[2],"[37, 41]",7929.666666666667
1546,4,[],"[26, 27, 28, 29]",7673.25
1547,7,[23],"[1, 3, 4, 14, 22, 36]",7075.857142857143
1555,2,[0],[54],7116.0
1557,3,[17],"[39, 40]",7997.333333333333
1571,2,[21],[29],6353.0
1573,4,[1],"[52, 53, 54]",7944.0
1578,3,[61],"[50, 51]",7719.333333333333
1584,0,[],[],0
1586,3,"[7, 43]",[47],8140.333333333333
1587,1,[39],[],7170.0
1590,6,"[22, 24, 25, 26, 27]",[54],6903.0
1595,2,[],"[5, 54]",7758.5
1597,3,[],"[17, 22, 25]",6960.0
1600,5,[14],"[42, 45, 46, 58]",7133.2
1603,3,[],"[40, 41, 43]",7665.333333333333
1605,4,[16],"[45, 46, 47]",7522.0
1606,2,[1],[45],6983.0
1607,7,"[11, 12, 14, 29, 43, 44]",[9],7065.0
1612,12,[],"[18, 22, 23, 32, 33, 35, 36, 37, 38, 46, 47, 57]",7488.0
1618,1,[14],[],8148.0
1620,3,[1],"[47, 48]",7383.0
1621,4,"[3, 33, 56]",[58],7364.5
1625,3,[32],"[20, 21]",7408.0
1627,5,"[50, 51, 52, 53]",[60],7898.8
1632,6,[40],"[16, 19, 20, 21, 37]",7216.333333333333
1633,6,"[1, 3, 4, 30, 31]",[45],6686.666666666667
1634,9,"[28, 29, 30, 31, 32, 33, 61, 62]",[7],7268.777777777777
1638,4,[1],"[39, 40, 46]",8088.5
1640,5,[],"[6, 7, 8, 9, 29]",6867.8
1642,2,[0],[53],7541.0
1643,4,"[31, 32, 60]",[36],7818.0
1645,3,"[31, 34]",[11],7372.333333333333
1650,2,[],"[43, 44]",7726.5
1651,4,[23],"[38, 41, 51]",7831.5
1660,3,[0],"[49, 51]",7851.666666666667
1661,2,[42],[55],7231.0
1664,4,[27],"[16, 17, 18]",7390.0
1669,3,"[18, 39]",[46],7206.333333333333
1672,2,[],"[46, 47]",8151.5
1673,3,[3],"[25, 55]",7670.666666666667
1676,3,"[13, 14]",[6],7800.333333333333
1680,12,[],"[1, 2, 4, 6, 29, 30, 31, 47, 53, 54, 57, 58]",7391.833333333333
1681,1,[51],[],8191.0
1683,3,[],"[41, 42, 43]",8166.0
1684,1,[],[25],8163.0
1688,2,[],"[18, 22]",7779.0
1692,2,[],"[32, 33]",8171.5
1694,3,"[18, 19]",[47],7420.0
1698,2,[55],[28],6678.5
1706,0,[],[],0
1709,1,[],[59],7345.0
1713,8,[2],"[17, 25, 31, 32, 33, 34, 35]",8019.0
1716,3,[],"[43, 44, 59]",7386.666666666667
1719,4,[],"[46, 51, 52, 57]",7675.25
1721,2,[28],[30],6991.5
1724,4,"[17, 18, 39]",[29],7117.75
1725,5,[6],"[44, 45, 48, 59]",7503.8
1728,1,[],[5],7466.0
1729,4,[0],"[34, 35, 53]",7401.0
1731,1,[60],[],8088.0
1734,2,[],"[22, 38]",8161.5
1741,2,[4],[54],8104.5
1742,6,"[3, 5, 19, 48, 49]",[55],7941.833333333333
1743,3,"[0, 1]",[16],7350.666666666667
1745,3,"[27, 41]",[34],7430.666666666667
1753,5,"[10, 25, 26, 28]",[53],7567.8
1755,4,"[22, 52, 53]",[35],6984.5
1758,6,[],"[17, 21, 22, 23, 24, 27]",6964.666666666667
1761,4,[0],"[19, 23, 36]",7939.25
1764,3,"[6, 18]",[16],8136.333333333333
1766,2,[],"[2, 5]",6304.0
1775,3,[20],"[22, 38]",7179.333333333333
1778,5,[0],"[50, 51, 52, 55]",7698.0
1779,1,[],[46],7591.0
1783,2,[36],[20],7187.0
1786,2,[0],[55],7261.0
1787,6,"[1, 2, 4, 20, 57]",[18],7162.5
1792,2,[],"[26, 27]",8075.0
1793,4,[11],"[10, 15, 62]",7634.25
1795,5,[0],"[25, 45, 46, 53]",7955.6
1800,2,[],"[54, 55]",8142.0
1808,3,[27],"[50, 54]",7576.666666666667
1809,0,[],[],0
1813,3,[5],"[41, 53]",7471.333333333333
1816,2,[38],[59],7773.0
1822,5,"[2, 4, 5, 7]",[54],7391.6
1835,3,"[60, 61]",[55],5833.666666666667
1838,4,[34],"[48, 49, 54]",7294.75
1843,5,[],"[15, 24, 51, 56, 57]",7136.0
1844,4,[1],"[46, 47, 54]",7730.75
1845,4,"[13, 37, 60]",[15],7741.75
1847,4,"[26, 44, 46]",[52],7216.5
1851,3,[61],"[43, 59]",7360.333333333333
1852,2,[1],[36],8147.0
1863,3,[],"[50, 51, 52]",7535.666666666667
1874,2,[55],[37],7081.5
1875,1,[],[63],6398.0
1876,6,"[0, 1, 2, 4, 8]",[12],8035.833333333333
1884,2,[],"[54, 55]",8142.0
1885,4,[4],"[51, 53, 62]",7078.5
1903,3,[],"[30, 40, 54]",6627.0
1904,3,[2],"[41, 45]",8125.666666666667
1905,3,"[49, 50]",[63],7380.333333333333
1906,3,[41],"[53, 55]",8150.333333333333
1907,3,"[2, 5]",[39],7323.0
1910,6,"[5, 6, 7, 22, 32]",[39],7506.5
1911,4,[4],"[51, 52, 54]",7932.0
1913,8,[32],"[37, 38, 39, 40, 41, 42, 45]",7412.125
1917,2,[22],[48],7898.0
1919,7,"[2, 11, 21, 22, 41, 42]",[25],7497.714285714285
1921,4,"[57, 58, 63]",[43],7743.75
1922,4,[2],"[37, 39, 60]",7637.0
1923,3,[22],"[0, 44]",7847.666666666667
1925,5,[],"[35, 36, 37, 38, 39]",7894.0
1926,2,[49],[57],8162.0
1927,3,[40],"[6, 12]",6435.0
1928,3,"[3, 4]",[46],8149.0
1931,3,[47],"[27, 38]",7135.0
1934,1,[],[9],8176.0
1939,2,[],"[54, 59]",7522.5
1940,4,"[37, 53, 62]",[1],7172.0
1943,4,[0],"[30, 31, 42]",7537.0
1949,0,[],[],0
1960,3,"[9, 51]",[13],8183.0
1961,3,[],"[11, 36, 37]",7080.0
1962,3,[3],"[36, 43]",6943.333333333333
1967,3,"[5, 15]",[36],8151.333333333333
1974,1,[56],[],5550.0
1980,3,[17],"[23, 26]",7122.666666666667
1984,4,[0],"[50, 51, 52]",8163.75
1991,2,[11],[44],8036.0
1995,2,[],"[44, 45]",8131.5
1996,3,"[30, 63]",[28],7019.333333333333
2000,1,[23],[],6100.0
2002,5,"[1, 6, 7, 36]",[38],7471.6
2005,0,[],[],0
2006,3,"[0, 2]",[40],7351.0
2014,3,[16],"[22, 30]",8016.0
2015,3,[16],"[34, 47]",7344.0
2017,1,[],[9],6744.0
2019,2,[39],[54],7768.5
2020,1,[28],[],8188.0
2025,5,[2],"[48, 49, 50, 51]",7604.8
2031,4,[],"[32, 33, 34, 35]",8168.5
2034,3,"[37, 52]",[48],7733.0
