EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
111,7,"[7, 8, 13, 20, 21, 31]",[63],7411.285714285715
119,2,[54],[4],8132.5
122,4,[18],"[23, 24, 30]",7178.25
127,1,[14],[],8148.0
129,2,[55],[43],7989.5
131,6,"[27, 33, 36, 38, 39]",[27],6796.333333333333
142,4,[46],"[14, 47, 58]",7573.0
143,7,"[8, 12, 32, 34, 47, 59]",[15],7226.285714285715
146,2,[],"[41, 42]",8153.5
148,2,[31],[21],6834.5
154,6,[],"[6, 23, 31, 32, 33, 34]",7863.166666666667
157,4,"[18, 27, 43]",[57],6265.75
160,2,[],"[19, 20]",7498.5
167,4,[0],"[47, 53, 54]",7152.0
170,1,[28],[],7951.0
173,4,[],"[10, 29, 30, 31]",8087.75
176,4,[],"[37, 38, 41, 44]",7013.25
177,4,[],"[43, 44, 46, 47]",7404.25
179,3,[4],"[41, 42]",7927.333333333333
180,5,"[18, 44, 45, 53]",[23],6613.6
188,0,[],[],0
189,4,[3],"[42, 43, 47]",7602.5
192,2,[3],[45],8142.0
196,8,[2],"[21, 27, 28, 53, 54, 58, 59]",7283.25
199,1,[],[60],6034.0
202,2,[41],[26],8165.5
204,2,[],"[45, 49]",7514.5
206,3,"[2, 3]",[25],7535.0
210,1,[],[49],8191.0
212,2,[],"[47, 48]",8179.0
213,2,[30],[53],8083.5
216,4,"[7, 10, 50]",[7],7723.5
221,8,[3],"[42, 44, 45, 47, 48, 50, 58]",7522.125
225,3,"[54, 55]",[26],6402.666666666667
226,3,[36],"[32, 40]",7668.666666666667
227,5,[],"[33, 34, 35, 36, 37]",8027.0
230,3,[],"[20, 22, 23]",8149.0
231,5,"[4, 9, 28, 48]",[47],7958.8
241,1,[],[23],5840.0
244,3,[60],"[2, 40]",7321.666666666667
246,13,"[14, 15, 20, 21, 22, 33, 34, 39, 45, 46, 50, 55]",[28],7245.923076923077
249,5,[2],"[20, 21, 22, 25]",7596.0
255,1,[56],[],6382.0
257,5,[2],"[5, 21, 40, 48]",6656.4
258,4,[11],"[31, 32, 57]",7008.0
260,4,[12],"[53, 54, 55]",8053.0
265,3,[56],"[28, 37]",7481.666666666667
267,4,[58],"[46, 48, 54]",6447.0
268,3,[0],"[34, 54]",7346.666666666667
269,3,[9],"[34, 44]",7973.333333333333
270,1,[],[13],5734.0
271,6,[8],"[41, 45, 46, 47, 58]",7658.833333333333
273,3,"[23, 45]",[9],7803.0
275,3,"[26, 32]",[51],6715.333333333333
278,4,"[0, 1, 27]",[52],8163.5
283,2,[0],[44],8161.5
287,5,[0],"[38, 39, 40, 41]",7849.2
288,5,[12],"[25, 28, 29, 32]",7469.4
289,3,[23],"[7, 23]",6378.666666666667
291,3,"[2, 12]",[34],7822.0
294,4,[],"[39, 41, 42, 43]",7932.25
297,5,"[10, 24, 55, 56]",[41],7042.8
301,6,[45],"[4, 5, 6, 43, 56]",7244.666666666667
303,11,"[13, 14, 18, 19, 22, 34, 36, 48, 49, 50]",[23],7208.454545454545
311,3,"[10, 54]",[33],7738.0
318,4,[36],"[16, 17, 18]",8167.75
323,4,[0],"[44, 45, 59]",7048.0
324,5,[18],"[17, 32, 33, 41]",7932.2
329,2,[],"[58, 59]",8158.0
333,2,[34],[50],7712.5
335,2,[],"[46, 47]",8151.5
336,1,[],[31],8147.0
341,2,[],"[34, 36]",6564.0
346,3,"[0, 41]",[41],7757.0
347,2,[],"[46, 47]",8151.5
351,3,[28],"[27, 46]",7748.333333333333
352,2,[],"[32, 45]",7114.0
353,4,[9],"[30, 49, 50]",6876.0
354,3,"[4, 5]",[24],8168.0
357,5,[2],"[15, 19, 20, 21]",6877.4
362,2,[],"[31, 42]",6173.0
366,3,"[26, 27]",[35],7637.333333333333
367,3,"[38, 51]",[49],7993.0
368,6,[15],"[18, 21, 30, 32, 57]",7203.5
369,4,[3],"[35, 36, 41]",7154.0
372,3,"[0, 20]",[45],7480.333333333333
379,4,[4],"[38, 39, 42]",7973.25
384,4,[10],"[14, 21, 22]",7152.0
386,3,[],"[25, 38, 39]",7645.0
387,2,[17],[6],7777.5
389,3,[28],"[11, 14]",6983.333333333333
390,0,[],[],0
392,2,[4],[24],7646.5
393,4,[],"[39, 40, 41, 43]",8163.0
394,3,[16],"[31, 32]",8158.666666666667
397,3,"[3, 40]",[55],7845.333333333333
402,6,[3],"[42, 43, 44, 45, 53]",7380.5
403,3,[4],"[41, 43]",7541.666666666667
406,3,[34],"[23, 62]",7071.0
407,3,[56],"[47, 58]",6544.666666666667
408,1,[14],[],8148.0
410,3,[47],"[16, 40]",7471.333333333333
412,5,"[26, 40, 41, 52]",[47],7753.0
417,6,[20],"[4, 19, 23, 25, 62]",7661.166666666667
419,8,"[1, 3, 5, 11, 12, 39, 40]",[43],7738.5
421,1,[33],[],8157.0
423,1,[],[56],7181.0
424,1,[17],[],8136.0
427,2,[],"[16, 38]",8131.0
435,3,[],"[43, 47, 48]",7154.333333333333
437,4,[14],"[36, 47, 50]",7767.0
444,4,[],"[33, 42, 43, 55]",7711.75
445,8,[29],"[16, 29, 31, 32, 33, 34, 35]",7740.625
446,2,[],"[48, 49]",6489.0
447,4,[],"[17, 40, 41, 46]",7097.5
450,4,[44],"[6, 34, 48]",6654.0
457,1,[],[55],8158.0
459,4,[8],"[27, 46, 62]",7381.25
460,2,[],"[24, 55]",7608.5
462,3,"[21, 58]",[46],7455.666666666667
465,4,[],"[31, 32, 36, 40]",7631.5
468,3,[0],"[58, 59]",8169.0
469,3,[3],"[54, 63]",7865.0
472,2,[2],[43],7665.5
474,2,[44],[44],7380.0
477,5,"[1, 3, 4, 5]",[26],7975.4
483,2,[11],[30],6538.5
484,3,"[18, 29]",[44],6537.666666666667
488,3,"[24, 38]",[29],6751.0
494,1,[5],[],7904.0
498,1,[],[16],6993.0
501,3,[61],"[29, 35]",7777.333333333333
504,2,[],"[15, 16]",7537.0
509,0,[],[],0
511,1,[],[43],6597.0
513,7,[7],"[40, 48, 50, 51, 53, 60]",7486.285714285715
515,8,[54],"[35, 36, 44, 47, 48, 49, 53]",6738.75
517,4,[30],"[29, 43, 49]",6433.25
527,4,"[20, 56, 60]",[29],7244.0
528,2,[],"[12, 13]",7044.5
532,4,[],"[37, 38, 39, 44]",7377.25
534,3,"[13, 34]",[42],7805.0
544,2,[14],[2],7411.5
545,5,[19],"[13, 30, 34, 35]",7214.8
550,3,"[9, 17]",[43],8011.333333333333
552,3,"[22, 38]",[56],8159.333333333333
556,3,"[1, 2]",[43],7520.666666666667
560,5,[45],"[13, 15, 45, 46]",7833.4
561,3,[4],"[9, 43]",7264.0
564,4,[],"[12, 45, 57, 62]",7006.25
565,3,[2],"[39, 48]",7419.0
566,1,[27],[],6112.0
572,3,[5],"[20, 25]",6875.666666666667
577,4,"[23, 24, 51]",[19],7292.0
578,2,[],"[30, 31]",8169.0
583,3,[],"[53, 54, 62]",8000.666666666667
584,2,[],"[43, 61]",7492.5
587,5,[13],"[30, 36, 37, 41]",6946.8
589,0,[],[],0
592,2,[],"[25, 29]",6174.5
594,3,"[5, 6]",[38],8173.666666666667
595,2,[54],[55],6065.0
600,5,[8],"[54, 55, 58, 59]",7573.8
604,2,[],"[38, 39]",8150.5
605,5,[55],"[18, 19, 30, 61]",7040.0
606,4,"[0, 1, 40]",[26],7607.0
607,4,[],"[52, 53, 54, 55]",6799.75
611,3,"[15, 23]",[3],7391.333333333333
616,3,[44],"[24, 29]",7579.333333333333
621,2,[27],[56],6327.0
623,10,"[0, 3, 4, 5, 11, 13, 23, 33, 48]",[13],7485.3
625,3,[54],"[30, 32]",7236.666666666667
627,3,"[0, 44]",[49],6971.666666666667
629,3,[29],"[35, 41]",7429.333333333333
630,4,"[3, 6, 35]",[25],7970.5
638,3,"[7, 53]",[23],7882.0
646,3,"[13, 15]",[29],8134.333333333333
649,2,[],"[51, 52]",8176.0
650,5,"[0, 31, 52, 53]",[48],6810.2
651,2,[],"[0, 11]",8168.5
657,4,"[9, 10, 60]",[63],6438.25
660,1,[],[51],5878.0
664,3,[1],"[43, 44]",8160.0
665,6,"[0, 13, 43, 44, 53]",[51],7211.833333333333
668,7,"[0, 12, 16, 17, 28, 59]",[41],7633.285714285715
675,4,"[11, 12, 46]",[53],7991.0
677,3,[2],"[22, 27]",7596.666666666667
684,2,[28],[57],6626.0
692,3,[7],"[24, 25]",8169.666666666667
694,2,[],"[50, 51]",8151.5
702,3,"[55, 56]",[42],8122.0
703,2,[],"[43, 53]",6198.0
704,3,"[30, 58]",[50],7366.666666666667
709,3,"[0, 13]",[53],7895.666666666667
712,3,"[4, 38]",[55],8167.0
714,3,[8],"[41, 42]",7963.0
715,8,"[5, 6, 9, 10, 55, 58, 59]",[49],7230.875
717,4,[2],"[43, 44, 45]",7402.25
726,3,[51],"[6, 59]",5770.333333333333
728,5,"[1, 2, 34, 53]",[18],7544.2
732,5,"[0, 1, 2, 3]",[36],8075.8
736,2,[32],[41],7579.0
746,1,[],[9],8176.0
753,2,[],"[35, 42]",6747.5
756,4,[],"[15, 37, 38, 40]",7354.0
757,3,"[1, 17]",[30],7343.0
759,7,[16],"[41, 42, 44, 45, 46, 50]",7421.571428571428
761,1,[32],[],8149.0
762,4,[6],"[48, 49, 50]",8168.0
765,2,[7],[42],7850.0
769,4,[15],"[23, 31, 35]",7545.0
770,3,[],"[48, 49, 52]",7156.0
773,6,[5],"[54, 57, 58, 61, 62]",7223.5
776,3,[47],"[38, 60]",6843.333333333333
782,5,[9],"[44, 47, 48, 51]",8018.0
786,3,[33],"[48, 49]",8179.666666666667
788,5,[35],"[47, 50, 51, 58]",7460.0
794,3,[51],"[50, 52]",7565.0
795,1,[],[19],8174.0
796,0,[],[],0
799,4,[0],"[1, 33, 44]",7366.0
803,4,[58],"[35, 36, 50]",7677.0
807,3,[1],"[45, 51]",7497.666666666667
808,3,[23],"[52, 54]",8012.666666666667
813,3,[18],"[45, 49]",6861.333333333333
820,2,[],"[15, 48]",6907.5
826,3,[14],"[48, 57]",7597.333333333333
829,1,[34],[],8141.0
830,3,"[2, 3]",[44],8139.333333333333
838,3,"[29, 63]",[55],6725.666666666667
842,2,[0],[46],7995.0
844,3,"[20, 21]",[47],7008.333333333333
849,2,[51],[34],6818.5
854,4,"[4, 9, 26]",[40],7787.75
858,5,"[4, 9, 34, 40]",[12],7311.4
859,3,[0],"[4, 59]",7248.666666666667
860,1,[],[46],8136.0
864,2,[47],[9],7020.0
865,3,[48],"[4, 46]",6834.666666666667
869,3,"[4, 28]",[42],7456.0
873,1,[],[0],6061.0
876,1,[],[23],8122.0
882,3,"[2, 25]",[48],7544.666666666667
885,3,[47],"[9, 11]",8171.333333333333
894,4,[2],"[47, 48, 49]",7969.0
905,2,[7],[25],7665.0
906,5,"[1, 2, 18, 54]",[50],7539.8
907,2,[0],[23],8156.5
909,3,[],"[13, 14, 15]",7838.333333333333
913,4,[4],"[45, 46, 47]",7779.75
914,4,[4],"[52, 58, 61]",7576.75
915,3,[9],"[33, 44]",8030.666666666667
916,3,[13],"[17, 48]",6921.333333333333
918,5,"[9, 52, 53, 54]",[61],7650.8
921,4,[],"[37, 38, 52, 56]",7259.5
930,2,[48],[36],6958.5
932,1,[12],[],6816.0
933,0,[],[],0
937,4,[0],"[26, 28, 29]",7882.0
944,5,"[9, 10, 18, 49]",[22],7557.6
946,3,[],"[47, 51, 52]",8011.0
956,8,[17],"[19, 22, 23, 24, 46, 54, 55]",6560.0
961,6,[6],"[40, 44, 45, 48, 49]",7846.333333333333
963,1,[],[60],6954.0
965,5,[10],"[32, 46, 47, 57]",7110.8
968,3,[12],"[41, 61]",7036.666666666667
969,2,[1],[39],6722.0
970,4,[6],"[45, 46, 50]",7229.75
971,2,[],"[55, 57]",7780.5
973,1,[48],[],6602.0
977,4,"[0, 7, 15]",[60],6930.0
982,0,[],[],0
985,9,"[0, 25, 48, 49, 51, 53, 54, 56]",[3],6692.666666666667
987,2,[55],[30],7515.0
989,3,[1],"[52, 56]",7874.0
990,5,[],"[41, 42, 43, 44, 45]",6485.0
992,3,[0],"[48, 49]",8191.0
994,1,[],[47],8167.0
996,3,[],"[19, 20, 56]",7782.666666666667
1000,4,"[8, 9, 34]",[17],7092.25
1001,12,"[6, 7, 8, 10, 12, 13, 14, 29, 30, 32, 56]",[48],6859.166666666667
1003,1,[49],[],8183.0
1011,0,[],[],0
1014,1,[],[51],8191.0
1020,2,[],"[53, 54]",7856.5
1025,4,[35],"[36, 54, 55]",7804.25
1028,2,[45],[49],7306.5
1036,2,[],"[39, 58]",7335.5
1047,5,[53],"[58, 59, 60, 61]",7918.8
1049,3,[25],"[0, 16]",6784.666666666667
1050,2,[5],[40],6653.0
1055,4,"[2, 4, 11]",[58],7991.5
1068,3,[34],"[11, 42]",6974.0
1073,3,[],"[54, 55, 60]",6837.666666666667
1075,2,[],"[5, 6]",7037.5
1082,4,[5],"[52, 53, 58]",7404.75
1084,5,[1],"[19, 28, 35, 36]",7394.8
1089,1,[],[52],6048.0
1095,4,[],"[17, 52, 57, 63]",6851.25
1096,3,"[11, 58]",[4],6456.333333333333
1097,3,[],"[29, 32, 33]",7659.0
1109,2,[55],[53],7927.5
1113,6,"[0, 29, 49, 51, 54]",[55],7698.666666666667
1114,5,[0],"[52, 53, 54, 56]",7027.0
1120,2,[],"[20, 21]",8159.5
1121,4,[3],"[51, 57, 59]",7391.75
1123,3,[],"[20, 21, 49]",7147.0
1128,3,[],"[45, 47, 51]",6687.666666666667
1132,2,[30],[48],7599.0
1137,1,[11],[],6947.0
1139,1,[28],[],7558.0
1140,7,"[11, 29, 39, 40, 41, 42]",[18],7220.714285714285
1144,1,[58],[],8160.0
1148,2,[1],[38],7986.0
1150,3,[],"[15, 56, 57]",7509.666666666667
1151,4,[53],"[40, 53, 54]",7007.75
1153,1,[46],[],6582.0
1155,1,[],[40],8149.0
1158,4,[63],"[34, 54, 55]",6820.5
1163,2,[],"[44, 45]",7485.0
1164,8,"[2, 24, 40, 42, 43, 44, 45]",[9],7063.5
1167,4,"[5, 16, 25]",[46],7012.5
1169,3,[],"[44, 45, 50]",7672.333333333333
1172,6,"[7, 11, 24, 25, 42]",[0],7594.833333333333
1174,4,"[0, 1, 2]",[19],8163.75
1177,4,[9],"[58, 59, 63]",7573.25
1182,5,"[50, 57, 59, 60]",[28],6289.0
1185,3,[2],"[35, 37]",8143.333333333333
1191,8,"[23, 24, 25, 26, 38, 39, 60]",[58],7248.125
1196,5,[0],"[41, 43, 44, 45]",7480.8
1198,3,"[5, 59]",[37],7908.666666666667
1226,5,[2],"[21, 23, 25, 26]",7115.6
1231,0,[],[],0
1236,3,"[49, 56]",[47],7887.666666666667
1237,3,[62],"[5, 34]",7237.333333333333
1244,2,[36],[22],5841.0
1245,2,[],"[46, 47]",7778.5
1246,0,[],[],0
1248,2,[5],[32],7200.0
1250,3,"[2, 3]",[37],6775.333333333333
1251,3,"[9, 26]",[46],7229.333333333333
1252,3,[4],"[16, 17]",7047.333333333333
1265,3,[1],"[11, 23]",7533.333333333333
1268,4,"[20, 31, 34]",[50],7116.0
1270,1,[24],[],8191.0
1272,3,"[12, 13]",[40],6611.333333333333
1274,1,[0],[],8191.0
1276,5,"[2, 28, 32, 59]",[1],6222.4
1280,3,[51],"[4, 11]",7135.666666666667
1282,3,[60],"[44, 45]",7776.666666666667
1287,4,"[11, 26, 28]",[38],7585.25
1289,3,"[27, 54]",[33],7730.0
1294,3,"[6, 32]",[6],7067.0
1295,4,"[2, 3, 9]",[37],7625.5
1297,5,"[12, 13, 32, 46]",[46],7664.6
1298,4,[13],"[49, 53, 54]",7180.0
1304,3,[12],"[41, 57]",6707.666666666667
1308,6,[1],"[32, 43, 49, 50, 51]",7792.833333333333
1310,3,"[7, 22]",[53],7286.0
1315,3,[0],"[18, 22]",8154.333333333333
1316,3,[43],"[12, 13]",8124.333333333333
1317,1,[24],[],8191.0
1318,2,[],"[56, 59]",7343.0
1327,4,[],"[25, 26, 29, 33]",7257.25
1332,3,"[20, 25]",[53],7302.0
1334,4,"[42, 49, 50]",[28],7911.5
1335,2,[1],[33],6933.0
1337,4,[10],"[1, 19, 21]",7882.75
1341,5,[56],"[4, 14, 56, 57]",6977.4
1344,4,"[35, 49, 55]",[49],6894.25
1355,1,[],[37],8154.0
1357,3,"[0, 1]",[51],7633.666666666667
1358,2,[],"[38, 50]",6644.5
1359,4,[0],"[45, 46, 47]",8156.25
1361,4,[22],"[55, 57, 58]",7415.5
1364,2,[39],[15],8179.5
1365,2,[],"[51, 58]",7135.5
1367,1,[33],[],6391.0
1369,4,[38],"[14, 45, 46]",8160.75
1376,0,[],[],0
1383,2,[0],[54],7803.0
1385,3,[],"[42, 48, 49]",7572.666666666667
1386,3,"[5, 25]",[22],6653.0
1387,0,[],[],0
1392,0,[],[],0
1394,3,[0],"[52, 56]",7303.666666666667
1397,2,[3],[57],6091.0
1398,1,[],[51],6152.0
1399,4,"[7, 8, 9]",[12],7709.75
1400,1,[12],[],8173.0
1403,3,[1],"[26, 51]",7857.333333333333
1406,0,[],[],0
1412,1,[43],[],6193.0
1414,3,"[47, 51]",[19],6930.0
1415,4,[1],"[38, 39, 40]",7849.0
1417,4,[3],"[29, 30, 31]",6743.25
1418,3,[6],"[40, 55]",7107.333333333333
1420,2,[5],[50],6791.0
1423,1,[48],[],6567.0
1426,2,[38],[29],7786.0
1427,3,[],"[51, 53, 54]",6693.666666666667
1428,3,[10],"[36, 40]",8157.0
1430,5,[],"[38, 40, 41, 42, 44]",6766.0
1431,3,[0],"[51, 52]",7777.666666666667
1433,5,[],"[48, 49, 50, 51, 53]",8084.6
1436,3,[],"[45, 46, 48]",7425.0
1438,4,[53],"[29, 30, 31]",8169.25
1441,3,[2],"[15, 21]",8162.0
1443,3,"[7, 31]",[15],7861.0
1452,3,[],"[44, 45, 47]",6868.0
1456,3,[1],"[45, 49]",7654.0
1458,3,"[26, 43]",[27],6783.0
1459,3,[3],"[35, 44]",6780.333333333333
1463,4,[],"[48, 49, 50, 52]",7964.25
1466,1,[18],[],6139.0
1471,1,[7],[],8191.0
1472,3,[58],"[23, 38]",7021.333333333333
1476,5,[48],"[27, 36, 37, 40]",7569.4
1477,2,[2],[49],6648.0
1480,3,"[12, 29]",[53],8141.0
1484,2,[],"[54, 56]",7540.5
1485,5,"[18, 24, 27, 35]",[39],6680.8
1489,4,[49],"[55, 58, 59]",7533.0
1492,3,[8],"[43, 44]",8171.333333333333
1497,4,"[3, 15, 34]",[31],7540.0
1501,3,"[6, 28]",[38],7393.333333333333
1514,2,[],"[12, 28]",6157.5
1515,0,[],[],0
1517,3,"[15, 18]",[13],7012.333333333333
1519,2,[2],[53],6710.5
1524,3,"[11, 12]",[34],7290.0
1527,3,[1],"[34, 59]",7645.333333333333
1528,3,[56],"[25, 41]",8036.666666666667
1529,3,"[4, 38]",[49],8178.0
1530,5,[0],"[49, 50, 51, 52]",7781.8
1531,1,[37],[],7841.0
1533,4,[48],"[58, 59, 60]",7810.0
1536,1,[],[24],6217.0
1539,1,[],[18],7575.0
1541,2,[56],[35],7217.5
1542,1,[5],[],8191.0
1543,3,"[10, 61]",[61],6838.0
1548,2,[39],[26],6936.0
1551,6,"[5, 11, 20, 22, 23]",[23],7258.166666666667
1557,4,[10],"[8, 35, 55]",7853.75
1561,3,[11],"[20, 38]",7890.333333333333
1563,4,[60],"[11, 23, 49]",7403.75
1564,3,"[4, 7]",[20],6467.333333333333
1567,5,[52],"[30, 39, 40, 46]",7468.2
1569,2,[1],[47],6862.5
1570,4,[10],"[40, 41, 42]",8160.25
1577,3,[58],"[6, 7]",7175.666666666667
1580,4,[43],"[38, 49, 51]",6765.75
1582,0,[],[],0
1583,2,[57],[42],7581.0
1587,3,[1],"[14, 32]",7349.333333333333
1588,2,[48],[52],7190.0
1597,3,[],"[42, 43, 44]",7810.666666666667
1599,0,[],[],0
1601,5,"[19, 20, 22, 46]",[47],7239.6
1603,3,"[0, 1]",[40],6260.333333333333
1610,4,[47],"[14, 25, 35]",6677.75
1611,3,"[3, 43]",[36],7970.666666666667
1613,4,"[13, 17, 48]",[12],7508.25
1614,4,[23],"[58, 60, 61]",7740.75
1615,2,[1],[48],7621.5
1617,1,[15],[],6851.0
1619,3,[],"[6, 31, 44]",6933.666666666667
1623,2,[18],[49],8179.5
1626,3,"[36, 51]",[46],7788.0
1631,4,"[2, 6, 7]",[36],7689.0
1632,2,[],"[25, 30]",6609.5
1635,2,[25],[8],7696.5
1637,3,[1],"[23, 24]",8144.666666666667
1645,8,[20],"[22, 25, 26, 27, 28, 56, 59]",7351.375
1650,2,[],"[14, 27]",8054.0
1654,5,[],"[37, 38, 39, 40, 41]",7504.6
1658,4,"[4, 20, 59]",[47],7854.5
1659,4,[],"[40, 43, 50, 51]",7368.5
1662,4,[1],"[48, 54, 63]",7109.25
1664,3,[],"[42, 43, 44]",7820.666666666667
1665,4,"[2, 11, 12]",[26],7226.0
1667,4,[9],"[44, 45, 54]",7188.75
1668,6,[2],"[38, 39, 40, 42, 43]",7356.0
1669,5,[0],"[21, 26, 35, 40]",6863.4
1682,3,[],"[48, 49, 50]",8164.666666666667
1685,2,[3],[39],7612.0
1692,3,[],"[28, 29, 33]",7929.0
1695,2,[4],[45],7444.5
1701,2,[],"[21, 55]",7931.0
1702,7,"[0, 1, 3, 4, 31, 50]",[32],7572.428571428572
1711,3,[],"[9, 13, 49]",6542.0
1719,5,[8],"[49, 53, 54, 56]",7709.2
1720,3,[],"[40, 41, 45]",7380.0
1721,2,[],"[30, 34]",8170.0
1728,2,[7],[45],8161.0
1737,3,"[4, 39]",[37],7459.333333333333
1738,3,[1],"[37, 56]",7403.0
1739,3,[5],"[18, 53]",7642.333333333333
1749,3,"[1, 23]",[60],7200.333333333333
1751,4,"[4, 5, 27]",[35],7329.0
1752,4,[0],"[43, 44, 45]",7499.0
1755,3,"[6, 30]",[51],7337.666666666667
1764,2,[8],[17],7188.0
1768,1,[],[33],8164.0
1769,10,"[1, 24, 25, 28, 29, 37, 53, 54, 56]",[47],7447.5
1771,3,[],"[17, 24, 53]",7369.666666666667
1773,0,[],[],0
1777,4,[0],"[30, 31, 32]",7464.0
1779,4,[0],"[53, 55, 56]",8153.0
1783,2,[5],[41],7327.5
1795,7,[56],"[39, 40, 43, 44, 45, 48]",7628.714285714285
1796,5,[16],"[11, 20, 22, 36]",7361.8
1797,3,[0],"[46, 53]",7905.666666666667
1806,5,[],"[34, 35, 36, 37, 53]",7242.8
1807,3,"[2, 13]",[52],7493.666666666667
1815,4,[3],"[39, 48, 49]",7395.0
1816,3,[31],"[34, 60]",7331.0
1822,2,[3],[53],6524.0
1825,5,[5],"[7, 8, 9, 10]",7286.0
1826,3,[],"[14, 15, 23]",7374.666666666667
1835,2,[30],[36],7292.0
1838,1,[58],[],8160.0
1840,4,"[8, 9, 10]",[17],7222.0
1845,1,[29],[],5830.0
1849,5,[51],"[27, 34, 38, 53]",7319.6
1850,2,[8],[47],7258.5
1851,0,[],[],0
1854,4,"[6, 41, 43]",[40],7247.5
1855,1,[],[46],8136.0
1861,3,[12],"[40, 46]",7440.666666666667
1863,3,[24],"[46, 47]",7983.666666666667
1870,5,"[4, 5, 6, 24]",[43],6636.8
1874,3,[0],"[48, 49]",8191.0
1879,5,[22],"[22, 23, 38, 45]",6269.0
1881,3,[51],"[13, 56]",7428.333333333333
1882,1,[],[44],6892.0
1889,6,[9],"[42, 48, 53, 54, 55]",7456.666666666667
1891,4,[0],"[55, 56, 57]",7863.5
1892,5,[7],"[44, 47, 53, 54]",7377.8
1894,2,[],"[37, 43]",7350.0
1907,3,[],"[24, 25, 26]",7269.333333333333
1911,5,[1],"[49, 50, 51, 55]",6863.6
1914,6,"[17, 38, 55, 61, 62]",[53],7620.333333333333
1918,2,[],"[38, 51]",7975.0
1919,3,"[11, 12]",[54],6176.333333333333
1920,3,"[7, 8]",[49],7020.333333333333
1924,6,[2],"[34, 35, 36, 37, 43]",8035.0
1928,0,[],[],0
1929,4,"[19, 22, 24]",[25],7745.25
1930,1,[],[50],8112.0
1931,3,[],"[31, 32, 33]",7765.666666666667
1935,2,[1],[44],8144.5
1943,2,[54],[54],6962.5
1947,2,[6],[20],7963.5
1956,2,[11],[44],7346.5
1958,4,[],"[42, 43, 44, 46]",7057.0
1971,4,[6],"[18, 20, 23]",6718.0
1974,3,[20],"[6, 26]",6886.666666666667
1976,5,[0],"[52, 53, 54, 55]",7760.8
1978,5,[0],"[39, 40, 41, 61]",7391.6
1989,5,[0],"[36, 44, 46, 47]",7935.2
1990,0,[],[],0
1996,0,[],[],0
1997,2,[61],[58],7269.5
1998,4,[0],"[16, 17, 24]",6656.25
2000,6,[1],"[2, 14, 33, 34, 35]",7042.5
2009,3,[],"[56, 57, 59]",7335.333333333333
2010,3,"[21, 43]",[46],7018.666666666667
2011,3,[57],"[60, 61]",7447.333333333333
2022,7,"[0, 1, 8, 35, 40, 48]",[42],6803.428571428572
2024,3,[0],"[45, 51]",7762.666666666667
2027,2,[23],[58],6297.0
2030,3,"[4, 14]",[24],7771.333333333333
2032,1,[0],[],7217.0
2040,0,[],[],0
2043,3,[5],"[16, 26]",6740.333333333333
2044,8,"[47, 48, 52, 53, 54, 55, 56]",[51],7678.375
2047,1,[40],[],6280.0
2054,2,[45],[26],8164.5
2058,5,[],"[35, 40, 41, 42, 43]",7263.0
2060,3,[0],"[57, 58]",7874.333333333333
2062,2,[],"[37, 52]",7311.0
2065,0,[],[],0
2066,3,[],"[56, 58, 59]",6871.666666666667
2068,4,[3],"[47, 49, 60]",7215.0
2071,1,[16],[],8150.0
2072,3,[],"[40, 41, 42]",6948.0
2073,3,[55],"[42, 46]",7997.0
