EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
725,4,[7],"[45, 46, 53]",306.75
735,1,[],[6],293.0
741,3,"[20, 21]",[19],296.6666666666667
746,0,[],[],0
747,2,[],"[13, 29]",271.0
749,2,[],"[45, 46]",288.5
752,3,"[29, 30]",[5],280.6666666666667
753,2,[4],[57],329.5
761,1,[],[5],228.0
772,2,[4],[10],309.5
776,0,[],[],0
778,8,"[5, 6, 11, 12, 15, 16]","[15, 58]",342.5
782,2,[0],[42],304.0
784,2,[49],[53],298.5
799,1,[2],[],396.0
804,5,"[10, 11]","[14, 15, 29]",334.8
809,3,[1],"[34, 53]",285.0
814,0,[],[],0
822,1,[0],[],393.0
824,4,[10],"[27, 29, 30]",283.75
825,4,"[6, 7]","[20, 38]",300.5
830,4,"[3, 11]","[26, 29]",330.5
832,5,[],"[7, 31, 32, 40, 57]",277.2
833,2,[2],[23],277.5
836,4,"[1, 14]","[46, 47]",333.75
839,5,"[28, 29]","[21, 22, 23]",480.0
843,2,[4],[11],331.5
851,0,[],[],0
853,5,"[29, 37]","[40, 41, 61]",301.4
856,2,"[24, 30]",[],241.5
858,4,"[4, 5]","[25, 26]",305.75
859,2,[1],[21],302.5
873,4,[],"[39, 40, 46, 50]",306.75
876,2,[0],[52],277.5
878,2,[0],[45],353.5
879,4,[20],"[36, 37, 48]",331.75
882,5,"[3, 4, 5]","[38, 51]",322.2
883,3,[40],"[13, 14]",274.3333333333333
893,3,[0],"[40, 41]",319.3333333333333
898,1,[],[50],232.0
915,2,[3],[39],341.0
918,10,[45],"[48, 49, 51, 53, 54, 57, 58, 59, 60]",298.8
920,4,[],"[27, 28, 33, 38]",338.25
934,3,"[35, 36]",[55],298.3333333333333
937,1,[],[50],333.0
942,4,[4],"[41, 47, 48]",318.25
951,4,[30],"[1, 15, 16]",295.25
956,3,[0],"[11, 13]",333.0
957,1,[1],[],256.0
966,0,[],[],0
976,2,[5],[33],298.0
991,2,[4],[5],288.0
993,0,[],[],0
1006,5,"[0, 1, 2]","[59, 60]",332.0
1008,6,"[0, 2, 5, 6]","[8, 9]",363.0
1011,3,"[9, 10]",[43],281.3333333333333
1023,2,"[8, 54]",[],280.0
1031,1,[],[27],284.0
1032,2,[5],[52],287.0
1051,8,"[31, 32]","[2, 24, 25, 26, 29, 53]",290.5
1084,5,[6],"[19, 20, 21, 22]",255.8
1094,2,[45],[48],287.0
1099,0,[],[],0
1110,2,[15],[3],310.0
1116,8,"[4, 6]","[22, 23, 25, 26, 29, 30]",282.375
1135,2,[],"[24, 36]",251.5
1141,3,"[5, 6]",[9],297.6666666666667
1143,3,[7],"[52, 53]",286.6666666666667
1145,4,[],"[13, 14, 16, 17]",307.25
1155,0,[],[],0
1159,6,"[12, 49, 50, 51]","[2, 3]",329.1666666666667
1166,4,"[19, 32]","[12, 20]",308.75
1172,5,"[20, 21, 22]","[59, 60]",284.2
1185,1,[],[57],375.0
1186,5,"[7, 8]","[25, 31, 32]",323.6
1192,1,[31],[],518.0
1196,2,[],"[52, 53]",270.5
1197,2,[],"[13, 14]",457.0
1202,3,[],"[18, 19, 20]",369.6666666666667
1212,0,[],[],0
1217,5,"[1, 38, 48]","[45, 55]",310.0
1219,5,"[2, 5]","[33, 39, 53]",300.2
1232,3,"[8, 24]",[9],301.6666666666667
1245,6,"[32, 33]","[19, 32, 33, 34]",242.33333333333334
1247,5,"[2, 4, 7]","[37, 54]",254.4
1250,4,"[24, 40, 41]",[61],272.5
1256,3,[5],"[29, 30]",308.0
1257,5,"[9, 10, 11, 37]",[51],311.2
1265,3,"[5, 6]",[32],307.6666666666667
1276,8,"[4, 5]","[2, 15, 16, 19, 22, 23]",264.75
1286,0,[],[],0
1303,2,"[0, 1]",[],305.5
1311,5,"[0, 37]","[52, 53, 54]",308.4
1314,6,[],"[0, 32, 33, 34, 36, 44]",325.8333333333333
1318,3,[8],"[37, 51]",321.6666666666667
1320,2,[],"[48, 49]",275.0
1322,2,"[0, 1]",[],354.0
1331,2,[],"[61, 62]",287.5
1351,2,[],"[34, 49]",280.5
1356,12,"[0, 26]","[16, 19, 20, 21, 22, 23, 28, 29, 30, 35]",388.75
1358,2,"[1, 2]",[],253.0
1359,3,[2],"[4, 15]",355.6666666666667
1360,15,[],"[15, 16, 19, 21, 22, 23, 24, 26, 27, 28, 30, 31, 32, 44, 59]",293.2
1361,4,[4],"[35, 38, 39]",305.25
1363,5,[25],"[22, 23, 58, 59]",267.4
1373,4,"[1, 18]","[60, 61]",310.25
1381,2,[3],[60],324.0
1391,3,[],"[53, 54, 55]",377.3333333333333
1403,5,[0],"[15, 42, 53, 60]",311.6
1405,3,[7],"[12, 13]",297.3333333333333
1407,6,[],"[26, 27, 28, 29, 30, 32]",315.5
1408,1,[9],[],315.0
1412,2,[3],[41],330.0
1416,4,[5],"[43, 44, 62]",253.5
1420,2,[24],[48],281.0
1421,2,[],"[40, 41]",339.0
1426,4,[16],"[34, 38, 39]",343.5
1428,1,[28],[],880.0
1439,2,[],"[60, 61]",466.0
1441,4,"[39, 40]","[56, 57]",263.25
1442,5,"[15, 16, 17, 22]",[2],340.6
1454,2,"[0, 1]",[],268.5
1465,2,[54],[41],288.5
1466,2,"[40, 41]",[],254.5
1471,2,"[35, 36]",[],239.5
1473,2,[8],[17],426.5
1477,8,"[2, 3]","[34, 35, 36, 37, 39, 40]",333.75
1493,5,"[44, 45, 59, 60]",[59],263.2
1500,4,"[17, 18, 19]",[3],281.0
1506,3,[],"[31, 33, 34]",274.0
1508,4,[52],"[45, 46, 48]",337.75
1512,4,[],"[40, 41, 46, 47]",315.25
1513,2,[4],[48],290.5
1521,5,"[2, 3, 18]","[0, 1]",340.2
1522,4,[33],"[32, 33, 37]",301.5
1527,3,[11],"[29, 30]",314.3333333333333
1530,5,"[1, 2, 8]","[53, 61]",313.4
1532,1,[18],[],409.0
1541,3,"[4, 5]",[36],272.3333333333333
1549,2,[7],[29],320.0
1555,2,"[1, 3]",[],313.5
1562,9,[3],"[2, 20, 21, 28, 29, 30, 31, 35]",276.1111111111111
1563,6,"[0, 1, 2, 4, 7]",[61],286.3333333333333
1569,7,"[1, 2]","[49, 50, 51, 53, 54]",278.7142857142857
1570,2,[43],[22],378.5
1571,4,"[11, 12]","[5, 6]",308.0
1572,2,[15],[21],316.5
1577,3,"[0, 1]",[19],444.6666666666667
1592,1,[52],[],282.0
1601,1,[5],[],253.0
1604,2,[],"[10, 39]",317.0
1606,5,"[0, 2]","[50, 51, 52]",409.0
1611,3,[5],"[14, 15]",284.3333333333333
1616,2,[14],[10],359.0
1617,5,"[0, 1]","[54, 56, 61]",292.4
1619,2,[],"[8, 11]",346.5
1621,2,[7],[48],327.5
1622,4,[],"[42, 45, 46, 48]",330.0
1625,0,[],[],0
1631,7,"[2, 45]","[20, 23, 24, 25, 29]",305.0
1644,4,"[7, 8]","[23, 24]",269.0
1647,2,[2],[52],395.5
1652,3,[38],"[7, 8]",273.0
1657,2,"[7, 8]",[],268.5
1661,1,[],[13],301.0
1675,9,"[4, 8]","[14, 15, 16, 25, 26, 39, 40]",291.77777777777777
1679,6,"[0, 1]","[50, 53, 58, 59]",307.5
1680,3,"[7, 8]",[10],336.3333333333333
1681,1,[1],[],298.0
1682,2,[8],[41],383.0
1687,1,[1],[],377.0
1690,3,[],"[16, 17, 18]",321.6666666666667
1697,4,[],"[31, 35, 36, 37]",496.75
1701,3,[41],"[28, 29]",273.6666666666667
1703,3,"[20, 21]",[4],266.6666666666667
1710,0,[],[],0
1713,5,"[10, 12, 21]","[0, 6]",337.8
1714,2,[],"[13, 14]",300.0
1715,3,"[0, 24]",[39],313.3333333333333
1720,3,"[12, 13]",[46],296.3333333333333
1734,1,[3],[],268.0
1749,3,"[28, 29]",[17],280.6666666666667
1758,3,[32],"[1, 2]",294.6666666666667
1759,5,"[17, 18, 59]","[39, 46]",284.0
1764,2,"[0, 17]",[],317.0
1776,6,"[1, 47]","[8, 45, 46, 50]",279.6666666666667
1789,0,[],[],0
1790,2,[13],[34],306.5
1793,2,[28],[2],313.0
1797,2,[23],[0],285.0
1802,3,[],"[27, 48, 49]",304.6666666666667
1803,5,"[11, 12]","[19, 39, 40]",357.8
1805,5,[10],"[50, 51, 55, 56]",321.0
1817,3,[0],"[10, 11]",424.0
1822,3,[49],"[38, 39]",288.0
1838,6,"[0, 13, 14, 16]","[26, 34]",308.0
1849,5,[13],"[52, 53, 55, 56]",306.0
1850,1,[],[12],313.0
1856,4,[55],"[34, 53, 54]",284.5
1865,6,[8],"[44, 45, 52, 53, 59]",285.3333333333333
1868,5,[3],"[16, 17, 53, 63]",306.2
1872,1,[16],[],366.0
1876,0,[],[],0
1881,4,"[29, 44]","[3, 4]",268.25
1896,8,"[18, 19, 29, 30, 62, 63]","[33, 54]",264.625
1907,8,"[0, 1]","[48, 49, 50, 56, 57, 58]",278.5
1916,3,[5],"[26, 27]",304.0
1921,2,[16],[63],310.0
1927,6,"[4, 18]","[38, 47, 51, 52]",335.8333333333333
1935,4,[7],"[55, 58, 60]",286.75
1936,2,"[50, 51]",[],278.5
1943,2,[54],[44],258.5
1947,3,[0],"[62, 63]",268.0
1949,3,[14],"[38, 49]",414.3333333333333
1954,6,"[8, 9, 40, 41]","[1, 29]",269.8333333333333
1957,6,"[3, 4, 11, 12, 13]",[41],314.6666666666667
1958,3,"[3, 4]",[55],288.3333333333333
1960,0,[],[],0
1963,11,"[2, 5, 9, 10, 11, 12, 13, 14, 20]","[40, 61]",275.6363636363636
1964,3,[],"[45, 48, 49]",288.6666666666667
1982,2,[],"[55, 60]",304.0
1986,1,[],[15],287.0
1988,2,[6],[21],349.5
1992,5,[29],"[32, 46, 47, 52]",298.2
2001,0,[],[],0
2003,3,[],"[38, 39, 57]",298.6666666666667
2013,2,[32],[26],353.0
2015,4,"[11, 55, 56]",[39],280.5
2020,1,[6],[],408.0
2021,2,[18],[29],322.5
2024,4,[],"[5, 10, 11, 12]",277.0
2032,0,[],[],0
2034,0,[],[],0
2035,5,[],"[28, 31, 33, 34, 35]",345.4
2038,3,[9],"[31, 32]",268.6666666666667
2041,4,[0],"[45, 46, 47]",384.0
2042,2,"[6, 9]",[],311.5
2048,1,[8],[],229.0
2068,5,[30],"[17, 18, 35, 36]",289.2
2075,9,[5],"[12, 24, 28, 29, 30, 31, 32, 33]",274.0
2077,7,[],"[16, 21, 22, 25, 28, 29, 53]",284.0
2080,0,[],[],0
2096,3,[],"[3, 9, 10]",302.6666666666667
2101,3,[8],"[9, 10]",287.3333333333333
2114,2,[0],[49],342.0
2116,7,[],"[24, 25, 31, 32, 36, 37, 43]",291.7142857142857
2140,6,[],"[8, 10, 11, 12, 15, 16]",296.8333333333333
2149,3,[],"[17, 18, 19]",337.3333333333333
2151,5,"[0, 1, 58]","[58, 59]",274.0
2163,2,[],"[48, 49]",477.5
2171,2,[51],[61],311.5
2174,3,[25],"[10, 11]",274.0
2179,0,[],[],0
2180,3,[0],"[58, 59]",265.0
2189,2,[59],[33],325.5
2211,1,[19],[],305.0
2214,4,"[1, 49]","[11, 17]",337.5
2217,7,[1],"[46, 47, 52, 57, 59, 61]",297.14285714285717
2241,4,"[0, 3]","[53, 56]",315.0
2244,3,[5],"[41, 42]",270.0
2246,2,[0],[17],364.5
2247,3,"[9, 10]",[11],275.3333333333333
2253,3,"[7, 13]",[43],294.0
2255,3,"[4, 5]",[9],283.3333333333333
2258,2,[10],[29],353.0
2267,1,[16],[],281.0
2270,8,[8],"[42, 43, 44, 46, 47, 48, 49]",300.75
2271,4,"[3, 5, 6]",[16],337.75
2284,1,[],[52],321.0
2285,4,[],"[48, 49, 52, 53]",275.75
2287,4,[],"[53, 57, 58, 59]",359.5
2298,9,"[0, 1, 13, 18, 21, 24, 25, 27]",[52],246.11111111111111
2304,6,"[13, 14]","[15, 16, 26, 62]",241.83333333333334
2305,1,[37],[],337.0
2312,3,[8],"[17, 25]",309.6666666666667
2316,2,"[30, 31]",[],441.5
2317,5,[1],"[46, 47, 54, 57]",310.0
2324,3,[],"[38, 39, 40]",406.6666666666667
2325,5,"[4, 5, 14]","[28, 29]",439.8
2341,4,"[31, 32]","[11, 12]",257.5
2350,3,[10],"[4, 42]",313.6666666666667
2352,5,"[0, 1, 2, 5]",[63],369.4
2355,2,[],"[62, 63]",451.0
2357,13,"[3, 23]","[21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 33]",323.6923076923077
2359,6,[0],"[37, 38, 44, 45, 50]",272.5
2362,5,[],"[6, 28, 29, 30, 33]",291.8
2370,1,[5],[],375.0
2381,3,[],"[16, 35, 39]",285.3333333333333
2392,4,"[21, 36, 37]",[27],323.0
2394,2,[7],[45],313.0
2396,2,[0],[43],313.5
2410,0,[],[],0
2411,4,"[17, 18]","[25, 26]",261.5
2415,6,"[0, 1]","[13, 15, 18, 19]",477.3333333333333
2427,2,[9],[56],272.5
2430,2,[],"[59, 60]",249.0
2451,6,[],"[3, 4, 6, 12, 13, 15]",287.0
2454,5,"[56, 58]","[52, 53, 54]",281.2
2455,0,[],[],0
2462,5,[7],"[0, 1, 6, 9]",274.6
2470,2,[41],[7],307.0
2477,3,"[8, 9]",[35],256.3333333333333
2483,2,[],"[27, 28]",312.0
2488,4,"[2, 3]","[60, 61]",244.0
2490,4,"[0, 26, 37]",[48],274.75
2494,4,"[39, 40]","[2, 3]",269.5
2495,1,[0],[],338.0
2501,6,"[4, 5, 44, 45]","[9, 10]",399.3333333333333
2503,2,[],"[48, 54]",282.0
2506,1,[2],[],376.0
2507,1,[],[55],340.0
2509,1,[57],[],317.0
2512,7,"[24, 59]","[0, 32, 33, 37, 62]",283.57142857142856
2513,6,"[13, 18]","[34, 35, 36, 37]",334.3333333333333
2521,2,"[0, 2]",[],377.5
2527,4,[9],"[2, 24, 25]",289.5
2546,1,[4],[],375.0
2550,4,"[30, 31]","[5, 6]",273.5
2558,2,[8],[36],303.0
2569,2,"[8, 25]",[],303.5
2577,0,[],[],0
2580,4,"[7, 8, 28]",[33],305.75
2584,4,"[0, 3, 5]",[53],407.0
2598,2,[11],[32],302.0
2599,3,[55],"[1, 2]",245.0
2601,0,[],[],0
2602,1,[1],[],357.0
2609,3,[6],"[33, 34]",258.3333333333333
2618,1,[],[13],288.0
2620,6,"[21, 22]","[40, 41, 42, 43]",330.5
2665,0,[],[],0
2672,0,[],[],0
2675,1,[],[38],277.0
2682,3,[47],"[16, 17]",252.33333333333334
2683,2,[28],[20],311.0
2684,2,[47],[6],350.0
2687,5,"[1, 2, 4, 7]",[41],302.0
2690,5,"[9, 10, 11]","[42, 43]",311.8
2699,4,"[2, 3, 15]",[60],376.25
2729,6,"[0, 44]","[13, 31, 32, 33]",364.8333333333333
2733,0,[],[],0
2738,2,[2],[57],332.0
2741,5,[],"[52, 56, 59, 60, 63]",274.8
2751,1,[],[21],373.0
2752,2,[15],[1],338.5
2753,3,"[3, 4]",[16],264.3333333333333
2758,3,[],"[45, 51, 52]",277.6666666666667
2760,4,[4],"[21, 22, 23]",282.5
2771,4,[50],"[53, 54, 61]",290.0
2778,4,"[43, 50]","[43, 47]",343.5
2780,3,"[15, 16]",[7],256.3333333333333
2781,2,[3],[12],294.5
2801,3,[0],"[32, 38]",313.6666666666667
2803,1,[],[50],281.0
2805,3,[28],"[35, 36]",272.6666666666667
2806,3,[],"[47, 48, 49]",375.0
2816,3,"[7, 8]",[11],287.6666666666667
2832,0,[],[],0
2842,5,"[3, 7]","[18, 19, 26]",297.0
2848,5,"[36, 41, 53, 59]",[28],288.4
2866,3,[43],"[36, 47]",275.3333333333333
2870,3,[],"[54, 55, 61]",327.0
2879,0,[],[],0
2882,2,[60],[30],308.0
2887,5,[34],"[39, 42, 43, 62]",293.6
2890,4,"[0, 1]","[23, 32]",275.0
2900,2,[26],[26],389.0
2906,0,[],[],0
2912,5,"[49, 50]","[13, 47, 61]",371.6
2924,3,"[15, 16]",[26],294.0
2935,6,[],"[22, 31, 32, 35, 49, 50]",299.8333333333333
2936,7,"[21, 22]","[20, 21, 25, 26, 27]",311.85714285714283
2952,0,[],[],0
2953,1,[38],[],277.0
2956,1,[],[3],267.0
2958,1,[],[24],279.0
2969,3,[14],"[56, 57]",248.66666666666666
2976,2,[42],[59],280.0
2984,5,[],"[29, 34, 35, 36, 38]",259.6
2986,5,"[7, 8, 34]","[8, 23]",301.6
2987,4,"[34, 60]","[17, 18]",407.25
2991,0,[],[],0
3000,4,"[8, 14]","[27, 28]",326.0
3007,7,"[2, 3, 6, 7, 56]","[15, 16]",308.57142857142856
3009,2,"[6, 7]",[],260.0
3031,2,"[32, 33]",[],282.5
3035,5,"[4, 5]","[22, 27, 28]",290.4
3036,5,"[3, 4]","[8, 9, 18]",372.0
3037,2,[6],[13],353.5
3038,8,"[6, 7]","[49, 51, 52, 53, 54, 55]",307.875
3042,6,"[5, 6]","[40, 42, 51, 52]",279.3333333333333
3058,1,[0],[],413.0
3060,3,[10],"[43, 44]",270.0
3065,3,[],"[11, 29, 30]",265.6666666666667
3070,3,[],"[14, 27, 28]",302.3333333333333
3076,6,"[13, 14]","[25, 37, 38, 39]",293.6666666666667
3080,4,[],"[59, 60, 61, 62]",327.25
3086,3,"[16, 17]",[3],282.0
3088,3,[1],"[45, 48]",280.6666666666667
3095,4,"[0, 1]","[51, 52]",276.75
3097,2,[3],[51],338.5
3104,2,[7],[24],406.5
3120,6,"[1, 40]","[37, 38, 45, 46]",268.5
3156,6,[],"[18, 26, 30, 31, 34, 35]",313.3333333333333
3181,1,[50],[],330.0
3182,3,[7],"[55, 56]",356.0
3195,10,"[30, 31]","[35, 39, 40, 41, 42, 51, 52, 54]",356.4
3196,3,[],"[54, 57, 58]",236.0
3197,4,"[4, 5, 9]",[0],298.0
3198,6,"[1, 2, 60, 61]","[31, 60]",273.8333333333333
3203,3,[],"[40, 41, 42]",358.6666666666667
3206,4,[2],"[2, 49, 54]",301.0
3216,2,[],"[26, 32]",427.5
3217,5,"[0, 1, 22]","[24, 38]",283.4
3218,3,[],"[49, 50, 51]",368.6666666666667
3219,3,[8],"[61, 62]",290.0
3227,2,[47],[49],337.5
3234,1,[],[18],257.0
3235,5,"[16, 17, 19, 20]",[59],302.4
3240,10,"[0, 9]","[19, 20, 23, 24, 25, 27, 29, 30]",288.6
3241,1,[5],[],289.0
3242,1,[],[36],250.0
3246,1,[43],[],280.0
3247,3,"[53, 54]",[33],250.0
3253,2,[],"[12, 13]",257.5
3257,2,[1],[46],361.5
3262,4,"[22, 52]","[4, 30]",386.25
3266,2,[11],[8],307.0
3267,3,[54],"[9, 10]",255.33333333333334
3270,5,"[18, 22, 23, 26]",[37],315.0
3272,3,[],"[56, 62, 63]",261.6666666666667
3303,1,[],[54],332.0
3309,3,[62],"[8, 10]",315.6666666666667
3320,2,[4],[29],317.0
3322,1,[37],[],537.0
3325,2,[],"[54, 57]",388.0
3327,5,[],"[32, 33, 37, 38, 50]",320.8
3330,1,[9],[],337.0
3335,5,"[9, 10]","[38, 46, 58]",340.0
3336,4,[0],"[1, 2, 5]",287.0
3340,4,[],"[18, 19, 55, 56]",254.25
3344,5,"[7, 11, 21]","[0, 1]",317.6
3347,1,[],[34],374.0
3356,2,[],"[62, 63]",271.0
3357,1,[],[40],308.0
3362,6,"[0, 8, 9, 10]","[14, 16]",374.5
3366,4,[24],"[2, 3, 53]",276.75
3377,3,"[5, 20]",[5],328.6666666666667
3384,1,[40],[],766.0
3387,4,[14],"[14, 15, 16]",284.75
3394,2,[],"[57, 60]",320.0
3405,3,"[51, 52]",[61],254.66666666666666
3416,4,[6],"[58, 59, 60]",279.5
3419,5,"[1, 2]","[3, 14, 16]",288.4
3420,3,[],"[43, 44, 45]",386.3333333333333
3428,7,[15],"[29, 30, 31, 32, 34, 43]",311.14285714285717
3432,4,[4],"[26, 32, 41]",294.5
3433,4,[],"[50, 52, 53, 54]",289.5
3437,3,[],"[21, 22, 26]",289.6666666666667
3438,2,[36],[11],282.0
3442,9,"[22, 23]","[30, 35, 36, 37, 40, 41, 57]",295.77777777777777
3445,7,"[5, 35]","[1, 2, 4, 41, 51]",351.14285714285717
3450,3,"[0, 1]",[5],280.3333333333333
3451,2,[6],[42],361.0
3455,7,"[9, 11]","[11, 13, 14, 33, 34]",290.42857142857144
3456,3,"[16, 48]",[45],296.6666666666667
3460,3,[27],"[12, 13]",268.6666666666667
3465,2,[2],[19],317.5
3467,3,"[20, 21]",[27],262.0
3471,1,[],[47],301.0
3472,5,"[1, 12, 20]","[24, 25]",309.6
3479,5,[],"[10, 11, 28, 29, 30]",260.4
3480,2,[10],[29],389.0
3496,8,[0],"[47, 49, 50, 51, 52, 53, 54]",327.625
3511,6,[33],"[17, 18, 20, 21, 31]",295.8333333333333
3517,2,"[41, 42]",[],250.0
3520,3,"[6, 12]",[1],332.6666666666667
3524,0,[],[],0
3544,1,[38],[],329.0
3545,6,[0],"[39, 41, 42, 50, 51]",323.5
3551,4,[],"[14, 40, 47, 48]",251.25
3553,0,[],[],0
3559,4,"[3, 4]","[11, 12]",266.5
3563,3,"[0, 21]",[46],289.0
3571,2,[3],[16],279.5
3573,0,[],[],0
3574,2,"[3, 4]",[],279.0
3575,3,[40],"[14, 15]",351.6666666666667
3580,4,"[2, 3]","[18, 19]",248.25
3589,2,[8],[5],292.0
3593,4,"[8, 10]","[14, 15]",454.5
3596,3,"[5, 45]",[8],322.3333333333333
3597,2,[4],[15],385.0
3604,5,"[9, 33]","[26, 40, 62]",291.2
3620,5,[8],"[41, 42, 44, 45]",368.4
3625,4,[47],"[27, 37, 44]",326.0
3628,2,"[9, 10]",[],237.0
3630,3,"[13, 14]",[16],326.0
3631,1,[22],[],434.0
3639,2,[13],[15],326.5
3640,6,[],"[47, 48, 54, 55, 56, 57]",367.1666666666667
3643,2,[],"[46, 52]",310.5
3645,9,"[0, 20]","[43, 44, 52, 53, 55, 57, 58]",269.77777777777777
3649,8,"[21, 24]","[49, 51, 59, 60, 62, 63]",275.25
3663,1,[0],[],344.0
3664,6,[0],"[20, 21, 32, 40, 41]",309.3333333333333
3666,6,"[0, 16]","[47, 54, 55, 56]",316.8333333333333
3669,6,"[4, 26]","[29, 30, 50, 51]",296.6666666666667
3677,2,[26],[15],312.0
3681,2,[5],[8],270.5
3696,5,"[2, 3, 16]","[26, 27]",367.4
3700,4,[3],"[8, 38, 39]",254.0
3705,3,"[5, 6]",[45],298.3333333333333
3714,5,"[9, 10, 63]","[8, 51]",284.0
3716,5,"[1, 7]","[30, 31, 39]",320.2
3718,6,"[5, 33]","[1, 19, 20, 31]",313.0
3726,5,"[2, 4, 5]","[45, 48]",329.2
