EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
473,2,[21],[18],6989.5
476,2,[41],[22],6415.5
485,2,[],"[9, 37]",8165.0
486,1,[55],[],6532.0
487,2,[26],[58],7469.0
502,3,[],"[2, 35, 55]",6799.666666666667
513,1,[],[15],8188.0
518,2,[26],[11],7579.0
529,3,[42],"[4, 38]",7453.0
540,2,[59],[13],6408.5
543,1,[57],[],7011.0
544,3,[],"[3, 20, 39]",7594.333333333333
566,2,[24],[42],8175.5
569,1,[7],[],7127.0
572,3,"[39, 62]",[16],7571.333333333333
579,1,[],[39],8149.0
583,2,[39],[23],6975.0
587,2,[49],[59],7599.0
589,5,[30],"[19, 20, 53, 62]",7201.2
592,2,[50],[28],6892.0
596,0,[],[],0
602,1,[],[38],8152.0
611,3,[46],"[2, 19]",8174.666666666667
613,0,[],[],0
618,3,[27],"[35, 44]",7267.333333333333
632,0,[],[],0
635,2,[40],[55],8174.5
646,1,[59],[],7505.0
648,3,"[5, 40]",[21],6390.666666666667
652,5,"[36, 37, 38, 54]",[58],7714.8
658,5,"[18, 26, 37, 59]",[1],7704.8
665,0,[],[],0
672,1,[48],[],7019.0
676,4,"[15, 34, 35]",[34],6898.5
677,0,[],[],0
678,3,[60],"[61, 62]",7874.0
687,4,[34],"[22, 40, 57]",7531.0
691,5,"[20, 40, 41, 42]",[20],6509.4
692,1,[46],[],8167.0
699,1,[34],[],6419.0
700,2,[28],[3],7332.5
711,6,[47],"[11, 24, 25, 33, 45]",7237.5
714,3,"[1, 15]",[48],6594.666666666667
716,2,[],"[2, 33]",5904.5
722,2,[49],[30],8187.0
730,3,"[48, 50]",[57],6599.0
735,3,"[38, 39]",[9],7015.333333333333
741,2,[],"[25, 35]",6927.5
744,3,[11],"[5, 33]",7084.0
762,3,[49],"[16, 56]",7242.666666666667
769,3,[],"[15, 52, 56]",7316.666666666667
770,1,[49],[],6816.0
782,4,"[16, 31, 58]",[47],7519.25
790,0,[],[],0
792,2,[52],[40],8178.0
793,2,[],"[17, 21]",7119.5
800,3,[49],"[28, 32]",6859.333333333333
804,5,[62],"[17, 43, 49, 58]",7225.0
806,2,[],"[38, 54]",7516.5
809,7,[22],"[17, 25, 26, 43, 58, 59]",6602.571428571428
813,6,[6],"[11, 12, 31, 34, 37]",6880.0
824,1,[],[43],7929.0
828,2,[],"[12, 24]",8018.5
844,0,[],[],0
846,3,[38],"[17, 30]",7562.666666666667
848,0,[],[],0
866,2,[],"[3, 38]",7778.5
868,2,[22],[11],6202.5
869,3,"[33, 61]",[49],6992.0
870,3,[],"[26, 34, 51]",7756.0
872,3,"[18, 19]",[47],6089.333333333333
874,3,[45],"[0, 27]",7604.0
883,1,[63],[],6286.0
890,1,[26],[],6147.0
893,3,[59],"[16, 50]",6859.0
898,1,[],[36],8137.0
911,2,[42],[58],6897.0
915,1,[49],[],6804.0
923,4,"[24, 43, 56]",[55],6549.75
927,3,[57],"[17, 19]",7480.333333333333
928,3,[],"[3, 30, 60]",7025.666666666667
931,3,"[58, 63]",[28],6843.0
944,2,[60],[50],6834.0
954,2,[],"[5, 26]",6554.0
955,0,[],[],0
959,0,[],[],0
965,2,[23],[51],7810.0
971,3,[38],"[12, 45]",7416.0
973,3,"[43, 44]",[56],7824.0
974,2,[26],[35],7181.0
975,2,[41],[46],6259.5
980,1,[38],[],8185.0
986,2,[37],[49],8184.0
991,3,[16],"[1, 39]",6468.666666666667
996,2,[],"[27, 48]",8167.5
999,1,[33],[],6487.0
1011,10,"[1, 3, 4, 6, 22, 23, 30, 38, 47]",[23],6553.0
1020,1,[],[29],5667.0
1021,0,[],[],0
1036,0,[],[],0
1037,2,[26],[59],8157.0
1039,2,[31],[47],6978.0
1042,7,[2],"[24, 25, 31, 36, 37, 60]",7220.428571428572
1057,3,[30],"[8, 9]",7957.333333333333
1061,5,[14],"[28, 41, 45, 51]",8151.2
1062,3,[],"[9, 43, 44]",7693.666666666667
1064,1,[],[57],7857.0
1065,1,[25],[],8171.0
1067,1,[],[30],6637.0
1078,0,[],[],0
1093,2,[],"[4, 11]",5957.5
1095,3,[48],"[25, 26]",8152.0
1096,1,[],[30],6732.0
1103,0,[],[],0
1112,0,[],[],0
1115,1,[],[9],8176.0
1117,4,[60],"[38, 44, 45]",7637.5
1119,4,[],"[9, 15, 21, 22]",7360.5
1120,3,[10],"[9, 23]",7494.0
1127,1,[],[46],8136.0
1131,1,[41],[],8175.0
1133,2,[52],[52],8176.0
1139,5,[56],"[33, 34, 35, 36]",7320.8
1142,3,"[45, 53]",[56],6929.333333333333
1151,0,[],[],0
1152,1,[49],[],6748.0
1160,0,[],[],0
1166,2,[],"[32, 42]",7253.5
1174,5,[38],"[44, 46, 47, 61]",7528.2
1177,5,"[9, 14, 52, 62]",[41],7220.8
1184,2,[54],[28],8170.5
1186,1,[24],[],7183.0
1194,3,"[53, 58]",[60],7444.333333333333
1201,2,[],"[2, 6]",6294.5
1208,1,[52],[],5562.0
1216,3,[59],"[22, 23]",8099.666666666667
1220,3,[],"[12, 51, 52]",6252.333333333333
1223,3,"[51, 58]",[23],6117.666666666667
1234,1,[],[62],7283.0
1248,1,[],[61],8145.0
1253,0,[],[],0
1255,2,[63],[10],6667.5
1275,2,[38],[19],8179.5
1276,3,[],"[12, 24, 37]",8085.0
1277,2,[22],[52],7182.0
1279,1,[],[23],8122.0
1280,5,"[48, 56, 62, 63]",[36],7410.4
1293,2,[38],[9],8113.5
1303,0,[],[],0
1320,2,[50],[53],8151.5
1322,4,[26],"[18, 19, 20]",7420.0
1332,4,[62],"[60, 61, 62]",7480.75
1333,2,[],"[57, 58]",8153.5
1336,1,[],[9],7872.0
1337,1,[],[34],7589.0
1345,0,[],[],0
1351,2,[57],[57],8040.0
1356,1,[],[16],8110.0
1372,1,[52],[],7179.0
1379,2,[],"[48, 56]",7167.0
1391,2,[],"[25, 34]",8067.5
1393,2,[29],[32],7039.5
1399,3,[44],"[12, 42]",6984.666666666667
1402,4,[56],"[17, 26, 30]",7455.25
1408,7,[23],"[7, 30, 47, 48, 58, 61]",7523.0
1414,0,[],[],0
1415,3,[],"[18, 19, 20]",7647.0
1424,2,[18],[61],7298.0
1426,3,[28],"[41, 54]",7726.333333333333
1427,4,[],"[16, 21, 26, 47]",7517.0
1429,3,[44],"[34, 46]",7289.0
1430,3,[],"[19, 20, 31]",7549.0
1440,3,[0],"[8, 37]",6944.333333333333
1443,0,[],[],0
1445,1,[],[19],7084.0
1459,1,[],[18],8191.0
1470,2,[],"[16, 17]",7270.5
1471,3,[],"[8, 9, 23]",7733.0
1472,1,[62],[],5584.0
1475,2,[],"[5, 54]",8130.0
1479,3,"[37, 59]",[33],6524.666666666667
1480,1,[],[9],6027.0
1484,2,[34],[23],6231.5
1487,1,[26],[],5504.0
1489,6,[28],"[40, 41, 42, 54, 59]",8156.0
1490,0,[],[],0
1493,1,[],[44],8132.0
1495,0,[],[],0
1521,6,[],"[0, 15, 42, 46, 60, 61]",6659.666666666667
1523,3,[56],"[31, 33]",6959.0
1526,4,[28],"[49, 59, 60]",7506.0
1528,3,[59],"[55, 60]",7382.333333333333
1532,2,[60],[26],7423.5
1534,0,[],[],0
1539,3,[34],"[27, 57]",7608.0
1542,1,[48],[],8137.0
1549,2,[33],[30],6430.0
1557,2,[44],[27],6359.0
1562,7,[13],"[1, 2, 3, 28, 37, 38]",7643.857142857143
1565,2,[55],[17],6500.0
1569,3,"[24, 39]",[49],8184.333333333333
1577,6,[43],"[24, 28, 49, 61, 62]",8029.333333333333
1592,0,[],[],0
1602,2,[48],[16],8123.5
1603,1,[],[56],8145.0
1605,1,[],[59],7676.0
1614,3,"[34, 36]",[50],6813.666666666667
1624,0,[],[],0
1626,2,[],"[7, 41]",7138.5
1634,0,[],[],0
1637,0,[],[],0
1641,1,[38],[],8185.0
1644,2,[43],[22],7843.5
1646,2,[49],[22],7985.0
1651,2,[],"[23, 42]",6983.5
1653,3,"[61, 62]",[29],8176.666666666667
1655,0,[],[],0
1663,1,[],[43],8191.0
1678,2,[],"[62, 63]",8023.0
1681,2,[24],[26],8173.5
1693,3,[6],"[32, 47]",7673.333333333333
1718,1,[11],[],5581.0
1724,2,[18],[57],7380.0
1725,2,[49],[54],8024.0
1731,18,[19],"[25, 27, 28, 29, 30, 31, 33, 35, 36, 37, 38, 45, 49, 50, 51, 52, 56]",7152.611111111111
1738,0,[],[],0
1742,3,[46],"[16, 31]",6885.666666666667
1746,2,[],"[43, 44]",8161.5
1754,1,[],[19],6123.0
1756,3,[58],"[17, 30]",7299.666666666667
1760,2,[40],[50],6720.0
1771,2,[23],[34],6202.0
1785,2,[32],[51],7929.5
1787,1,[],[8],7855.0
1792,3,"[1, 57]",[21],6220.0
1794,1,[29],[],8132.0
1798,3,[],"[40, 46, 59]",7665.333333333333
1799,1,[],[40],8026.0
1800,3,[],"[42, 43, 54]",7358.333333333333
1804,3,[27],"[24, 25]",7480.0
1806,4,[44],"[42, 44, 52]",7349.0
1812,1,[],[24],8155.0
1841,2,[49],[44],7154.0
1845,5,[32],"[16, 21, 50, 56]",7308.4
1849,1,[22],[],7044.0
1854,0,[],[],0
1861,2,[],"[22, 26]",7787.5
1864,2,[],"[34, 56]",6119.5
1874,3,[],"[32, 33, 36]",7922.0
1875,4,[20],"[0, 48, 59]",7354.25
1876,7,[1],"[0, 1, 14, 15, 24, 25]",7335.857142857143
1890,5,"[35, 42, 51, 52]",[52],7694.6
1894,1,[],[54],8126.0
1900,3,[48],"[33, 57]",7633.0
1917,0,[],[],0
1927,2,[8],[48],7014.0
1934,4,[47],"[28, 49, 59]",7707.25
1938,1,[60],[],8191.0
1960,4,[57],"[32, 38, 55]",7258.75
1961,2,[5],[20],6169.0
1962,3,[],"[17, 23, 29]",7448.666666666667
1966,3,[52],"[7, 22]",6707.666666666667
1973,3,[42],"[39, 55]",7577.0
1978,1,[50],[],5768.0
1981,2,[56],[28],6654.5
1983,3,[50],"[21, 38]",6082.0
1991,3,"[19, 43]",[59],7135.0
1992,4,[6],"[3, 9, 50]",7287.0
1997,1,[52],[],8191.0
1999,4,[50],"[12, 36, 37]",7825.0
2001,3,[],"[32, 42, 47]",7344.0
2006,3,[28],"[1, 32]",7406.0
2007,5,[52],"[12, 48, 55, 63]",6602.0
2008,4,"[2, 32, 33]",[3],7393.25
2011,0,[],[],0
2034,2,[],"[16, 40]",7938.0
2038,1,[],[38],8152.0
2057,2,[12],[54],7867.0
2067,1,[],[63],5884.0
2073,3,"[32, 47]",[31],8145.666666666667
2078,0,[],[],0
2084,3,[61],"[31, 36]",7032.666666666667
2086,0,[],[],0
2087,2,[4],[47],7026.0
2088,1,[],[55],8158.0
2098,0,[],[],0
2100,0,[],[],0
