EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
1436,0,[],[],0
1440,1,[28],[],8188.0
1453,4,[6],"[26, 54, 55]",6762.75
1459,3,[1],"[8, 9]",8161.0
1460,3,[32],"[52, 57]",8150.333333333333
1465,0,[],[],0
1476,6,[18],"[36, 37, 42, 43, 45]",7342.333333333333
1477,3,[],"[15, 22, 36]",7442.333333333333
1478,2,[39],[17],7602.5
1482,3,[7],"[58, 59]",8048.0
1488,2,[2],[0],7781.0
1489,3,"[61, 63]",[11],6277.0
1496,3,"[6, 61]",[33],8123.0
1499,3,"[17, 29]",[31],7958.333333333333
1502,3,[4],"[27, 30]",7793.0
1503,2,[],"[33, 34]",7999.0
1515,2,[8],[14],8191.0
1518,4,"[29, 30, 42]",[17],7130.0
1527,3,[10],"[17, 21]",7646.0
1531,5,"[24, 28, 45, 46]",[45],7755.2
1533,1,[],[19],6737.0
1537,3,[],"[52, 53, 58]",7622.0
1545,1,[32],[],8149.0
1547,0,[],[],0
1548,3,[2],"[50, 58]",6761.666666666667
1553,2,[],"[54, 56]",7413.5
1561,3,[2],"[51, 52]",8161.666666666667
1563,1,[38],[],8185.0
1564,2,[9],[50],6908.0
1572,2,[3],[36],7299.5
1574,1,[28],[],8188.0
1577,4,[63],"[42, 43, 53]",7851.25
1580,2,[23],[8],6987.5
1590,2,[],"[11, 12]",7000.5
1592,6,"[5, 14, 53, 61, 63]",[15],7406.166666666667
1619,2,[13],[50],8120.5
1621,2,[4],[46],7046.0
1644,3,[],"[12, 13, 14]",7456.0
1647,1,[11],[],8191.0
1656,0,[],[],0
1658,1,[54],[],7505.0
1668,1,[4],[],8158.0
1680,3,[2],"[30, 47]",7524.333333333333
1681,3,"[2, 10]",[39],6738.0
1686,3,[23],"[54, 55]",6527.666666666667
1690,5,[0],"[49, 50, 51, 57]",7809.6
1702,2,[],"[22, 63]",7051.5
1703,2,[10],[21],7628.0
1707,1,[46],[],8167.0
1717,2,[21],[20],7688.0
1736,7,"[28, 54, 55, 58, 59, 62]",[36],8057.571428571428
1738,0,[],[],0
1759,1,[62],[],7855.0
1772,1,[],[32],7235.0
1790,1,[],[14],7568.0
1802,2,[26],[25],7410.5
1810,2,[17],[30],7326.0
1813,2,[40],[5],7107.5
1815,3,[],"[52, 53, 54]",7460.666666666667
1816,0,[],[],0
1825,1,[32],[],8149.0
1828,3,"[10, 36]",[19],7443.0
1838,2,[37],[25],6890.0
1840,0,[],[],0
1842,2,[38],[9],7763.0
1855,3,[],"[41, 42, 45]",7974.333333333333
1862,2,[11],[33],8177.5
1877,2,[4],[9],8167.0
1883,1,[15],[],8126.0
1889,0,[],[],0
1900,3,"[10, 35]",[15],8105.0
1906,1,[],[15],7299.0
1912,2,[13],[11],6829.5
1914,1,[57],[],7410.0
1922,3,"[5, 6]",[34],7088.666666666667
1940,4,[],"[23, 25, 32, 33]",7035.0
1954,2,[13],[39],7872.5
1965,0,[],[],0
1967,0,[],[],0
1973,0,[],[],0
1981,4,"[44, 45, 49]",[17],7321.75
1991,4,"[1, 9, 12]",[16],7564.5
1992,3,"[0, 20]",[14],7495.333333333333
1999,2,[],"[55, 56]",7371.0
2008,0,[],[],0
2032,3,[],"[36, 42, 43]",8162.666666666667
2054,0,[],[],0
2057,3,[],"[27, 52, 55]",7446.0
2060,3,"[1, 2]",[44],8140.666666666667
2071,0,[],[],0
2072,2,[32],[16],6735.5
2080,3,[],"[47, 48, 49]",7239.333333333333
2097,3,[23],"[35, 59]",8159.666666666667
2101,1,[],[56],7239.0
2124,1,[],[51],6816.0
2129,1,[6],[],7839.0
2132,1,[1],[],7130.0
2133,4,"[29, 30, 59]",[30],7298.5
2136,0,[],[],0
2139,1,[0],[],8191.0
2142,2,[28],[63],7906.5
2154,1,[11],[],8191.0
2159,1,[],[54],8126.0
2166,2,[28],[3],8159.0
2181,3,"[33, 42]",[17],7305.333333333333
2188,2,[11],[14],6593.0
2197,1,[8],[],8191.0
2198,6,[15],"[45, 51, 52, 53, 60]",7442.166666666667
2199,2,[22],[13],8157.5
2201,5,[],"[31, 32, 33, 34, 37]",7866.4
2218,2,[62],[45],6825.5
2221,2,[8],[53],6450.0
2223,3,[21],"[53, 54]",6626.666666666667
2239,4,"[12, 14, 19]",[25],8148.0
2242,1,[5],[],7998.0
2243,0,[],[],0
2246,1,[10],[],7930.0
2247,3,[],"[41, 43, 46]",7345.333333333333
2249,5,[],"[34, 35, 36, 39, 53]",7798.8
2251,3,[],"[51, 52, 55]",6805.0
2255,2,[23],[4],7503.5
2259,1,[7],[],8191.0
2261,1,[],[22],8171.0
2265,1,[9],[],6244.0
2273,1,[],[59],7109.0
2274,0,[],[],0
2288,3,[],"[16, 17, 18]",7753.0
2290,2,[32],[17],7666.0
2291,3,[],"[47, 48, 49]",7536.0
2316,1,[7],[],6544.0
2320,3,[16],"[50, 51]",7567.0
2321,3,[],"[3, 4, 5]",6642.333333333333
2328,1,[],[26],8156.0
2329,2,[],"[48, 49]",8191.0
2335,1,[],[56],7467.0
2338,0,[],[],0
2347,3,[8],"[46, 51]",8100.333333333333
2391,1,[],[29],8148.0
2396,3,[15],"[44, 54]",7988.0
2399,2,[0],[35],8167.0
2403,3,[2],"[9, 18]",7578.333333333333
2415,2,[37],[25],6406.5
2425,0,[],[],0
2440,5,"[1, 2, 3, 18]",[61],7331.4
2458,3,"[6, 8]",[13],8178.666666666667
2462,0,[],[],0
2475,2,[42],[0],8147.5
2494,1,[7],[],7284.0
2504,1,[],[34],6044.0
2526,0,[],[],0
2527,4,[4],"[37, 48, 60]",6687.75
2531,2,[7],[47],6732.0
2539,1,[3],[],8153.0
2545,3,"[23, 24]",[19],7942.333333333333
2550,2,[],"[45, 51]",7095.0
2563,1,[49],[],7010.0
2575,1,[10],[],8169.0
2578,5,[25],"[30, 31, 32, 39]",7480.0
2579,3,[20],"[36, 56]",8157.666666666667
2593,3,"[5, 26]",[12],7809.666666666667
2595,4,"[7, 22, 35]",[39],7312.25
2596,2,[6],[15],8150.5
2601,1,[16],[],8150.0
2612,1,[],[11],7849.0
2619,7,[5],"[20, 21, 22, 32, 33, 34]",7932.714285714285
2621,1,[],[45],5826.0
2629,1,[10],[],8169.0
2631,8,[],"[11, 12, 13, 14, 20, 37, 40, 41]",7539.875
2644,0,[],[],0
2646,3,[17],"[22, 23]",7220.0
2647,4,"[23, 50, 51]",[28],7248.0
2664,0,[],[],0
2668,0,[],[],0
2669,3,"[14, 22]",[8],6994.333333333333
2675,1,[],[44],6129.0
2678,1,[],[21],7835.0
2706,1,[],[31],7282.0
2722,2,[10],[51],6959.0
2737,2,[8],[11],7848.5
2754,1,[2],[],7886.0
2755,1,[19],[],8108.0
2765,4,"[5, 9, 10]",[24],7052.5
2767,2,[33],[8],7840.0
2776,3,[14],"[13, 32]",7004.333333333333
2778,0,[],[],0
2781,3,"[10, 11]",[25],7712.666666666667
2786,3,[32],"[35, 59]",7120.333333333333
2790,2,[27],[13],7117.0
2802,0,[],[],0
2809,3,[10],"[12, 13]",8152.333333333333
2821,2,[36],[49],7115.0
2829,3,[],"[28, 29, 32]",6925.333333333333
2830,3,[14],"[41, 44]",7325.0
2847,0,[],[],0
2850,2,[],"[54, 60]",7991.5
2866,2,[2],[29],7925.0
2878,4,"[15, 16, 17]",[55],7142.25
2880,0,[],[],0
2881,2,[],"[31, 48]",8169.0
2891,3,[],"[36, 40, 41]",6440.666666666667
2902,3,[7],"[38, 39]",8164.0
2909,4,"[3, 4, 9]",[57],7521.25
2916,2,[0],[27],7896.0
2923,3,[51],"[5, 41]",7301.0
2932,3,[],"[52, 53, 54]",6700.333333333333
2937,2,[11],[18],7240.5
2956,1,[14],[],7963.0
2965,0,[],[],0
2972,0,[],[],0
2974,0,[],[],0
2977,4,[5],"[26, 45, 48]",7393.25
2996,1,[],[38],6791.0
3002,2,[3],[10],7309.0
3013,1,[],[59],8150.0
3015,3,[11],"[6, 54]",7817.666666666667
3028,1,[],[19],8171.0
3030,2,[3],[51],7845.5
3032,2,[3],[52],6787.5
3039,0,[],[],0
3045,2,[],"[16, 18]",8150.5
3049,3,[2],"[15, 62]",8027.666666666667
3057,4,[0],"[28, 29, 55]",7681.75
3089,2,[57],[58],8132.5
3092,2,[2],[52],7873.0
3095,2,[10],[21],8167.0
3102,1,[28],[],8188.0
3109,0,[],[],0
3116,0,[],[],0
3128,2,[0],[7],7040.0
3137,1,[59],[],7665.0
3143,0,[],[],0
3146,3,[],"[43, 44, 45]",8151.333333333333
3148,3,[],"[22, 23, 24]",7548.0
3154,1,[12],[],8173.0
3157,2,[],"[48, 51]",6105.5
3158,2,[],"[40, 41]",8156.0
3160,1,[],[20],8154.0
3177,2,[2],[14],6424.5
3179,2,[8],[60],6878.0
3186,4,"[25, 30, 46]",[21],6571.25
3211,3,"[15, 18]",[22],8140.333333333333
3216,0,[],[],0
3218,0,[],[],0
3220,2,[],"[43, 57]",7206.5
3222,2,[61],[43],7860.0
3230,2,[41],[22],7571.0
3278,1,[24],[],8191.0
3299,4,[0],"[50, 52, 53]",7258.25
3308,4,[],"[26, 28, 29, 30]",7584.5
3311,2,[8],[54],6963.5
3323,1,[],[3],5661.0
3347,2,[3],[19],8163.5
3350,1,[24],[],8191.0
3352,3,[2],"[61, 62]",8149.333333333333
3357,4,[0],"[41, 43, 44]",7718.5
3359,1,[],[3],5753.0
3362,3,[],"[60, 62, 63]",8063.333333333333
3366,2,[17],[25],6893.0
3369,2,[],"[30, 38]",8171.5
3372,1,[25],[],7741.0
3378,3,"[17, 35]",[41],8006.333333333333
3381,1,[6],[],6923.0
3386,0,[],[],0
3393,3,"[1, 12]",[42],8163.333333333333
3396,3,"[20, 21]",[3],6817.666666666667
3402,4,"[11, 12, 36]",[22],7241.75
3404,2,[25],[19],5754.5
3405,2,[0],[37],7850.0
3425,1,[],[14],8191.0
3438,1,[14],[],7694.0
3445,2,[8],[19],7128.5
3454,3,"[23, 24]",[4],6244.333333333333
3462,0,[],[],0
3471,0,[],[],0
3472,2,[59],[4],7438.0
3473,1,[],[61],8145.0
3475,2,[2],[43],7466.5
3483,3,"[0, 1]",[48],8179.666666666667
3486,1,[],[29],6449.0
3501,4,[1],"[41, 47, 54]",7859.25
3512,0,[],[],0
3540,1,[8],[],8191.0
3542,3,"[0, 2]",[50],8044.333333333333
3543,2,[9],[32],7144.5
3544,0,[],[],0
3548,0,[],[],0
3552,2,[28],[54],7783.5
3559,2,[],"[4, 11]",8139.0
3561,1,[],[50],7685.0
3564,2,[17],[55],8147.0
3565,2,[30],[59],8099.5
3572,3,"[12, 39]",[14],7425.666666666667
3573,2,[5],[9],7379.5
3589,3,[],"[60, 61, 62]",7674.666666666667
3595,3,"[0, 1]",[9],8174.666666666667
3600,3,[15],"[29, 46]",7376.333333333333
3609,5,[],"[21, 24, 37, 42, 43]",7313.6
3610,1,[26],[],6876.0
3613,4,[24],"[23, 27, 34]",7809.25
3627,1,[18],[],7495.0
3635,3,[3],"[12, 25]",7246.666666666667
3636,0,[],[],0
3640,3,[],"[43, 44, 46]",8153.0
3647,0,[],[],0
3652,3,[],"[40, 41, 55]",7380.333333333333
3654,0,[],[],0
3678,3,"[20, 22]",[13],7485.0
3681,4,"[13, 29, 60]",[15],7807.25
3689,0,[],[],0
3691,0,[],[],0
3705,0,[],[],0
3706,1,[20],[],7538.0
3708,1,[],[44],8132.0
3735,1,[3],[],8153.0
3759,2,[],"[44, 49]",6884.5
3760,1,[0],[],8191.0
3766,2,[9],[13],7350.5
3781,0,[],[],0
