EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
5938,2,[],"[16, 17]",326.5
5940,1,[49],[],315.0
5951,2,[3],[16],318.5
5963,3,[31],"[17, 22]",275.3333333333333
5977,0,[],[],0
5993,3,"[16, 17]",[26],301.3333333333333
5998,5,"[11, 29, 46, 47]",[5],265.2
6008,4,[],"[38, 42, 43, 54]",342.0
6014,4,[37],"[43, 44, 45]",289.5
6016,5,[1],"[54, 55, 56, 57]",326.8
6019,2,[],"[17, 18]",314.0
6037,3,[],"[46, 47, 49]",421.6666666666667
6040,0,[],[],0
6048,4,"[18, 33, 34]",[26],321.0
6083,4,[13],"[21, 28, 29]",374.0
6091,2,[],"[51, 57]",279.5
6098,0,[],[],0
6100,0,[],[],0
6110,1,[45],[],321.0
6124,4,[63],"[48, 51, 52]",369.5
6130,3,"[14, 15]",[32],376.6666666666667
6134,5,[0],"[8, 12, 13, 14]",486.8
6147,1,[52],[],339.0
6149,5,[3],"[46, 48, 49, 62]",299.4
6153,2,[],"[57, 58]",401.0
6158,1,[49],[],322.0
6162,1,[],[41],282.0
6174,4,[15],"[22, 28, 43]",330.75
6182,1,[],[62],255.0
6189,3,[],"[6, 40, 49]",292.6666666666667
6200,0,[],[],0
6203,0,[],[],0
6220,5,[11],"[35, 36, 39, 40]",330.4
6231,2,[23],[10],283.0
6235,4,[],"[43, 47, 48, 49]",284.25
6261,5,[31],"[37, 48, 49, 55]",308.4
6264,2,[2],[34],265.5
6266,1,[],[63],288.0
6291,3,[49],"[60, 61]",356.6666666666667
6306,1,[],[53],343.0
6312,4,[],"[51, 52, 54, 55]",279.25
6345,5,[27],"[17, 25, 45, 46]",324.4
6350,3,"[1, 4]",[12],302.3333333333333
6360,4,[2],"[10, 11, 60]",286.75
6375,4,"[0, 1, 7]",[33],332.75
6385,3,"[59, 60]",[33],278.0
6386,3,"[18, 46]",[9],341.0
6400,3,"[3, 4]",[48],269.3333333333333
6416,3,[0],"[2, 3]",292.6666666666667
6429,3,[0],"[38, 39]",351.0
6433,3,[12],"[4, 5]",300.6666666666667
6441,4,[23],"[49, 50, 51]",329.5
6444,2,[],"[14, 15]",255.0
6455,1,[0],[],397.0
6456,1,[],[1],301.0
6469,7,"[15, 26, 27, 28, 33, 34]",[45],277.0
6474,1,[],[62],319.0
6476,0,[],[],0
6502,4,[18],"[56, 57, 62]",303.25
6505,2,[5],[15],327.0
6512,1,[3],[],277.0
6518,2,[3],[41],311.5
6531,0,[],[],0
6536,3,"[3, 4]",[27],283.0
6539,4,[22],"[41, 47, 54]",284.75
6577,3,[7],"[34, 40]",328.3333333333333
6585,3,[0],"[20, 29]",303.0
6586,3,[10],"[10, 11]",276.6666666666667
6587,3,[3],"[9, 10]",265.0
6595,1,[22],[],320.0
6618,8,[1],"[35, 36, 40, 43, 45, 46, 58]",276.375
6628,7,[24],"[29, 32, 33, 40, 41, 62]",344.42857142857144
6633,1,[4],[],359.0
6657,3,"[11, 12]",[26],290.6666666666667
6674,4,[],"[5, 6, 36, 52]",269.75
6675,3,"[35, 36]",[26],248.66666666666666
6676,2,[10],[49],360.0
6680,3,"[0, 4]",[43],335.6666666666667
6691,3,[11],"[17, 18]",273.6666666666667
6699,2,[40],[10],332.5
6711,3,[],"[12, 13, 16]",346.6666666666667
6722,3,[6],"[41, 42]",282.0
6725,1,[],[44],345.0
6731,3,"[2, 3]",[28],261.6666666666667
6732,2,[25],[7],287.5
6739,3,"[41, 42]",[58],298.3333333333333
6741,4,[23],"[8, 9, 12]",299.0
6748,3,"[17, 47]",[3],308.3333333333333
6753,1,[2],[],337.0
6764,0,[],[],0
6769,0,[],[],0
6773,2,[6],[44],328.0
6780,2,[15],[4],311.5
6787,1,[1],[],377.0
6788,4,[],"[20, 21, 32, 33]",289.0
6799,2,[25],[16],365.5
6801,1,[41],[],295.0
6806,2,[],"[62, 63]",367.0
6813,3,"[16, 17]",[8],255.66666666666666
6827,3,"[22, 45]",[23],269.0
6839,2,[6],[9],299.0
6845,2,[5],[8],272.0
6860,5,"[2, 3, 4, 32]",[46],341.6
6865,3,[12],"[12, 13]",496.6666666666667
6877,2,[2],[15],332.0
6881,0,[],[],0
6892,3,[9],"[49, 50]",258.3333333333333
6901,2,[6],[37],340.5
6907,3,[],"[49, 50, 53]",235.66666666666666
6911,0,[],[],0
6920,3,[14],"[38, 39]",302.0
6927,0,[],[],0
6936,1,[],[40],334.0
6940,2,[62],[19],441.0
6947,4,[0],"[37, 38, 39]",420.75
6965,3,"[5, 6]",[43],277.3333333333333
6972,0,[],[],0
6974,2,[],"[18, 19]",468.0
6975,7,"[15, 18, 39, 44, 45, 52]",[63],281.2857142857143
6981,3,[10],"[54, 55]",291.3333333333333
7004,3,[40],"[9, 35]",366.0
7005,3,"[27, 28]",[55],289.3333333333333
7013,5,"[10, 11, 12, 60]",[20],313.2
7028,1,[],[32],333.0
7038,2,[14],[31],309.0
7062,3,"[7, 8]",[26],295.6666666666667
7082,3,[],"[12, 13, 14]",297.0
7088,3,[],"[6, 33, 34]",256.0
7089,7,[5],"[23, 45, 46, 47, 48, 53]",313.85714285714283
7112,3,"[30, 31]",[25],301.6666666666667
7124,0,[],[],0
7139,7,[0],"[2, 3, 10, 11, 32, 33]",260.7142857142857
7140,3,[11],"[59, 60]",310.3333333333333
7144,2,[40],[14],358.0
7145,4,[5],"[49, 62, 63]",352.5
7146,3,[1],"[48, 49]",325.0
7147,3,[],"[46, 47, 48]",325.3333333333333
7158,3,[11],"[57, 60]",317.6666666666667
7171,1,[],[11],329.0
7193,3,[4],"[5, 6]",491.0
7203,1,[46],[],277.0
7211,2,[10],[16],326.0
7238,5,"[27, 28, 58, 59]",[25],308.2
7256,4,"[8, 11, 12]",[3],286.25
7260,8,[10],"[29, 48, 54, 55, 56, 61, 62]",323.25
7269,2,[40],[22],349.5
7285,2,[46],[52],310.5
7292,2,[9],[58],337.0
7324,4,[1],"[10, 16, 17]",316.0
7335,2,[2],[18],305.5
7355,0,[],[],0
7382,2,[29],[11],337.5
7385,4,[],"[33, 34, 43, 48]",278.25
7387,1,[],[62],376.0
7407,1,[],[10],296.0
7422,5,[6],"[22, 26, 28, 30]",282.4
7430,0,[],[],0
7444,1,[],[60],274.0
7465,3,"[11, 40]",[0],277.6666666666667
7467,1,[4],[],319.0
7474,2,[12],[8],352.0
7479,1,[],[20],267.0
7482,2,[51],[17],315.0
7484,0,[],[],0
7491,2,[17],[20],345.5
7503,4,"[5, 15, 50]",[22],485.5
7505,3,[15],"[10, 11]",309.3333333333333
7510,3,"[9, 36]",[8],287.6666666666667
7526,2,[7],[20],340.5
7531,3,[10],"[13, 14]",274.3333333333333
7540,2,[23],[14],320.0
7547,2,[14],[24],313.5
7559,1,[],[20],262.0
7564,7,[],"[38, 39, 40, 41, 43, 45, 46]",306.0
7571,2,[14],[46],293.0
7616,3,[46],"[49, 50]",282.3333333333333
7620,5,[3],"[33, 34, 43, 62]",286.0
7627,0,[],[],0
7633,2,[6],[13],266.0
7661,4,[],"[30, 32, 38, 39]",295.5
7678,3,"[44, 45]",[51],282.0
7685,1,[12],[],270.0
7688,2,[4],[47],318.5
7697,1,[],[51],288.0
7729,0,[],[],0
7743,2,[21],[41],410.0
7748,3,[1],"[45, 58]",306.6666666666667
7753,0,[],[],0
7780,1,[28],[],305.0
7782,2,[13],[7],311.5
7787,3,[],"[33, 34, 38]",325.0
7806,4,[24],"[46, 52, 53]",265.0
7809,2,[5],[53],338.5
7814,2,[3],[28],296.0
7817,1,[10],[],267.0
7828,0,[],[],0
7833,3,"[9, 35]",[62],282.6666666666667
7835,1,[0],[],266.0
7841,3,[20],"[14, 15]",286.3333333333333
7871,2,[26],[3],280.0
7872,2,[17],[12],288.5
7899,0,[],[],0
7909,3,"[7, 8]",[20],325.3333333333333
7924,3,[9],"[1, 2]",270.0
7936,2,[7],[18],272.0
7941,2,[1],[20],305.5
7959,2,[19],[8],304.0
7973,2,[8],[22],311.5
7978,0,[],[],0
7990,4,[10],"[9, 57, 58]",280.0
8003,4,[5],"[37, 42, 43]",463.0
8010,6,[1],"[22, 23, 24, 25, 26]",347.8333333333333
8011,2,[],"[44, 58]",393.5
8028,2,[7],[17],361.5
8030,0,[],[],0
8043,6,[6],"[15, 16, 17, 29, 32]",278.0
8047,5,[3],"[14, 19, 32, 33]",311.4
8094,1,[16],[],278.0
8102,0,[],[],0
8108,4,[1],"[48, 54, 59]",337.0
8114,3,"[47, 58]",[38],317.0
8119,4,[],"[12, 13, 16, 20]",316.5
8126,5,"[2, 3, 4, 25]",[11],284.6
8131,4,[],"[52, 59, 60, 63]",263.25
8139,3,[],"[7, 8, 9]",323.6666666666667
8150,1,[],[29],299.0
8153,2,[13],[28],275.5
8167,0,[],[],0
8177,0,[],[],0
8180,2,[8],[39],268.5
8190,1,[15],[],262.0
8197,4,[1],"[12, 27, 50]",317.0
8199,7,[0],"[38, 40, 41, 42, 45, 48]",401.42857142857144
8201,4,[],"[13, 14, 15, 23]",337.25
8211,7,[],"[29, 30, 33, 34, 35, 36, 37]",306.57142857142856
8222,3,[10],"[57, 61]",315.3333333333333
8224,0,[],[],0
8225,4,[],"[40, 41, 49, 51]",278.5
8227,2,[],"[50, 51]",280.5
8229,5,[],"[17, 18, 22, 27, 29]",273.4
8231,1,[],[37],325.0
8232,2,[5],[1],323.0
8233,1,[],[43],324.0
8239,4,"[17, 18, 42]",[51],363.75
8240,2,[],"[34, 35]",498.5
8261,1,[46],[],328.0
8266,0,[],[],0
8303,1,[0],[],276.0
8304,3,[15],"[44, 54]",329.6666666666667
8313,1,[],[19],348.0
8319,1,[],[38],283.0
8323,6,"[5, 6, 42, 59, 61]",[17],320.6666666666667
8332,1,[1],[],358.0
8333,2,[9],[16],289.0
8339,0,[],[],0
8347,4,"[1, 2, 47]",[13],290.75
8358,2,[4],[10],303.5
8361,3,"[8, 9]",[30],253.66666666666666
8382,1,[],[9],258.0
8388,0,[],[],0
8403,1,[63],[],278.0
8405,0,[],[],0
8407,4,[35],"[43, 46, 47]",285.0
8409,0,[],[],0
8410,3,"[24, 25]",[19],301.3333333333333
8419,4,[51],"[2, 45, 55]",295.75
8440,3,[9],"[26, 27]",331.0
8446,4,[37],"[12, 13, 17]",402.5
8459,2,[8],[3],314.0
8464,2,[],"[62, 63]",240.0
8480,0,[],[],0
8488,0,[],[],0
8503,2,[],"[18, 19]",265.0
8508,0,[],[],0
8511,1,[20],[],344.0
8513,0,[],[],0
8516,3,[32],"[18, 19]",487.6666666666667
8522,1,[],[47],255.0
8532,1,[],[6],241.0
8546,4,[3],"[35, 43, 44]",291.25
8549,4,[26],"[31, 32, 57]",296.75
8555,4,"[10, 11, 50]",[0],272.5
8571,2,[],"[40, 41]",281.0
8584,2,[6],[9],314.0
8604,2,[13],[12],347.0
8608,2,[18],[30],304.0
8609,4,[11],"[11, 12, 42]",301.0
8621,3,[4],"[43, 44]",268.3333333333333
8625,0,[],[],0
8627,3,"[6, 16]",[62],305.0
8644,4,[],"[43, 54, 55, 61]",394.0
8662,6,[],"[12, 13, 14, 15, 17, 18]",287.0
8669,2,[10],[39],322.0
8670,3,[45],"[33, 34]",261.0
8671,5,[6],"[37, 58, 59, 61]",300.8
8687,3,[23],"[4, 9]",319.0
8689,5,[],"[22, 23, 24, 61, 62]",262.4
8705,4,[3],"[45, 53, 55]",283.5
8721,1,[],[53],230.0
8736,1,[2],[],243.0
8742,2,[4],[24],312.0
8747,2,[7],[29],349.5
8753,4,[5],"[27, 29, 50]",351.25
8759,3,[1],"[42, 47]",336.6666666666667
8760,3,[],"[45, 46, 47]",383.3333333333333
8784,0,[],[],0
8791,1,[28],[],297.0
8796,0,[],[],0
8798,8,[1],"[46, 47, 48, 49, 51, 52, 53]",302.625
8799,1,[],[1],240.0
8802,0,[],[],0
8807,2,[28],[6],331.5
8822,2,[30],[17],288.0
8826,6,[0],"[14, 15, 16, 17, 19]",305.3333333333333
8839,4,"[19, 25, 26]",[50],277.5
8840,3,[43],"[62, 63]",290.3333333333333
8850,2,[37],[8],309.5
8852,4,"[18, 31, 49]",[8],325.25
8858,2,[12],[16],307.0
8869,0,[],[],0
8876,3,"[60, 61]",[20],265.6666666666667
8884,1,[],[47],250.0
8889,0,[],[],0
8897,1,[6],[],309.0
8916,3,[0],"[16, 17]",592.6666666666666
8923,3,"[15, 16]",[22],415.0
8943,4,[],"[19, 41, 50, 51]",270.5
8944,1,[],[46],266.0
8951,2,[2],[28],341.5
8952,0,[],[],0
8954,3,[63],"[6, 7]",274.0
8955,1,[16],[],233.0
8957,0,[],[],0
8975,2,[0],[49],266.0
8987,4,"[3, 42, 43]",[25],288.5
8993,1,[14],[],364.0
8997,1,[4],[],299.0
9007,5,"[46, 47, 58, 59]",[0],282.2
9008,3,[16],"[17, 29]",276.6666666666667
9020,3,"[0, 9]",[0],371.6666666666667
9027,1,[],[58],289.0
9033,5,[],"[34, 35, 36, 37, 38]",394.0
9036,3,[],"[51, 53, 54]",371.0
9041,0,[],[],0
9047,2,[52],[5],335.5
9050,1,[8],[],340.0
9062,1,[7],[],352.0
9064,2,[25],[18],303.0
9065,5,[26],"[11, 12, 30, 31]",276.8
9076,2,[5],[48],317.0
9087,3,"[2, 3]",[29],286.6666666666667
9089,1,[],[24],264.0
9098,3,"[20, 21]",[21],268.3333333333333
9099,1,[6],[],324.0
9127,5,[37],"[27, 32, 33, 34]",373.4
9137,2,[6],[23],271.5
9164,4,[9],"[51, 54, 55]",361.0
9168,2,[9],[6],327.0
9224,4,[3],"[59, 60, 61]",349.75
9241,5,[6],"[2, 3, 26, 27]",281.8
9260,3,[44],"[18, 19]",299.0
9269,4,[],"[12, 13, 14, 17]",281.0
9290,3,"[21, 22]",[12],288.6666666666667
9292,0,[],[],0
9296,0,[],[],0
9302,2,[26],[14],296.5
9310,3,"[3, 4]",[11],267.3333333333333
9311,0,[],[],0
9318,3,[],"[25, 26, 28]",328.3333333333333
9362,3,"[8, 11]",[59],311.6666666666667
9372,3,[1],"[34, 35]",268.3333333333333
9377,0,[],[],0
9379,4,[],"[45, 46, 47, 57]",307.5
9393,3,[3],"[57, 58]",287.3333333333333
9394,1,[42],[],302.0
9397,0,[],[],0
9404,1,[],[15],326.0
9410,6,[7],"[26, 33, 34, 35, 36]",289.1666666666667
9428,1,[],[24],285.0
9432,3,[15],"[16, 17]",304.3333333333333
9433,4,[45],"[2, 40, 41]",325.75
9450,6,[24],"[39, 57, 58, 59, 60]",377.5
9453,2,[17],[10],349.5
9463,4,[1],"[5, 7, 8]",358.75
9474,4,[19],"[36, 37, 61]",267.0
9475,6,"[2, 3, 9, 11, 12]",[50],315.1666666666667
9485,5,[],"[53, 58, 59, 61, 62]",291.0
9487,3,[35],"[18, 19]",279.0
9494,3,[17],"[31, 32]",331.0
9508,1,[10],[],244.0
9511,2,[62],[10],343.0
9512,1,[],[62],263.0
9518,3,[],"[15, 27, 29]",303.6666666666667
9520,8,[14],"[34, 43, 44, 45, 46, 49, 61]",294.5
9530,7,[],"[49, 50, 51, 55, 56, 57, 58]",286.2857142857143
9548,2,[12],[34],334.0
9565,2,[10],[16],292.5
9577,3,[2],"[51, 52]",309.6666666666667
9585,8,"[20, 21, 22, 23, 32, 48, 62]",[23],340.5
9591,3,[60],"[1, 23]",322.6666666666667
9598,4,[],"[57, 58, 59, 60]",347.0
9604,4,"[1, 2, 15]",[35],308.25
9610,3,[5],"[38, 39]",344.6666666666667
9618,5,[7],"[6, 12, 13, 41]",302.6
9620,3,[],"[38, 39, 40]",395.3333333333333
9626,3,[58],"[36, 37]",272.0
9627,2,[57],[7],286.5
9628,2,[],"[8, 19]",311.0
9631,1,[7],[],1122.0
9652,7,"[35, 36, 56, 60, 61, 62]",[18],338.14285714285717
9655,6,[29],"[39, 40, 41, 42, 50]",331.6666666666667
9658,3,[3],"[29, 30]",278.6666666666667
9660,1,[],[14],286.0
9662,5,[3],"[24, 29, 30, 31]",360.8
9663,3,"[31, 32]",[1],261.3333333333333
9672,2,[],"[62, 63]",336.0
9675,3,[2],"[57, 58]",293.0
9684,2,[9],[49],304.0
9700,2,[4],[1],293.5
9730,3,"[14, 37]",[2],322.0
9745,1,[],[9],308.0
9757,0,[],[],0
9772,3,[28],"[12, 13]",280.0
9773,3,[5],"[5, 6]",612.3333333333334
9792,0,[],[],0
9796,4,[],"[30, 31, 38, 39]",306.75
9813,8,[],"[27, 28, 29, 30, 31, 32, 33, 55]",398.25
9822,6,[],"[26, 39, 41, 45, 46, 50]",286.3333333333333
9824,1,[],[49],340.0
9834,0,[],[],0
9841,3,"[2, 3]",[62],317.6666666666667
9844,2,[11],[14],338.5
9848,3,"[1, 2]",[43],413.6666666666667
9853,2,[28],[37],331.0
9855,3,[],"[42, 59, 60]",439.3333333333333
9866,6,[9],"[4, 7, 8, 43, 44]",303.1666666666667
9879,2,[37],[18],267.5
9900,3,"[11, 12]",[0],276.3333333333333
9902,5,[18],"[12, 14, 24, 25]",307.4
9920,3,[11],"[33, 49]",315.6666666666667
9926,2,[11],[9],361.0
9927,2,[],"[16, 17]",253.5
9939,4,[],"[15, 34, 35, 36]",326.0
9946,3,"[5, 6]",[23],394.3333333333333
9947,4,[2],"[51, 52, 53]",352.25
9949,3,"[24, 25]",[61],274.3333333333333
9957,1,[8],[],353.0
9959,3,[39],"[34, 35]",254.66666666666666
9960,1,[],[19],406.0
9962,2,[36],[0],315.0
9977,6,[],"[29, 30, 51, 53, 54, 55]",291.5
9989,0,[],[],0
9991,3,[5],"[45, 49]",307.6666666666667
9998,3,"[37, 52]",[40],328.6666666666667
9999,5,"[31, 35, 61, 62]",[47],278.0
10003,3,[8],"[54, 55]",293.3333333333333
10022,3,[4],"[47, 48]",548.3333333333334
10043,8,[24],"[46, 52, 53, 55, 56, 60, 61]",298.875
10044,3,[33],"[35, 36]",331.0
10062,6,[2],"[36, 37, 39, 40, 50]",346.1666666666667
10077,5,"[12, 14, 15, 40]",[30],290.8
10085,2,[21],[0],290.5
10086,3,[54],"[3, 54]",269.0
10095,2,[2],[2],291.5
10112,2,[7],[1],308.5
10128,2,[7],[44],312.0
10137,3,[],"[34, 37, 43]",269.0
10140,3,[1],"[57, 59]",321.6666666666667
10169,3,[],"[37, 38, 39]",531.6666666666666
10181,4,[12],"[24, 25, 55]",318.25
10182,2,[42],[17],321.5
10198,3,[19],"[16, 17]",273.0
10216,0,[],[],0
10222,5,[],"[11, 50, 51, 52, 53]",274.6
10239,0,[],[],0
10242,2,[4],[45],374.0
10249,3,[26],"[21, 22]",296.0
10274,3,[32],"[17, 18]",269.3333333333333
10277,3,[8],"[15, 16]",253.33333333333334
10284,1,[],[28],295.0
10288,2,[7],[9],293.5
10291,0,[],[],0
10299,3,"[17, 23]",[26],277.6666666666667
10322,2,[1],[8],319.5
10325,7,"[15, 24, 26, 27, 31, 36]",[27],283.7142857142857
10337,6,[20],"[22, 34, 35, 42, 43]",284.3333333333333
10342,0,[],[],0
10348,2,[],"[19, 20]",288.0
10349,6,[4],"[19, 20, 21, 44, 51]",267.6666666666667
10352,4,"[6, 7, 8]",[38],329.25
10354,4,"[1, 21, 22]",[9],300.5
10355,0,[],[],0
10356,2,[7],[1],336.5
10357,1,[],[49],282.0
10378,1,[],[53],342.0
10383,2,[63],[17],340.5
10403,1,[],[9],250.0
10409,1,[2],[],228.0
10414,2,[],"[51, 52]",345.0
10419,1,[],[22],383.0
10440,3,"[21, 22]",[22],291.0
10446,3,[18],"[59, 60]",290.6666666666667
10460,2,[],"[18, 19]",379.0
10467,1,[27],[],358.0
10489,1,[13],[],251.0
10496,2,[],"[48, 49]",388.0
10510,2,[43],[14],343.5
10518,2,[56],[56],305.5
10522,1,[],[59],283.0
10529,2,[],"[36, 47]",429.5
10531,0,[],[],0
10543,3,"[9, 10]",[54],281.0
10563,3,[51],"[57, 58]",266.3333333333333
10573,2,[51],[26],336.5
10599,9,[18],"[3, 4, 24, 26, 34, 35, 38, 39]",275.8888888888889
10601,2,[],"[48, 49]",265.5
10602,2,[2],[61],349.5
10608,3,[],"[14, 15, 16]",346.6666666666667
10615,0,[],[],0
10618,4,[],"[48, 49, 51, 52]",283.75
10624,6,[9],"[41, 49, 50, 51, 52]",307.0
10652,3,[50],"[40, 41]",276.3333333333333
10660,2,[0],[58],313.5
10668,3,"[6, 7]",[11],291.0
10677,3,[27],"[20, 21]",274.0
10678,3,"[3, 47]",[45],296.3333333333333
10687,0,[],[],0
10692,2,[26],[21],281.5
10700,1,[14],[],292.0
10718,2,[],"[48, 50]",262.5
10725,0,[],[],0
10729,3,"[5, 6]",[57],288.6666666666667
10734,1,[3],[],336.0
10735,2,[2],[14],326.5
10744,2,[7],[18],284.5
10756,0,[],[],0
10769,0,[],[],0
10772,3,[0],"[47, 63]",305.0
10779,7,"[0, 1, 2, 4, 9, 10]",[1],375.85714285714283
10780,0,[],[],0
10801,1,[],[36],334.0
10818,9,[5],"[51, 54, 55, 56, 59, 60, 61, 62]",312.8888888888889
10837,0,[],[],0
10849,3,[2],"[11, 12]",456.3333333333333
10872,2,[28],[49],311.0
10876,1,[0],[],383.0
10887,5,"[6, 7, 29, 30]",[55],299.4
10902,5,[6],"[53, 54, 59, 60]",312.8
10913,4,[],"[14, 15, 29, 30]",259.25
10918,2,[8],[4],322.0
10921,5,[],"[11, 12, 13, 14, 21]",335.8
10923,2,[2],[4],347.5
10929,1,[],[53],316.0
10939,2,[60],[22],357.5
10940,1,[52],[],282.0
10942,2,[32],[14],294.0
10948,3,"[13, 14]",[10],288.3333333333333
10951,2,[],"[59, 62]",274.5
10958,1,[],[39],292.0
10960,3,"[1, 2]",[47],260.3333333333333
10985,1,[15],[],364.0
10993,2,[],"[23, 24]",398.5
11013,0,[],[],0
11021,2,[13],[11],298.0
11029,3,[6],"[16, 17]",295.6666666666667
11033,1,[26],[],373.0
11037,4,[],"[17, 20, 21, 22]",392.25
11055,3,[15],"[27, 28]",292.0
11059,5,[],"[36, 38, 39, 47, 48]",358.4
11066,2,[],"[13, 14]",242.0
11075,0,[],[],0
11079,1,[],[62],339.0
11080,1,[],[39],314.0
11087,3,[],"[56, 60, 61]",284.6666666666667
11089,0,[],[],0
11119,1,[0],[],228.0
11136,1,[20],[],289.0
11139,5,[0],"[33, 38, 39, 40]",321.2
11142,2,[48],[18],409.0
11145,2,[44],[1],316.5
11154,1,[10],[],391.0
11155,0,[],[],0
11158,0,[],[],0
11174,1,[],[17],318.0
11175,1,[],[41],318.0
11194,0,[],[],0
11197,3,[],"[45, 57, 58]",310.6666666666667
11202,2,[17],[62],274.5
11204,1,[],[51],287.0
11208,1,[10],[],309.0
11214,2,[],"[58, 59]",269.0
11244,3,"[6, 7]",[0],266.6666666666667
11247,3,"[12, 13]",[36],275.6666666666667
11250,2,[15],[37],337.5
11253,0,[],[],0
11255,3,[24],"[11, 54]",417.3333333333333
11256,2,[7],[56],259.5
11291,3,"[5, 9]",[30],313.6666666666667
11300,3,[14],"[24, 25]",279.0
11301,3,[31],"[21, 22]",288.6666666666667
11317,5,[2],"[46, 47, 48, 49]",394.6
11319,1,[],[53],297.0
11333,2,[4],[15],296.0
11335,2,[],"[32, 33]",321.5
11340,3,[51],"[4, 25]",268.3333333333333
11344,0,[],[],0
11345,5,[1],"[28, 33, 34, 37]",309.6
11373,3,"[1, 2]",[0],300.6666666666667
11387,2,[],"[22, 23]",262.5
11395,2,[],"[32, 38]",275.5
11396,3,"[0, 17]",[35],448.6666666666667
11418,0,[],[],0
11421,0,[],[],0
11423,3,"[1, 35]",[55],302.3333333333333
11458,0,[],[],0
11459,7,[0],"[37, 38, 43, 44, 45, 46]",302.42857142857144
11469,0,[],[],0
11472,3,"[7, 8]",[12],286.6666666666667
11485,0,[],[],0
11490,5,[28],"[9, 26, 46, 47]",310.2
11542,3,[5],"[34, 36]",314.0
11563,4,[7],"[28, 48, 54]",297.5
11610,0,[],[],0
11629,0,[],[],0
11656,4,[],"[52, 53, 58, 59]",262.75
11657,2,[54],[12],349.0
11664,3,[2],"[34, 35]",284.0
11666,4,[3],"[14, 15, 16]",292.0
11667,4,[3],"[55, 56, 59]",328.75
11673,0,[],[],0
11699,2,[],"[9, 46]",356.5
11709,4,[4],"[19, 20, 49]",265.0
11740,3,[53],"[57, 58]",291.0
11755,4,[19],"[19, 62, 63]",433.75
11756,3,"[3, 4]",[3],303.0
11763,1,[40],[],230.0
11764,0,[],[],0
11793,1,[6],[],385.0
11812,5,[],"[12, 13, 32, 33, 43]",326.2
11825,1,[51],[],384.0
11836,5,"[2, 8, 17, 37]",[40],281.4
11837,1,[5],[],389.0
11857,1,[],[12],297.0
11860,4,"[32, 44, 47]",[61],279.0
11876,2,[5],[8],286.0
11888,3,"[54, 55]",[2],269.3333333333333
11893,2,[6],[22],301.0
11898,1,[],[13],327.0
11900,6,"[13, 14, 15, 36, 37]",[18],284.6666666666667
11906,5,[8],"[55, 56, 57, 58]",284.4
11907,2,[2],[8],303.0
11913,0,[],[],0
11915,3,"[3, 4]",[30],266.6666666666667
11917,3,"[26, 31]",[35],309.0
11924,2,[8],[51],313.5
11947,0,[],[],0
11959,2,[37],[2],314.0
11960,1,[],[19],308.0
11961,0,[],[],0
11989,2,[27],[13],353.0
11998,0,[],[],0
11999,2,[55],[61],365.5
12023,4,[0],"[9, 10, 11]",373.0
12031,4,[15],"[27, 58, 63]",271.75
12049,1,[0],[],299.0
12055,0,[],[],0
12061,3,[1],"[38, 39]",257.0
12065,4,[7],"[54, 55, 56]",286.25
12067,2,[],"[45, 54]",290.0
12070,0,[],[],0
12085,5,[],"[58, 59, 60, 61, 62]",390.8
12088,0,[],[],0
12094,3,[3],"[19, 20]",318.6666666666667
12104,4,[0],"[14, 15, 16]",335.0
12105,4,[5],"[20, 21, 22]",308.75
12112,2,[1],[10],274.0
12115,2,[40],[62],315.5
12119,1,[4],[],354.0
12151,1,[],[46],320.0
12159,3,[8],"[25, 26]",271.3333333333333
12166,2,[23],[8],325.5
12177,0,[],[],0
12184,2,[],"[43, 44]",261.5
12187,6,[],"[17, 18, 19, 21, 46, 47]",321.0
12196,3,[5],"[23, 24]",264.6666666666667
12200,2,[22],[20],299.0
12208,3,[26],"[27, 53]",367.0
12209,3,[11],"[31, 32]",554.3333333333334
12214,2,[63],[27],313.5
12221,2,[24],[17],336.5
12227,1,[],[42],230.0
12248,3,"[11, 12]",[40],271.0
12257,4,[],"[54, 55, 56, 57]",353.5
12262,1,[5],[],292.0
12289,2,[15],[58],342.0
12302,2,[3],[41],366.0
12310,1,[],[57],346.0
12316,0,[],[],0
12325,1,[9],[],293.0
12328,4,"[28, 36, 37]",[59],303.0
12338,0,[],[],0
12341,0,[],[],0
12349,2,[],"[35, 36]",260.0
12359,4,[],"[50, 57, 58, 59]",327.75
12360,2,[31],[16],312.5
12364,7,[7],"[31, 32, 34, 51, 60, 62]",318.85714285714283
12370,3,[7],"[22, 23]",291.3333333333333
12410,2,[3],[62],310.5
12426,7,"[4, 5, 6, 7, 15, 45]",[0],409.57142857142856
12441,0,[],[],0
12454,3,[16],"[10, 11]",268.0
12455,3,"[8, 13]",[57],407.0
12460,3,[34],"[10, 11]",297.6666666666667
12461,2,[24],[60],335.5
12468,3,"[1, 2]",[23],516.6666666666666
12490,4,[0],"[43, 45, 46]",292.0
12506,4,"[0, 7, 10]",[40],360.0
12511,3,"[17, 18]",[13],321.0
12513,2,[21],[48],272.5
12522,0,[],[],0
12525,4,"[0, 1, 3]",[49],362.75
12544,4,"[18, 48, 49]",[11],284.5
12564,5,[8],"[17, 19, 57, 58]",324.2
12588,5,[5],"[45, 46, 59, 60]",257.4
12611,3,[7],"[60, 61]",280.0
