EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
397,6,[49],"[2, 10, 49, 51, 53]",7526.833333333333
400,3,"[14, 29]",[19],7007.333333333333
414,1,[],[43],5527.0
417,2,[],"[11, 12]",7028.0
419,3,[1],"[25, 26]",6456.333333333333
423,8,[58],"[10, 11, 25, 26, 32, 53, 56]",7096.5
424,1,[],[60],8191.0
431,2,[34],[20],6975.5
435,11,[9],"[10, 11, 20, 29, 31, 32, 42, 43, 48, 50]",6980.181818181818
436,1,[],[8],8150.0
438,5,"[12, 14, 21, 61]",[12],7175.0
439,2,[],"[25, 30]",5964.5
449,4,"[36, 51, 59]",[6],7713.5
458,2,[],"[29, 30]",5811.5
468,7,[16],"[32, 41, 42, 49, 54, 57]",6947.285714285715
475,4,"[31, 34, 59]",[32],7038.25
477,4,[14],"[5, 43, 46]",6756.0
482,10,[21],"[30, 31, 41, 42, 43, 51, 52, 54, 62]",7023.3
484,3,[16],"[0, 8]",6931.0
486,6,[3],"[6, 7, 8, 9, 10]",8136.833333333333
500,7,[0],"[29, 35, 45, 50, 53, 54]",7437.285714285715
508,8,[42],"[6, 19, 40, 42, 45, 46, 61]",7226.0
511,4,[],"[10, 11, 38, 41]",6830.5
515,3,[54],"[43, 44]",7589.333333333333
517,3,"[31, 42]",[25],7359.333333333333
528,3,[0],"[39, 57]",6106.333333333333
529,6,"[9, 10, 25, 34, 52]",[18],7497.833333333333
538,2,[59],[52],6238.5
539,3,"[9, 10]",[61],7717.666666666667
545,1,[47],[],8147.0
547,5,[9],"[39, 56, 57, 58]",7592.0
548,1,[0],[],5629.0
556,3,"[11, 59]",[15],7583.0
557,1,[38],[],7857.0
566,3,"[13, 15]",[43],6711.333333333333
575,4,[17],"[4, 40, 47]",7304.0
581,2,[28],[15],7549.0
591,5,[],"[8, 10, 53, 54, 62]",6714.2
596,2,[],"[23, 44]",5949.0
598,4,[37],"[21, 26, 49]",7189.5
601,3,[],"[15, 17, 26]",7808.333333333333
608,44,[10],"[0, 1, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 39, 40, 41, 46, 48, 49, 50, 51, 52, 53, 54, 55, 59, 60]",7588.181818181818
618,4,"[37, 38, 44]",[59],7463.25
621,7,"[7, 8, 31, 32, 46, 51]",[17],7049.857142857143
624,2,[],"[20, 39]",7131.0
628,2,[],"[57, 58]",5838.0
650,3,[38],"[6, 19]",7286.666666666667
651,16,[29],"[4, 5, 8, 9, 10, 12, 13, 14, 15, 16, 28, 29, 30, 33, 39]",7595.5
655,4,"[18, 46, 47]",[61],8156.75
656,5,[39],"[5, 33, 40, 41]",6887.4
663,9,[],"[17, 24, 28, 31, 57, 58, 59, 60, 62]",6803.111111111111
664,5,[],"[11, 14, 15, 51, 52]",6600.4
677,3,"[37, 38]",[29],7576.333333333333
683,2,[7],[47],7196.0
690,3,"[8, 30]",[9],7745.0
693,4,"[1, 2, 6]",[27],7862.25
696,3,[],"[13, 16, 21]",6863.333333333333
700,3,"[0, 12]",[52],6537.0
701,1,[36],[],5931.0
707,7,"[16, 17, 23, 24, 47, 48]",[61],7961.714285714285
708,3,[1],"[12, 21]",7832.666666666667
715,17,[20],"[0, 1, 3, 8, 9, 10, 11, 12, 24, 25, 26, 32, 34, 40, 41, 57]",6889.529411764706
720,0,[],[],0
721,5,[19],"[9, 10, 24, 25]",7572.0
722,2,[52],[4],8093.5
728,4,[],"[29, 30, 34, 35]",7806.75
738,4,[],"[20, 21, 22, 23]",8088.0
745,2,[40],[12],7625.5
749,1,[51],[],7566.0
750,2,[],"[48, 60]",6023.0
753,4,[4],"[23, 31, 40]",7039.5
755,2,[56],[38],6820.0
777,3,[],"[9, 26, 27]",6924.666666666667
781,4,[62],"[7, 10, 14]",7499.25
782,2,[],"[55, 63]",7240.0
787,2,[],"[50, 53]",7071.5
789,5,[],"[1, 10, 11, 12, 15]",6718.4
791,1,[],[13],8018.0
795,3,[],"[58, 59, 62]",8162.0
813,3,"[10, 28]",[46],7608.333333333333
816,0,[],[],0
818,3,[15],"[16, 17]",7613.0
824,3,"[26, 34]",[50],7636.666666666667
831,4,"[35, 38, 48]",[16],7703.75
833,5,[3],"[12, 13, 14, 15]",7319.2
839,2,[],"[56, 60]",7084.5
845,2,[],"[3, 21]",6255.5
846,5,"[1, 13, 14, 39]",[42],6807.8
853,15,[32],"[11, 12, 25, 30, 33, 34, 35, 36, 38, 39, 40, 41, 42, 44]",7406.733333333334
858,3,"[17, 34]",[39],7369.0
859,7,[27],"[12, 25, 46, 48, 49, 63]",7048.857142857143
866,3,[],"[48, 56, 57]",6603.333333333333
870,0,[],[],0
872,4,"[11, 12, 45]",[31],6743.25
873,11,[],"[0, 1, 2, 3, 4, 6, 14, 32, 33, 43, 55]",7279.545454545455
877,4,[24],"[3, 4, 40]",7684.25
879,12,[50],"[3, 4, 6, 8, 14, 15, 22, 25, 39, 47, 62]",7028.083333333333
885,2,[22],[56],7150.5
893,3,[],"[25, 26, 30]",8170.0
902,4,[9],"[12, 16, 20]",6983.25
913,7,[47],"[14, 15, 43, 50, 61, 62]",7157.285714285715
915,1,[38],[],8185.0
916,3,[19],"[27, 35]",7168.333333333333
918,3,"[13, 52]",[26],7444.333333333333
920,2,[10],[56],7218.0
932,6,[],"[16, 34, 37, 49, 54, 58]",7670.833333333333
936,7,[11],"[6, 10, 11, 25, 26, 55]",7190.142857142857
939,5,[19],"[2, 45, 46, 47]",7306.2
942,3,[],"[52, 53, 55]",7274.333333333333
945,4,[13],"[0, 16, 37]",6343.75
946,6,[0],"[30, 33, 34, 36, 37]",7266.166666666667
947,1,[],[39],5749.0
951,8,[21],"[19, 48, 52, 53, 54, 57, 58]",6687.875
955,4,"[47, 57, 59]",[49],6649.5
956,3,"[3, 4]",[63],6100.333333333333
962,1,[],[60],7498.0
966,3,"[0, 11]",[61],7566.0
967,6,[],"[6, 39, 56, 57, 60, 63]",7497.5
968,1,[52],[],8191.0
976,16,[],"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31]",7833.0625
979,3,"[45, 58]",[26],7885.333333333333
980,3,"[53, 54]",[47],6506.0
981,1,[],[22],7535.0
989,1,[],[39],6698.0
992,2,[7],[38],8009.0
998,8,[23],"[33, 40, 44, 45, 46, 48, 58]",7189.5
1002,3,[],"[56, 57, 58]",8150.666666666667
1011,10,"[12, 19, 28, 32, 39, 40, 51, 61, 62]",[52],7498.8
1014,1,[],[44],6775.0
1018,1,[],[9],8176.0
1019,7,[],"[2, 7, 48, 49, 57, 59, 61]",6807.571428571428
1022,2,[25],[51],6785.5
1023,2,[],"[20, 21]",7697.0
1029,2,[37],[5],7554.5
1031,4,"[40, 41, 55]",[57],7798.0
1035,9,"[4, 8, 13, 23, 29, 42, 50, 62]",[62],7474.888888888889
1042,1,[21],[],7289.0
1043,4,[6],"[32, 59, 60]",6431.75
1044,2,[15],[29],7521.5
1045,10,[],"[0, 10, 19, 20, 21, 22, 23, 29, 56, 61]",7531.4
1047,18,[],"[0, 13, 14, 15, 16, 22, 23, 24, 25, 26, 40, 41, 42, 43, 45, 55, 56, 57]",6964.555555555556
1062,16,[48],"[13, 14, 25, 27, 28, 29, 38, 40, 41, 42, 43, 44, 45, 56, 63]",7553.6875
1064,1,[56],[],8041.0
1067,5,"[2, 30, 33, 57]",[17],6838.2
1068,4,[28],"[10, 31, 37]",6996.75
1071,3,[11],"[41, 54]",7796.333333333333
1077,1,[],[54],6682.0
1079,3,"[19, 48]",[44],7196.666666666667
1081,11,[],"[0, 13, 17, 41, 42, 43, 44, 45, 52, 57, 58]",6851.090909090909
1088,4,[2],"[40, 41, 62]",7771.5
1090,1,[],[37],7122.0
1091,5,[55],"[27, 46, 47, 57]",7811.6
1097,2,[],"[6, 21]",7342.5
1101,1,[],[23],7106.0
1106,16,[54],"[18, 19, 24, 29, 31, 43, 44, 49, 53, 55, 56, 57, 60, 61, 62]",6931.9375
1108,6,"[49, 56, 58, 59, 63]",[50],7023.666666666667
1110,0,[],[],0
1118,15,[17],"[25, 29, 30, 32, 33, 34, 35, 40, 41, 42, 43, 44, 56, 57]",6931.8
1119,7,[51],"[0, 1, 2, 35, 38, 56]",6495.0
1138,11,"[2, 17, 20, 27, 32, 33, 35, 36, 39, 46]",[22],7328.636363636364
1141,21,[31],"[31, 32, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 60, 61, 62, 63]",7777.380952380952
1143,2,[16],[4],6336.0
1151,22,[],"[4, 5, 6, 13, 14, 15, 18, 19, 20, 23, 24, 25, 29, 30, 31, 36, 37, 38, 39, 40, 41, 52]",7161.090909090909
1158,5,"[31, 44, 57, 60]",[63],7594.0
1169,4,[21],"[18, 33, 34]",7107.5
1171,6,"[4, 5, 49, 50, 51]",[11],6913.666666666667
1177,12,[46],"[5, 6, 10, 11, 14, 23, 24, 25, 27, 28, 54]",7385.25
1185,6,"[6, 20, 33, 34, 38]",[13],7792.833333333333
1186,3,[55],"[35, 42]",7485.0
1192,3,"[0, 1]",[55],8034.0
1210,5,[35],"[2, 4, 5, 51]",7111.4
1217,10,"[13, 35, 36, 40, 52, 53, 54, 62, 63]",[6],7380.4
1219,1,[],[14],8191.0
1220,2,[58],[44],6911.5
1222,1,[],[57],8141.0
1227,3,"[25, 31]",[14],7405.0
1233,5,[],"[19, 20, 22, 30, 54]",7659.4
1235,4,[],"[26, 27, 28, 30]",8015.25
1244,2,[43],[1],7206.0
1249,8,"[6, 8, 9, 10, 11, 18, 28]",[60],7278.25
1252,24,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56]",[23],7612.958333333333
1253,3,[],"[52, 54, 58]",7407.0
1254,5,"[35, 36, 39, 56]",[61],7213.8
1258,2,[30],[35],6970.5
1261,4,[29],"[4, 6, 61]",6938.5
1272,3,[40],"[21, 22]",7563.0
1273,3,[0],"[27, 41]",7396.0
1274,6,"[0, 2, 24, 25, 26]",[9],7604.0
1278,3,"[4, 53]",[6],7131.666666666667
1284,21,[49],"[11, 12, 19, 20, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 39, 40, 49, 50, 51, 63]",7383.190476190476
1295,3,[],"[23, 38, 63]",5940.0
1303,3,"[3, 33]",[46],8148.666666666667
1320,4,"[17, 62, 63]",[18],7745.5
1323,6,"[0, 34, 37, 38, 50]",[10],8178.333333333333
1338,4,"[3, 5, 13]",[44],8082.5
1339,2,[35],[55],8166.0
1340,0,[],[],0
1347,3,"[7, 30]",[23],6855.0
1350,5,"[2, 22, 53, 55]",[23],7098.8
1351,3,"[0, 12]",[55],6578.0
1353,1,[21],[],5781.0
1355,1,[11],[],8191.0
1356,3,[],"[14, 15, 47]",7320.0
1360,0,[],[],0
1368,31,[],"[10, 13, 16, 18, 19, 20, 21, 22, 23, 28, 33, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 51, 53, 54, 55, 56, 60, 61, 62, 63]",7416.258064516129
1376,4,"[2, 3, 8]",[15],7968.0
1380,2,[10],[14],6516.0
1386,8,"[36, 38, 43, 56, 58, 59, 60]",[26],6640.75
1389,3,[],"[2, 52, 61]",7496.0
1390,10,[31],"[7, 20, 30, 39, 40, 54, 55, 60, 61]",7131.3
1415,16,"[2, 17, 40, 41, 42, 43, 44, 48, 49, 56, 57, 59, 60, 61, 62]",[6],7111.8125
1424,2,[15],[31],6199.5
1431,4,[48],"[14, 19, 29]",7420.25
1434,0,[],[],0
1437,0,[],[],0
1438,5,[0],"[20, 30, 31, 32]",7675.4
1442,3,"[42, 54]",[41],7351.0
1453,4,"[4, 6, 7]",[22],7253.5
1458,0,[],[],0
1461,7,"[2, 32, 33, 34, 39, 55]",[4],7185.428571428572
1465,17,[47],"[5, 11, 12, 22, 37, 39, 40, 41, 42, 43, 44, 55, 58, 59, 60, 62]",7256.235294117647
1466,3,"[7, 25]",[32],7609.333333333333
1477,4,[1],"[22, 23, 25]",6904.0
1480,2,[27],[63],5787.0
1486,0,[],[],0
1487,3,[41],"[21, 22]",7720.666666666667
1489,26,[26],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 23, 24, 26, 28, 29, 30, 40]",7631.692307692308
1492,3,[],"[15, 59, 60]",6968.333333333333
1494,37,[51],"[5, 6, 9, 10, 11, 12, 13, 18, 19, 26, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 54, 57, 58, 59, 60, 61]",7746.918918918919
1495,4,"[38, 44, 54]",[11],7059.75
1497,16,[19],"[6, 7, 15, 16, 18, 19, 20, 22, 23, 24, 25, 28, 29, 30, 40]",7331.625
1498,0,[],[],0
1505,7,"[7, 14, 27, 28, 29, 30]",[15],6515.0
1514,13,[50],"[4, 5, 25, 31, 37, 38, 39, 41, 42, 43, 51, 52]",7142.2307692307695
1521,2,[11],[31],7235.5
1526,3,[],"[29, 32, 33]",8163.666666666667
1530,4,"[5, 6, 21]",[15],8170.5
1532,2,[39],[16],7485.5
1533,0,[],[],0
1538,11,[],"[8, 18, 19, 21, 25, 40, 42, 43, 44, 45, 46]",7012.272727272727
1541,5,[10],"[24, 25, 41, 45]",7663.8
1542,2,[],"[0, 14]",6944.5
1544,2,[2],[11],8162.0
1551,6,[16],"[22, 25, 30, 36, 37]",7025.166666666667
1552,6,[17],"[1, 19, 24, 33, 34]",7221.0
1556,2,[0],[6],8120.0
1557,4,[34],"[16, 33, 59]",6790.5
1558,2,[6],[21],7880.0
1559,38,[18],"[2, 11, 12, 13, 14, 15, 17, 24, 25, 26, 27, 31, 32, 33, 34, 35, 36, 37, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 61, 62, 63]",7645.605263157895
1560,4,"[3, 4, 5]",[55],6598.5
1567,4,[10],"[49, 50, 51]",7579.0
1574,3,"[23, 60]",[28],7328.0
1580,1,[],[33],7630.0
1584,7,"[22, 23, 33, 34, 35, 50]",[14],7746.0
1585,15,[],"[6, 8, 12, 19, 25, 30, 34, 36, 37, 43, 44, 50, 55, 56, 60]",6962.4
1591,11,[19],"[5, 10, 25, 26, 27, 41, 42, 43, 46, 61]",6669.090909090909
1594,3,"[39, 48]",[19],7709.0
1595,12,[14],"[12, 27, 28, 35, 36, 53, 54, 55, 56, 57, 58]",7066.916666666667
1599,1,[],[56],7549.0
1606,15,[],"[25, 26, 27, 28, 29, 38, 54, 56, 57, 58, 59, 60, 61, 62, 63]",7244.8
1608,3,[1],"[36, 47]",7715.0
1609,2,[3],[10],7577.5
1616,23,[56],"[3, 4, 6, 16, 17, 19, 23, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 54, 55, 61, 63]",6988.434782608696
1618,3,"[5, 62]",[35],7898.333333333333
1624,28,[],"[9, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 33, 36, 37, 38, 39, 40, 46, 51, 52, 53, 54, 57, 58, 59, 60, 61, 62]",7249.071428571428
1626,2,[17],[9],6864.0
1628,3,[],"[8, 35, 37]",6920.0
1630,3,[9],"[12, 16]",8140.666666666667
1635,3,[],"[8, 23, 40]",6598.333333333333
1646,2,[40],[41],7268.5
1648,5,[],"[55, 56, 57, 58, 59]",7498.0
1654,18,[51],"[10, 21, 27, 28, 30, 31, 32, 34, 36, 37, 48, 49, 50, 51, 52, 62, 63]",7340.944444444444
1655,28,[],"[7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 25, 26, 27, 28, 29, 30, 31, 32, 39, 40, 41, 43, 44, 45, 48, 52, 59, 62]",7389.357142857143
1656,3,[],"[29, 34, 63]",6607.666666666667
1670,9,"[26, 29, 30, 31, 33, 34, 35, 61]",[9],7534.111111111111
1672,4,[35],"[33, 35, 48]",7938.25
1673,5,"[16, 39, 42, 51]",[32],7480.2
1676,3,[43],"[56, 57]",5707.333333333333
1677,11,[],"[2, 4, 11, 17, 18, 19, 20, 21, 38, 39, 42]",7160.363636363636
1683,1,[21],[],5649.0
1685,4,"[31, 32, 62]",[50],7199.75
1686,10,[34],"[0, 6, 13, 14, 15, 19, 22, 23, 31]",7439.2
1691,2,[22],[16],7174.5
1702,0,[],[],0
1704,4,[6],"[46, 47, 48]",6975.5
1712,2,[],"[40, 46]",7801.5
1714,0,[],[],0
1720,4,"[0, 1, 11]",[6],7964.0
1728,3,"[33, 37]",[20],8097.0
1732,1,[35],[],8174.0
1735,2,[],"[41, 47]",6331.0
1736,6,"[3, 4, 34, 35, 39]",[10],6842.833333333333
1746,1,[],[60],7135.0
1751,3,[30],"[11, 61]",7034.333333333333
1754,8,"[10, 19, 20, 23, 24, 60, 61]",[58],7690.625
1758,2,[4],[42],6246.5
1760,15,[0],"[1, 2, 6, 7, 17, 18, 26, 36, 48, 50, 51, 53, 54, 63]",6752.866666666667
1766,2,[6],[14],7836.5
1767,3,[],"[6, 11, 37]",7574.666666666667
1770,3,"[28, 46]",[36],7359.666666666667
1775,3,"[18, 28]",[5],8163.333333333333
1790,4,"[11, 12, 23]",[20],6464.25
1797,3,[18],"[32, 61]",7224.0
1798,1,[48],[],7456.0
1799,0,[],[],0
1805,2,[],"[41, 59]",6845.5
1810,10,"[7, 18, 19, 22, 23, 35, 36, 37, 38]",[45],7044.8
1817,6,"[11, 12, 18, 25, 26]",[34],6979.5
1822,3,"[28, 39]",[45],7282.666666666667
1824,8,[43],"[12, 13, 14, 16, 17, 31, 34]",6884.875
1832,3,[11],"[42, 43]",6942.666666666667
1834,3,[6],"[40, 59]",8164.333333333333
1845,1,[48],[],6316.0
1853,1,[14],[],8148.0
1855,0,[],[],0
1856,3,[],"[56, 58, 59]",7135.0
1857,4,[61],"[11, 49, 62]",7758.0
1859,3,"[13, 26]",[13],8149.0
1860,7,"[16, 29, 30, 35, 36, 39]",[23],7615.142857142857
1861,2,[],"[25, 26]",7448.5
1862,4,[19],"[10, 30, 41]",7105.0
1865,0,[],[],0
1870,2,[35],[56],6207.0
1873,4,"[26, 41, 49]",[52],7110.0
1874,3,[40],"[8, 13]",7984.666666666667
1880,6,[53],"[15, 27, 32, 40, 41]",7038.833333333333
1882,4,"[13, 38, 45]",[42],7254.75
1886,1,[35],[],5559.0
1887,13,[21],"[12, 13, 21, 23, 44, 49, 51, 52, 53, 54, 55, 57]",7067.076923076923
1889,10,[],"[0, 12, 13, 16, 17, 34, 35, 50, 53, 54]",7291.4
1895,3,[0],"[6, 47]",7580.0
1897,6,"[13, 14, 17, 32, 33]",[6],8075.166666666667
1899,0,[],[],0
1906,15,[62],"[9, 42, 43, 46, 47, 49, 52, 53, 54, 55, 56, 59, 60, 62]",7531.4
1909,3,[0],"[17, 58]",7304.0
1920,3,"[0, 1]",[6],8173.0
1923,2,[],"[19, 42]",5718.5
1924,2,[],"[17, 18]",6966.5
1936,5,[19],"[8, 9, 37, 63]",6102.2
1938,3,"[35, 36]",[57],6865.0
1939,2,[5],[17],7559.0
1940,4,"[10, 11, 17]",[53],7502.0
1946,4,"[47, 50, 60]",[57],6756.0
1953,2,[62],[32],8185.0
1957,0,[],[],0
1970,3,[19],"[39, 61]",7352.333333333333
1989,1,[],[52],5593.0
1991,6,"[21, 37, 47, 48, 49]",[28],8095.833333333333
2011,6,"[0, 1, 10, 13, 55]",[14],7287.166666666667
2012,3,[24],"[34, 54]",7765.0
2019,1,[],[58],8166.0
2024,1,[2],[],7721.0
2030,4,[],"[32, 33, 34, 36]",7594.5
2032,15,[54],"[6, 9, 17, 24, 25, 27, 32, 33, 34, 35, 36, 38, 39, 60]",7476.533333333334
2035,3,[],"[22, 23, 46]",7621.0
2037,2,[59],[42],7850.5
2041,17,[],"[16, 26, 35, 36, 37, 38, 39, 40, 42, 47, 50, 51, 52, 53, 54, 55, 61]",7074.64705882353
2044,4,"[29, 45, 57]",[56],7525.75
2053,4,[],"[14, 16, 17, 19]",7964.75
2057,1,[13],[],6107.0
2060,3,"[47, 52]",[51],7318.0
2061,3,"[0, 1]",[63],7441.666666666667
2073,2,[58],[56],7306.0
2083,6,"[0, 1, 8, 18, 41]",[0],7070.5
2085,2,[51],[44],5794.5
2092,1,[],[18],6255.0
2095,8,"[7, 14, 15, 23, 33, 34, 57]",[21],7348.25
2099,25,[0],"[13, 39, 40, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]",7625.28
2103,4,"[0, 1, 8]",[40],7776.75
2104,3,"[15, 54]",[19],7435.0
2105,4,[22],"[13, 45, 50]",7389.0
2109,5,"[17, 34, 45, 52]",[11],7774.8
2110,5,[8],"[26, 30, 35, 36]",7160.0
2115,3,"[36, 37]",[55],6860.333333333333
2122,14,"[4, 12, 13, 27, 30, 38, 47, 48, 49, 50, 51, 53, 54]",[41],7684.928571428572
2139,3,[],"[49, 50, 51]",7679.666666666667
2143,8,"[1, 10, 11, 29, 30, 31, 32]",[47],7182.375
2144,4,[],"[44, 55, 56, 58]",7524.75
2146,4,[],"[54, 55, 56, 57]",7852.25
2151,8,[35],"[4, 25, 41, 42, 45, 59, 63]",7673.125
2154,4,[],"[30, 39, 40, 47]",7109.0
2155,1,[16],[],8150.0
2157,3,[24],"[47, 53]",6653.666666666667
2160,3,[9],"[39, 54]",7278.0
2166,2,[],"[46, 48]",6288.0
2167,2,[55],[31],7011.0
2173,2,[49],[38],7538.5
2175,3,[],"[48, 49, 51]",7314.666666666667
2176,1,[21],[],7905.0
2196,6,[],"[5, 6, 7, 16, 33, 55]",7378.833333333333
2197,9,[],"[0, 4, 16, 21, 25, 27, 29, 31, 46]",7585.0
2210,1,[42],[],8149.0
2221,3,[0],"[4, 10]",7441.666666666667
2224,1,[],[6],8171.0
2226,2,[],"[61, 62]",8157.5
2228,2,[48],[43],7771.0
2232,1,[],[22],6846.0
2237,3,"[1, 2]",[57],7510.333333333333
2242,2,[43],[51],6299.0
2243,4,"[14, 17, 43]",[53],7233.5
2245,1,[],[30],5633.0
2246,7,[8],"[5, 8, 9, 13, 14, 15]",7156.571428571428
2247,7,[],"[9, 13, 14, 15, 25, 34, 62]",7426.285714285715
2252,5,"[36, 38, 49, 59]",[53],6984.6
2256,3,"[9, 34]",[42],8164.0
2257,11,[32],"[41, 42, 43, 45, 46, 53, 57, 58, 59, 62]",7461.454545454545
2262,2,[],"[54, 57]",7045.0
2268,9,"[0, 20, 23, 34, 36, 40, 52, 59]",[49],6780.888888888889
2272,2,[18],[46],7088.0
2276,1,[22],[],8148.0
2281,3,[],"[26, 40, 62]",6692.0
2286,2,[],"[11, 13]",8179.0
2297,4,[2],"[17, 25, 26]",8002.0
2302,6,"[3, 20, 21, 40, 59]",[21],7120.333333333333
2308,13,[32],"[10, 11, 19, 22, 32, 33, 34, 59, 60, 61, 62, 63]",7624.7692307692305
2316,3,[0],"[37, 39]",7973.333333333333
2321,7,"[18, 19, 22, 27, 28, 40]",[1],6952.142857142857
2330,4,"[5, 10, 22]",[34],7268.5
2331,3,[5],"[10, 36]",7728.666666666667
2338,7,"[13, 30, 34, 35, 44, 56]",[0],7453.0
2343,3,[61],"[11, 19]",6860.333333333333
2347,3,[44],"[7, 9]",6994.666666666667
2352,1,[60],[],7155.0
2357,2,[],"[34, 47]",7565.0
2360,3,"[9, 62]",[9],7059.333333333333
2361,22,[0],"[2, 5, 6, 7, 19, 20, 21, 23, 34, 35, 45, 46, 47, 48, 49, 50, 52, 54, 57, 62, 63]",7544.045454545455
2363,5,[],"[4, 5, 13, 40, 41]",7248.6
2367,4,"[13, 25, 54]",[31],6796.25
2374,2,[29],[57],7261.0
2384,5,"[37, 38, 45, 55]",[38],8170.4
2390,4,"[14, 23, 32]",[11],7488.25
2391,3,"[33, 63]",[6],7472.666666666667
2403,4,[],"[46, 47, 48, 49]",7986.5
2405,2,[6],[58],6643.5
2407,10,[10],"[31, 36, 37, 39, 40, 42, 43, 45, 48]",7359.0
2409,5,"[48, 51, 52, 54]",[12],7667.0
2413,2,[45],[23],6956.5
2420,1,[23],[],8186.0
2421,1,[40],[],7825.0
2432,3,[46],"[0, 62]",7941.0
2462,4,"[16, 17, 28]",[16],6702.0
2465,1,[],[42],6463.0
2467,2,[26],[10],7687.5
2471,7,"[0, 1, 2, 6, 33, 60]",[61],7853.285714285715
2474,4,[],"[3, 5, 6, 7]",7837.0
