EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
238,3,[2],"[40, 43]",7962.333333333333
240,7,"[4, 18, 19, 24, 28, 29]",[17],6736.142857142857
248,3,[31],"[27, 36]",7369.0
254,4,[1],"[7, 8, 15]",6646.5
258,3,"[1, 7]",[37],6858.333333333333
265,4,[0],"[12, 13, 14]",7135.5
267,3,[],"[6, 8, 48]",7805.0
272,2,[],"[51, 53]",7327.0
275,0,[],[],0
283,3,"[13, 52]",[48],6772.333333333333
284,6,[],"[15, 26, 27, 29, 30, 31]",7240.333333333333
287,0,[],[],0
288,1,[],[48],8191.0
292,2,[],"[0, 56]",6845.5
295,4,[],"[54, 55, 57, 58]",7613.0
301,2,[6],[57],8159.5
306,11,[3],"[18, 19, 24, 25, 33, 44, 45, 50, 51, 57]",7413.181818181818
308,1,[1],[],8157.0
310,4,"[21, 41, 52]",[40],6614.0
313,3,[],"[43, 44, 45]",8151.333333333333
316,3,[],"[47, 53, 54]",6837.0
317,3,[],"[58, 59, 63]",8138.0
322,0,[],[],0
327,1,[],[50],7905.0
333,8,"[14, 23, 41, 49, 50, 51, 52]",[61],7625.125
338,4,"[1, 5, 6]",[48],8179.25
341,4,[0],"[15, 19, 20]",7495.0
345,5,[],"[34, 35, 36, 37, 38]",7692.0
349,4,"[6, 17, 62]",[11],6304.0
364,3,[],"[41, 42, 43]",7441.0
366,3,"[29, 30]",[42],7824.666666666667
367,4,"[11, 12, 27]",[0],6807.75
370,5,[1],"[41, 44, 45, 51]",7185.2
372,5,[38],"[19, 23, 39, 40]",7238.8
375,6,[7],"[15, 52, 53, 57, 58]",7824.833333333333
379,5,[0],"[29, 30, 31, 43]",6263.8
380,2,[],"[16, 27]",6571.5
381,2,[],"[41, 43]",7483.0
388,3,[2],"[49, 55]",7672.0
391,4,[2],"[56, 58, 60]",7296.0
398,7,[0],"[1, 22, 32, 40, 43, 46]",7502.428571428572
401,3,"[0, 11]",[31],7381.0
406,4,[0],"[55, 56, 57]",6817.0
408,3,[],"[49, 52, 55]",7496.0
410,2,[7],[20],8146.0
420,4,"[12, 25, 26]",[39],6665.5
423,2,[],"[44, 56]",7597.0
425,1,[],[23],8122.0
426,4,[],"[47, 52, 54, 55]",6666.0
429,3,[1],"[38, 39]",7671.333333333333
430,5,[2],"[25, 26, 33, 50]",7339.0
431,1,[],[47],6252.0
432,2,[7],[23],7380.0
433,3,[],"[35, 44, 45]",7040.333333333333
434,2,[37],[25],8091.0
436,3,"[24, 40]",[26],7449.666666666667
437,3,"[17, 51]",[39],6932.0
438,3,"[4, 27]",[42],7674.666666666667
439,5,[5],"[12, 13, 17, 30]",7625.4
444,3,[15],"[37, 53]",6806.666666666667
446,2,[],"[52, 53]",7361.0
451,4,[6],"[26, 40, 42]",7985.25
452,2,[34],[29],8044.0
455,4,[16],"[30, 38, 41]",7981.25
457,1,[],[50],5660.0
458,1,[],[56],8145.0
463,4,[2],"[52, 55, 56]",7730.5
465,4,"[35, 36, 49]",[5],6872.5
468,3,[1],"[37, 40]",7376.333333333333
470,1,[],[46],6206.0
474,5,[],"[52, 57, 58, 59, 60]",7930.8
482,0,[],[],0
486,2,[6],[47],7104.5
487,4,[1],"[38, 41, 42]",7634.0
488,2,[],"[55, 56]",8151.5
489,0,[],[],0
492,3,"[7, 35]",[42],7003.0
498,4,"[0, 20, 61]",[8],7261.0
501,4,[],"[15, 28, 29, 33]",7246.25
505,2,[1],[36],8147.0
509,2,[4],[48],6993.0
518,2,[],"[36, 39]",8042.0
526,5,[],"[31, 33, 35, 36, 44]",7050.2
527,3,[],"[34, 47, 53]",6941.666666666667
528,4,[],"[30, 50, 52, 56]",6866.25
538,3,[],"[12, 32, 37]",6287.0
540,2,[34],[32],6185.0
547,2,[34],[54],8133.5
548,3,"[39, 47]",[32],6734.666666666667
557,4,[],"[31, 33, 35, 36]",7542.75
564,3,"[10, 46]",[28],8166.333333333333
570,1,[41],[],8175.0
571,4,[0],"[56, 59, 60]",7744.0
576,3,[24],"[8, 34]",8176.333333333333
578,1,[34],[],8141.0
583,3,[],"[30, 32, 35]",7614.0
586,7,[],"[12, 13, 14, 29, 30, 31, 32]",7632.142857142857
588,4,"[1, 2, 11]",[38],6230.25
589,3,"[45, 46]",[53],8152.666666666667
590,3,"[9, 17]",[45],7578.333333333333
594,3,"[35, 36]",[23],6905.666666666667
595,2,[53],[36],7458.5
598,1,[],[44],7167.0
601,6,"[0, 2, 46, 55, 56]",[48],7409.166666666667
602,1,[],[47],5803.0
604,3,[18],"[15, 28]",7791.0
609,3,[],"[41, 45, 46]",6746.0
623,4,[],"[42, 49, 50, 52]",6975.5
627,1,[],[29],7539.0
628,2,[36],[25],7840.5
631,4,"[11, 15, 38]",[60],6848.5
632,0,[],[],0
634,3,[12],"[2, 27]",7013.333333333333
635,4,"[44, 48, 58]",[18],5840.75
636,3,"[13, 14]",[17],8156.0
641,4,"[41, 42, 46]",[43],7419.0
643,1,[],[63],8191.0
644,6,"[19, 21, 22, 23, 34]",[45],7113.666666666667
645,4,[19],"[34, 35, 36]",7729.25
649,4,"[13, 21, 23]",[14],7188.25
652,2,[17],[40],6224.5
653,4,[63],"[24, 28, 29]",7620.25
654,2,[48],[52],7041.5
655,3,"[6, 22]",[16],7592.666666666667
665,9,[26],"[40, 41, 42, 43, 44, 45, 46, 53]",7854.555555555556
671,0,[],[],0
677,5,[0],"[28, 33, 34, 35]",7796.4
680,2,[],"[40, 50]",8138.5
681,4,"[0, 2, 9]",[63],7678.5
693,7,"[15, 16, 24, 58, 59, 60]",[43],7234.428571428572
695,4,[3],"[6, 14, 29]",7532.0
696,1,[43],[],8085.0
700,0,[],[],0
705,2,[2],[46],7495.0
707,7,[52],"[32, 33, 34, 35, 54, 55]",7519.857142857143
714,2,[15],[24],6902.5
715,3,"[5, 17]",[39],7797.0
718,2,[61],[6],7859.0
724,3,[21],"[57, 60]",7304.333333333333
734,5,"[5, 18, 46, 47]",[32],6843.8
735,2,[],"[44, 45]",7391.0
737,3,"[24, 63]",[29],7419.0
739,5,[28],"[4, 12, 13, 14]",7765.0
741,4,[27],"[35, 38, 62]",7859.75
742,1,[3],[],6193.0
744,1,[44],[],8169.0
750,4,[10],"[43, 46, 48]",7780.0
754,2,[],"[42, 43]",8175.5
755,1,[5],[],8191.0
758,2,[42],[26],6197.5
760,3,[2],"[40, 45]",7471.0
766,5,[0],"[35, 42, 43, 45]",7219.2
767,2,[2],[41],7896.5
769,3,"[36, 38]",[11],8185.0
773,3,[0],"[54, 57]",7728.666666666667
777,4,"[34, 35, 36]",[56],7670.0
782,6,[2],"[37, 49, 50, 51, 52]",7554.666666666667
783,2,[2],[57],7005.5
784,6,[17],"[47, 48, 49, 58, 59]",7831.0
794,2,[],"[38, 44]",8142.0
796,4,[0],"[47, 55, 56]",7236.0
800,0,[],[],0
806,1,[],[32],8179.0
809,2,[],"[40, 54]",6538.5
813,3,[2],"[38, 46]",8140.333333333333
814,1,[],[62],5583.0
817,4,[5],"[47, 48, 51]",7672.25
819,1,[61],[],8191.0
821,4,[1],"[8, 22, 23]",7491.5
823,3,[3],"[31, 39]",6868.666666666667
826,3,"[44, 50]",[32],6884.666666666667
827,3,[4],"[10, 18]",7752.333333333333
832,4,"[36, 37, 57]",[38],7434.5
836,3,[],"[34, 40, 42]",7154.333333333333
843,3,"[22, 23]",[6],7467.333333333333
845,3,[6],"[22, 46]",7453.666666666667
848,3,"[5, 52]",[26],7252.0
850,3,[30],"[31, 34]",7337.0
854,5,[12],"[22, 23, 24, 30]",7585.8
856,3,"[34, 45]",[39],7211.666666666667
860,3,[],"[2, 3, 51]",6809.0
863,3,[5],"[47, 48]",7482.333333333333
865,2,[1],[46],8146.5
866,6,"[13, 24, 44, 49, 50]",[45],7002.666666666667
867,4,[0],"[46, 47, 48]",8116.75
871,5,[62],"[28, 29, 30, 31]",8168.0
877,0,[],[],0
882,2,[22],[41],6677.0
884,4,[0],"[22, 36, 37]",7506.25
885,3,[1],"[18, 41]",7023.0
886,0,[],[],0
887,0,[],[],0
889,1,[23],[],8078.0
891,2,[],"[46, 47]",8151.5
893,3,[4],"[30, 32]",7447.333333333333
901,3,[4],"[54, 58]",8024.666666666667
906,1,[61],[],8050.0
909,5,[57],"[58, 59, 60, 61]",7042.4
911,11,"[1, 3, 4, 6, 7, 8, 26, 27, 40, 51]",[18],7566.818181818182
915,1,[13],[],8129.0
916,0,[],[],0
925,2,[42],[19],6936.5
930,6,"[1, 38, 50, 51, 52]",[2],7442.5
931,7,[27],"[1, 13, 14, 32, 33, 63]",7321.0
932,3,[33],"[19, 62]",7338.666666666667
934,4,[1],"[25, 34, 38]",7299.0
935,1,[16],[],6775.0
936,4,[16],"[41, 56, 62]",8153.0
940,3,[51],"[35, 55]",8161.0
942,4,[],"[36, 37, 38, 39]",8011.0
943,4,[0],"[35, 42, 43]",7554.0
950,3,[4],"[6, 47]",7020.0
956,3,"[2, 43]",[40],6977.0
958,2,[53],[40],7189.5
962,3,"[12, 19]",[30],6721.0
964,2,[],"[38, 39]",6571.5
968,2,[],"[11, 34]",7513.0
969,3,[],"[28, 37, 54]",7356.333333333333
977,1,[],[54],8126.0
980,4,[3],"[8, 9, 28]",7097.5
986,3,[16],"[31, 49]",8114.333333333333
993,3,"[22, 30]",[16],7843.0
994,2,[1],[41],7459.5
997,3,[0],"[44, 48]",7440.333333333333
1004,1,[],[8],7327.0
1006,4,[2],"[3, 35, 62]",7685.25
1011,2,[],"[6, 39]",8160.0
1012,3,[16],"[46, 47]",6538.0
1014,3,"[31, 50]",[50],7363.666666666667
1022,1,[9],[],5571.0
1024,5,[1],"[41, 44, 46, 47]",7556.0
1026,6,[16],"[21, 30, 31, 36, 37]",7426.333333333333
1027,0,[],[],0
1040,3,[],"[54, 55, 56]",6919.0
1044,4,[14],"[39, 44, 45]",7598.75
1045,3,[63],"[17, 21]",5924.333333333333
1051,5,[0],"[34, 35, 36, 37]",7252.4
1052,1,[],[38],8152.0
1053,3,[5],"[45, 48]",7855.666666666667
1057,4,"[14, 25, 26]",[35],6647.75
1059,4,"[5, 6, 7]",[35],7163.5
1061,5,"[26, 31, 32, 33]",[63],7504.0
1067,6,[2],"[32, 35, 36, 37, 38]",7699.166666666667
1068,3,[],"[17, 25, 46]",7418.333333333333
1074,2,[],"[25, 29]",7194.0
1075,2,[],"[55, 58]",7596.0
1077,4,[],"[44, 45, 47, 50]",7784.5
1080,4,[],"[39, 42, 43, 44]",7243.5
1081,3,[4],"[32, 33]",7739.0
1084,1,[],[52],7889.0
1085,2,[26],[19],7775.0
1088,3,[3],"[17, 21]",7314.0
1089,6,[],"[33, 35, 36, 37, 40, 52]",7893.166666666667
1094,3,"[7, 19]",[55],7650.333333333333
1097,1,[],[3],7825.0
1102,1,[29],[],8132.0
1103,3,[0],"[33, 38]",8169.0
1107,5,[3],"[53, 54, 55, 57]",6876.2
1112,3,[],"[39, 49, 51]",7740.333333333333
1114,3,"[0, 6]",[20],8174.333333333333
1119,3,"[46, 47]",[26],7726.333333333333
1120,3,[61],"[51, 52]",8181.0
1123,2,[5],[62],8180.5
1125,2,[6],[48],6545.5
1127,2,[63],[51],8191.0
1130,5,[13],"[25, 35, 36, 37]",7505.4
1133,4,"[2, 3, 4]",[43],7575.5
1137,2,[],"[38, 39]",8150.5
1145,5,[22],"[39, 40, 41, 42]",6843.4
1146,3,"[12, 32]",[26],7003.0
1152,3,[0],"[53, 57]",7209.666666666667
1156,7,"[36, 40, 41, 42, 55, 57]",[30],7456.142857142857
1157,4,[55],"[32, 34, 35]",8168.75
1159,5,[30],"[46, 47, 54, 61]",7377.0
1160,3,"[18, 58]",[39],7781.333333333333
1161,4,[6],"[41, 49, 56]",7049.25
1163,5,"[2, 9, 10, 30]",[30],7431.4
1164,2,[3],[45],7433.5
1165,9,[7],"[25, 31, 32, 34, 36, 37, 43, 54]",7626.222222222223
1172,4,[6],"[40, 41, 43]",6808.0
1176,4,[],"[43, 44, 47, 48]",8048.5
1179,4,[42],"[18, 19, 20]",7379.0
1180,3,"[38, 59]",[43],6192.0
1193,4,[36],"[9, 30, 46]",6187.0
1200,3,[1],"[37, 40]",7978.666666666667
1201,3,"[3, 11]",[37],6973.333333333333
1202,4,[],"[36, 37, 38, 40]",8134.25
1204,1,[],[39],5642.0
1205,4,[2],"[50, 51, 53]",6999.25
1207,2,[38],[26],5831.5
1209,13,[47],"[19, 40, 41, 42, 43, 44, 45, 46, 54, 55, 56, 57]",6934.0
1212,5,[1],"[38, 42, 43, 52]",7021.0
1215,5,"[3, 31, 33, 41]",[16],7440.2
1221,3,[],"[52, 56, 58]",7402.666666666667
1225,2,[43],[26],8120.5
1227,23,[],"[2, 3, 9, 10, 11, 12, 13, 14, 15, 17, 20, 21, 28, 30, 34, 38, 43, 44, 49, 53, 61, 62, 63]",7518.304347826087
1228,3,"[3, 15]",[55],7368.666666666667
1231,3,"[13, 36]",[53],7186.333333333333
1247,3,"[0, 57]",[11],6754.333333333333
1253,4,[2],"[30, 33, 41]",7589.75
1256,3,[6],"[36, 48]",7668.0
1258,4,"[2, 18, 23]",[52],7384.75
1260,0,[],[],0
1266,11,"[0, 2, 3, 4, 5, 29, 32, 33, 38, 39]",[59],7223.545454545455
1267,2,[6],[8],8164.0
1270,6,[],"[43, 44, 45, 46, 47, 52]",7762.666666666667
1271,4,"[0, 39, 40]",[47],7691.75
1276,5,"[3, 4, 40, 41]",[42],8167.4
1277,3,"[2, 10]",[47],8156.333333333333
1280,1,[58],[],8160.0
1284,2,[],"[16, 17]",7373.5
1286,5,[],"[24, 25, 26, 28, 40]",7107.6
1289,3,[1],"[37, 52]",7770.0
1295,6,[0],"[37, 38, 43, 55, 56]",7496.166666666667
1296,3,"[1, 7]",[37],8167.333333333333
1297,5,[0],"[41, 42, 43, 44]",8164.2
1299,3,[4],"[8, 12]",7175.0
1300,2,[37],[51],8120.5
1301,2,[],"[46, 48]",7918.5
1309,2,[6],[55],8168.0
1317,3,[3],"[25, 43]",7573.333333333333
1320,5,[5],"[6, 22, 23, 24]",6997.4
1323,5,[2],"[48, 51, 52, 55]",7865.4
1324,4,"[22, 37, 62]",[63],7726.75
1326,3,"[5, 28]",[31],7389.666666666667
1327,2,[23],[43],8184.0
1328,2,[40],[29],7099.5
1336,3,[1],"[42, 46]",7009.666666666667
1338,2,[10],[53],6822.0
1342,3,"[8, 18]",[61],7828.0
1349,1,[],[40],7185.0
1356,4,"[26, 39, 52]",[58],7036.0
1357,3,[9],"[37, 38]",8141.333333333333
1361,5,"[36, 41, 42, 43]",[51],7593.6
1365,1,[7],[],7103.0
1368,2,[],"[50, 51]",8151.5
1369,3,[0],"[43, 47]",7432.666666666667
1371,3,[26],"[30, 53]",6306.333333333333
1372,5,[4],"[24, 25, 28, 29]",7416.4
1375,2,[25],[35],7114.0
1380,3,[50],"[8, 30]",8175.333333333333
1382,3,[],"[38, 40, 41]",7347.666666666667
1393,3,[44],"[44, 51]",7341.333333333333
1395,5,[5],"[33, 34, 35, 36]",8164.6
1401,2,[],"[24, 30]",7488.0
1402,2,[41],[54],6946.5
1405,2,[4],[25],6412.5
1407,2,[28],[2],6485.0
1417,5,"[3, 4, 27, 28]",[47],6962.8
1419,4,[16],"[31, 43, 45]",7461.0
1437,4,"[12, 28, 29]",[20],7969.5
1438,3,"[26, 53]",[43],7364.333333333333
1451,3,[5],"[39, 40]",7441.333333333333
1461,6,[7],"[46, 49, 50, 51, 56]",7368.0
1466,2,[],"[46, 47]",8151.5
1469,4,[19],"[5, 54, 57]",6671.25
1471,5,"[13, 14, 49, 50]",[3],7706.0
1472,2,[],"[32, 51]",6803.5
1483,3,[47],"[59, 60]",7246.333333333333
1485,3,[13],"[29, 30]",8156.0
1489,1,[3],[],6476.0
1491,4,"[20, 29, 30]",[60],7150.75
1497,6,[62],"[33, 34, 35, 37, 38]",7736.5
1513,4,"[0, 36, 39]",[25],7303.5
1522,2,[],"[48, 52]",6288.5
1529,10,[31],"[6, 19, 20, 21, 22, 36, 37, 39, 40]",7210.4
1532,4,[],"[38, 39, 50, 55]",6868.5
1540,3,"[7, 55]",[12],8159.0
1546,2,[49],[62],8176.5
1547,0,[],[],0
1548,2,[5],[25],8177.0
1552,4,[55],"[4, 6, 37]",7172.25
1557,3,[24],"[53, 59]",7872.333333333333
1558,3,"[14, 44]",[58],8161.0
1560,2,[],"[25, 34]",8175.5
1563,5,[0],"[47, 48, 49, 50]",7976.2
1565,11,"[7, 8, 11, 12, 16, 17, 22, 23, 35, 39]",[42],7138.363636363636
1573,3,[3],"[25, 34]",6822.0
1576,2,[3],[28],6991.5
1579,1,[],[52],5993.0
1581,3,"[1, 11]",[35],7950.0
1584,3,[],"[1, 7, 48]",6751.333333333333
1587,3,"[54, 55]",[56],7835.333333333333
1592,3,[0],"[39, 41]",8162.333333333333
1596,2,[],"[34, 43]",6560.0
1597,4,"[0, 1, 2]",[43],7832.25
1608,3,"[5, 7]",[17],8191.0
1610,3,[4],"[54, 56]",8143.0
1613,5,[2],"[32, 43, 46, 54]",7470.6
1618,2,[2],[17],7107.0
1619,2,[24],[1],7047.0
1621,1,[34],[],6936.0
1622,4,[10],"[16, 38, 40]",7627.75
1623,2,[2],[49],6989.0
1624,1,[],[22],8171.0
1629,3,"[32, 34]",[61],7856.0
1632,2,[],"[2, 46]",7932.5
1636,7,"[13, 14, 15, 18, 35, 60]",[12],7125.428571428572
1637,3,[],"[42, 43, 47]",7451.333333333333
1640,6,"[9, 16, 49, 50, 51]",[2],7182.5
1643,3,"[1, 58]",[43],7327.0
1645,3,[0],"[31, 32]",8172.333333333333
1646,4,"[0, 6, 34]",[45],8009.25
1648,3,[44],"[51, 53]",6523.333333333333
1656,5,[37],"[57, 58, 59, 60]",7293.4
1661,4,"[18, 40, 49]",[62],6866.5
1662,4,[2],"[53, 55, 59]",7710.0
1669,4,[37],"[34, 35, 55]",6970.5
1673,3,[1],"[45, 49]",7202.0
1679,13,"[5, 6, 11, 12, 13, 14, 19, 23, 24, 30, 31, 39]",[11],7470.2307692307695
1682,4,[0],"[48, 50, 51]",7766.0
1684,4,"[1, 2, 25]",[8],7058.75
1686,2,[4],[43],8067.0
1690,5,"[4, 5, 6, 7]",[17],7648.4
1691,5,[4],"[44, 48, 54, 59]",7803.2
1694,4,"[0, 3, 16]",[55],7774.75
1695,4,"[3, 22, 36]",[43],6388.5
1703,3,[3],"[44, 45]",8138.666666666667
1705,1,[51],[],8191.0
1707,4,[],"[31, 51, 54, 55]",6477.25
1709,5,[],"[28, 29, 32, 33, 34]",7410.4
1710,6,[9],"[11, 44, 45, 46, 47]",7473.166666666667
1714,9,[],"[12, 16, 21, 22, 23, 30, 34, 39, 49]",7512.444444444444
1715,1,[2],[],8133.0
1718,1,[],[45],5919.0
1719,3,[12],"[8, 59]",7244.0
1722,5,[8],"[43, 47, 48, 49]",7937.0
1726,5,[],"[13, 25, 31, 32, 50]",7747.6
1730,3,"[9, 60]",[11],7585.333333333333
1731,2,[],"[20, 47]",7529.0
1742,3,[27],"[39, 40]",7618.0
1745,3,"[7, 24]",[38],5950.666666666667
1746,2,[48],[53],8040.5
1747,3,[],"[43, 44, 45]",8151.333333333333
1754,8,[29],"[39, 41, 44, 45, 46, 47, 48]",7814.375
1759,0,[],[],0
1761,3,"[4, 11]",[32],8078.333333333333
1763,4,"[0, 14, 42]",[44],8155.0
1764,4,[],"[32, 39, 40, 52]",7423.5
1765,3,"[1, 23]",[44],7912.666666666667
1768,6,"[6, 19, 29, 30, 56]",[16],7043.833333333333
1773,9,"[4, 23, 30, 40, 41, 47, 53, 57]",[18],7374.0
1776,4,[0],"[46, 57, 58]",7809.5
1778,3,"[5, 41]",[33],7971.666666666667
1779,1,[14],[],7418.0
1783,1,[],[51],6604.0
1788,3,[],"[31, 34, 35]",7555.333333333333
1790,2,[49],[30],7094.5
1792,5,"[43, 44, 56, 61]",[62],7460.8
1794,0,[],[],0
1795,3,"[3, 48]",[9],7921.0
1803,2,[3],[36],7800.0
1809,3,[8],"[11, 40]",7812.0
1811,4,[26],"[14, 26, 27]",6660.25
1812,2,[],"[40, 43]",7527.5
1815,11,"[1, 4, 13, 14, 15, 29, 30, 38, 39, 40]",[19],6902.090909090909
1818,1,[24],[],8191.0
1830,5,"[19, 21, 37, 44]",[49],6708.2
1832,6,[2],"[55, 56, 61, 62, 63]",7437.666666666667
1837,0,[],[],0
1839,4,"[10, 11, 22]",[8],6844.0
1843,6,"[20, 21, 36, 60, 61]",[36],7569.833333333333
1845,3,[10],"[11, 12]",7039.0
1846,3,[2],"[39, 41]",7875.666666666667
1847,4,"[9, 10, 12]",[23],7598.0
1853,1,[7],[],8191.0
1859,1,[],[57],7531.0
1864,3,[],"[42, 43, 44]",7591.666666666667
1869,1,[45],[],6433.0
1870,9,"[1, 2, 24, 25, 35, 51, 55, 58]",[57],7286.111111111111
1873,3,"[20, 55]",[23],7376.666666666667
1877,7,"[1, 2, 3, 10, 23, 61]",[53],7107.0
1878,3,[],"[39, 40, 41]",7715.333333333333
1883,3,[18],"[14, 15]",7904.666666666667
1885,2,[32],[38],8150.5
1886,5,"[46, 49, 50, 51]",[19],7392.2
1888,2,[51],[47],8152.5
1891,1,[],[42],5753.0
1892,7,[5],"[19, 26, 27, 28, 30, 31]",7650.0
1893,1,[3],[],5925.0
1898,3,"[13, 42]",[11],7695.666666666667
1900,2,[58],[37],6781.5
1901,3,"[0, 63]",[38],7281.666666666667
1902,3,"[2, 4]",[42],8150.333333333333
1904,3,[],"[11, 49, 54]",7399.333333333333
1905,3,[0],"[37, 40]",7325.0
1909,3,[],"[50, 51, 52]",7618.666666666667
1917,1,[3],[],7275.0
1918,8,"[17, 27, 42, 43, 44, 45, 46]",[50],7125.0
1919,2,[1],[29],8152.5
1926,4,[],"[14, 28, 31, 32]",7429.5
1931,3,"[12, 26]",[4],7759.0
1940,3,"[33, 60]",[10],7708.333333333333
1942,4,[3],"[4, 34, 40]",6760.5
1946,3,"[41, 47]",[40],6898.333333333333
1948,2,[],"[51, 52]",7422.5
1958,2,[16],[33],8105.0
1959,4,[0],"[1, 57, 58]",7708.75
1962,3,"[2, 5]",[20],6890.333333333333
1963,1,[16],[],8150.0
1967,1,[],[47],7050.0
1974,2,[],"[37, 38]",7533.0
1977,4,[5],"[43, 44, 48]",7241.5
1980,3,"[37, 44]",[23],8142.666666666667
1983,4,[],"[48, 51, 52, 53]",7461.75
1985,5,[8],"[30, 33, 38, 39]",6375.2
1987,4,"[5, 6, 21]",[43],7556.5
1989,4,"[6, 11, 13]",[17],6602.5
1990,1,[63],[],6962.0
1991,3,[1],"[49, 56]",7022.0
1994,1,[],[41],6423.0
2000,4,"[4, 31, 44]",[34],7154.75
2006,2,[37],[36],7150.5
2009,3,"[6, 7]",[16],7696.666666666667
2022,1,[57],[],6442.0
2027,3,[21],"[13, 25]",7788.666666666667
2029,4,[58],"[30, 32, 33]",7158.5
2030,2,[],"[24, 25]",7973.5
2031,2,[],"[35, 36]",8140.0
2037,8,[1],"[33, 48, 56, 58, 59, 60, 61]",7958.25
2042,2,[8],[29],7949.0
2047,3,[61],"[47, 48]",6684.333333333333
2048,1,[],[42],6020.0
2053,4,[0],"[31, 36, 37]",7900.75
2054,4,[26],"[37, 52, 53]",6611.0
2055,5,"[44, 54, 61, 62]",[39],6765.0
2058,2,[],"[42, 59]",7355.5
2059,3,[8],"[36, 37]",8160.666666666667
2063,5,"[26, 45, 58, 60]",[24],7310.8
2077,2,[6],[59],7102.5
2083,1,[],[40],6580.0
2087,2,[28],[56],7076.5
2098,3,"[11, 63]",[56],6828.0
2108,1,[],[37],8002.0
2112,3,[],"[55, 56, 57]",7763.0
2116,5,[6],"[41, 48, 52, 53]",7444.8
2117,4,[],"[25, 33, 34, 35]",8164.5
2121,1,[31],[],8130.0
2124,5,[5],"[30, 40, 45, 47]",7216.2
2129,4,[4],"[47, 49, 50]",7580.0
2130,12,"[0, 7, 21, 23, 28, 29, 30, 49, 50, 51, 52]",[44],7309.083333333333
2131,4,[],"[8, 40, 41, 55]",7553.0
2132,3,"[1, 2]",[41],7230.666666666667
2138,2,[42],[42],6876.5
2140,1,[49],[],8183.0
2141,4,"[30, 31, 32]",[54],6923.5
2146,2,[],"[28, 40]",6460.5
